,合约系列,隐含波动率(%),date
1608,c2101,10.62,2020-04-27
1609,c2103,10.62,2020-04-27
1610,c2007,13.26,2020-04-28
1611,c2009,13.24,2020-04-28
1612,c2011,11.44,2020-04-28
1613,c2101,11.12,2020-04-28
1614,c2103,11.12,2020-04-28
1615,c2007,12.8,2020-04-29
1616,c2009,12.57,2020-04-29
1617,c2011,12.57,2020-04-29
1618,c2101,11.31,2020-04-29
1619,c2103,10.88,2020-04-29
1620,c2007,11.68,2020-04-30
1621,c2009,13.23,2020-04-30
1622,c2011,11.57,2020-04-30
1623,c2101,11.26,2020-04-30
1624,c2103,11.26,2020-04-30
1625,c2007,11.91,2020-05-06
1626,c2009,13.66,2020-05-06
1627,c2011,12.05,2020-05-06
1628,c2101,11.9,2020-05-06
1629,c2103,11.9,2020-05-06
1630,c2007,12.06,2020-05-07
1631,c2009,13,2020-05-07
1632,c2011,11.19,2020-05-07
1633,c2101,11.43,2020-05-07
1634,c2103,10.8,2020-05-07
1635,c2007,11.29,2020-05-08
1636,c2009,12.84,2020-05-08
1637,c2011,11.41,2020-05-08
1638,c2101,11.53,2020-05-08
1639,c2103,11.53,2020-05-08
1640,c2007,12.51,2020-05-11
1641,c2009,12.58,2020-05-11
1642,c2011,12.58,2020-05-11
1643,c2101,11.83,2020-05-11
1644,c2103,11.32,2020-05-11
1645,c2007,11.29,2020-05-12
1646,c2009,12.29,2020-05-12
1647,c2011,10.12,2020-05-12
1648,c2101,11.3,2020-05-12
1649,c2103,11.3,2020-05-12
1650,c2007,13.08,2020-05-13
1651,c2009,11.51,2020-05-13
1652,c2011,11.51,2020-05-13
1653,c2101,10.41,2020-05-13
1654,c2103,10.39,2020-05-13
1655,c2007,11.93,2020-05-14
1656,c2009,10.83,2020-05-14
1657,c2011,10.14,2020-05-14
1658,c2101,10.03,2020-05-14
1659,c2103,9.68,2020-05-14
1660,c2007,12.51,2020-05-15
1661,c2009,10.79,2020-05-15
1662,c2011,10.79,2020-05-15
1663,c2101,10.36,2020-05-15
1664,c2103,10.51,2020-05-15
1665,c2007,13.23,2020-05-18
1666,c2009,11.31,2020-05-18
1667,c2011,10.59,2020-05-18
1668,c2101,10.37,2020-05-18
1669,c2103,9.95,2020-05-18
1670,c2007,10.94,2020-05-19
1671,c2009,12.09,2020-05-19
1672,c2011,10.69,2020-05-19
1673,c2101,10.91,2020-05-19
1674,c2103,10.39,2020-05-19
1675,c2007,11.97,2020-05-20
1676,c2009,11.7,2020-05-20
1677,c2011,11.07,2020-05-20
1678,c2101,10.87,2020-05-20
1679,c2103,10.07,2020-05-20
1680,c2007,11.3,2020-05-21
1681,c2009,11.26,2020-05-21
1682,c2011,11.55,2020-05-21
1683,c2101,10.49,2020-05-21
1684,c2103,10.36,2020-05-21
1685,c2105,9.9,2020-05-21
1686,c2007,13.02,2020-05-22
1687,c2009,11.43,2020-05-22
1688,c2011,11.07,2020-05-22
1689,c2101,10.83,2020-05-22
1690,c2103,10.16,2020-05-22
1691,c2105,9.57,2020-05-22
1692,c2007,14.27,2020-05-25
1693,c2009,12.06,2020-05-25
1694,c2011,8.74,2020-05-25
1695,c2101,10.69,2020-05-25
1696,c2103,10.69,2020-05-25
1697,c2105,10.75,2020-05-25
1698,c2007,11.82,2020-05-26
1699,c2009,11.77,2020-05-26
1700,c2011,11.26,2020-05-26
1701,c2101,10.52,2020-05-26
1702,c2103,9.82,2020-05-26
1703,c2105,9.97,2020-05-26
1704,c2007,13.48,2020-05-27
1705,c2009,12.11,2020-05-27
1706,c2011,11.27,2020-05-27
1707,c2101,10.96,2020-05-27
1708,c2103,10.65,2020-05-27
1709,c2105,10.26,2020-05-27
1710,c2007,13.07,2020-05-28
1711,c2009,11.84,2020-05-28
1712,c2011,29.74,2020-05-28
1713,c2101,11.03,2020-05-28
1714,c2103,11.76,2020-05-28
1715,c2105,10.27,2020-05-28
1716,c2007,11.06,2020-05-29
1717,c2009,11.95,2020-05-29
1718,c2011,11.21,2020-05-29
1719,c2101,11.06,2020-05-29
1720,c2103,11.06,2020-05-29
1721,c2105,10.18,2020-05-29
1722,c2007,15.74,2020-06-01
1723,c2009,11.36,2020-06-01
1724,c2011,12.25,2020-06-01
1725,c2101,11.19,2020-06-01
1726,c2103,10.46,2020-06-01
1727,c2105,10.22,2020-06-01
1728,c2007,10.88,2020-06-02
1729,c2009,11.16,2020-06-02
1730,c2011,12.62,2020-06-02
1731,c2101,10.98,2020-06-02
1732,c2103,10.98,2020-06-02
1733,c2105,9.95,2020-06-02
1734,c2007,16.14,2020-06-03
1735,c2009,10.88,2020-06-03
1736,c2011,10.95,2020-06-03
1737,c2101,10.94,2020-06-03
1738,c2103,10.94,2020-06-03
1739,c2105,9.64,2020-06-03
1740,c2007,21.62,2020-06-04
1741,c2009,10.95,2020-06-04
1742,c2011,10.6,2020-06-04
1743,c2101,10.88,2020-06-04
1744,c2103,9.96,2020-06-04
1745,c2105,9.42,2020-06-04
1746,c2007,11.5,2020-06-05
1747,c2009,11.5,2020-06-05
1748,c2011,11.5,2020-06-05
1749,c2101,11.08,2020-06-05
1750,c2103,10.77,2020-06-05
1751,c2105,9.36,2020-06-05
1752,c2009,10.85,2020-06-08
1753,c2011,10.68,2020-06-08
1754,c2101,11.55,2020-06-08
1755,c2103,10.83,2020-06-08
1756,c2105,9.65,2020-06-08
1757,c2009,10.82,2020-06-09
1758,c2011,11.55,2020-06-09
1759,c2101,11.36,2020-06-09
1760,c2103,10.21,2020-06-09
1761,c2105,9.52,2020-06-09
1762,c2009,11.54,2020-06-10
1763,c2011,10.01,2020-06-10
1764,c2101,11.51,2020-06-10
1765,c2103,10.72,2020-06-10
1766,c2105,10.58,2020-06-10
1767,c2009,11.25,2020-06-11
1768,c2011,11.32,2020-06-11
1769,c2101,11.24,2020-06-11
1770,c2103,11.24,2020-06-11
1771,c2105,10.69,2020-06-11
1772,c2009,11.16,2020-06-12
1773,c2011,10.67,2020-06-12
1774,c2101,11.14,2020-06-12
1775,c2103,9.89,2020-06-12
1776,c2105,10.36,2020-06-12
1777,c2009,12.4,2020-06-15
1778,c2011,10.69,2020-06-15
1779,c2101,11.44,2020-06-15
1780,c2103,11.44,2020-06-15
1781,c2105,10.83,2020-06-15
1782,c2009,12.11,2020-06-16
1783,c2011,11.47,2020-06-16
1784,c2101,11.92,2020-06-16
1785,c2103,11.2,2020-06-16
1786,c2105,10.42,2020-06-16
1787,c2009,11.53,2020-06-17
1788,c2011,10.72,2020-06-17
1789,c2101,11.74,2020-06-17
1790,c2103,11.74,2020-06-17
1791,c2105,10.12,2020-06-17
1792,c2009,12.15,2020-06-18
1793,c2011,11.49,2020-06-18
1794,c2101,12.04,2020-06-18
1795,c2103,11.25,2020-06-18
1796,c2105,10.39,2020-06-18
1797,c2009,11.39,2020-06-19
1798,c2011,11.32,2020-06-19
1799,c2101,12.08,2020-06-19
1800,c2103,13.11,2020-06-19
1801,c2105,11.03,2020-06-19
1802,c2009,11.89,2020-06-22
1803,c2011,10.75,2020-06-22
1804,c2101,11.71,2020-06-22
1805,c2103,10.75,2020-06-22
1806,c2105,10.81,2020-06-22
1807,c2009,11.66,2020-06-23
1808,c2011,10.14,2020-06-23
1809,c2101,11.77,2020-06-23
1810,c2103,11.73,2020-06-23
1811,c2105,10.48,2020-06-23
1812,c2009,11.15,2020-06-24
1813,c2011,11.88,2020-06-24
1814,c2101,11.72,2020-06-24
1815,c2103,11.08,2020-06-24
1816,c2105,11.16,2020-06-24
1817,c2009,11.64,2020-06-29
1818,c2011,10.31,2020-06-29
1819,c2101,11.58,2020-06-29
1820,c2103,11.89,2020-06-29
1821,c2105,10.29,2020-06-29
1822,c2009,12.36,2020-06-30
1823,c2011,11.62,2020-06-30
1824,c2101,12.55,2020-06-30
1825,c2103,11.72,2020-06-30
1826,c2105,10.2,2020-06-30
1827,c2009,13.33,2020-07-01
1828,c2011,12.2,2020-07-01
1829,c2101,11.98,2020-07-01
1830,c2103,11.98,2020-07-01
1831,c2105,10.66,2020-07-01
1832,c2009,13.61,2020-07-02
1833,c2011,11.11,2020-07-02
1834,c2101,12.3,2020-07-02
1835,c2103,12.34,2020-07-02
1836,c2105,12.14,2020-07-02
1837,c2009,13.23,2020-07-03
1838,c2011,11.72,2020-07-03
1839,c2101,12.12,2020-07-03
1840,c2103,12.12,2020-07-03
1841,c2105,10.73,2020-07-03
1842,c2009,13.65,2020-07-06
1843,c2011,11.98,2020-07-06
1844,c2101,12.12,2020-07-06
1845,c2103,11.97,2020-07-06
1846,c2105,10.9,2020-07-06
1847,c2009,13.31,2020-07-07
1848,c2011,11.69,2020-07-07
1849,c2101,12.41,2020-07-07
1850,c2103,12.41,2020-07-07
1851,c2105,12.41,2020-07-07
1852,c2009,12.41,2020-07-08
1853,c2011,11.7,2020-07-08
1854,c2101,12.63,2020-07-08
1855,c2103,12.63,2020-07-08
1856,c2105,11.73,2020-07-08
1857,c2009,13.44,2020-07-09
1858,c2011,12.17,2020-07-09
1859,c2101,12.6,2020-07-09
1860,c2103,12.6,2020-07-09
1861,c2105,10.89,2020-07-09
1862,c2009,13.17,2020-07-10
1863,c2011,12.67,2020-07-10
1864,c2101,12.76,2020-07-10
1865,c2103,12.37,2020-07-10
1866,c2105,11.36,2020-07-10
1867,c2009,14.16,2020-07-13
1868,c2011,14.16,2020-07-13
1869,c2101,12.64,2020-07-13
1870,c2103,12.64,2020-07-13
1871,c2105,12.64,2020-07-13
1872,c2009,12.97,2020-07-14
1873,c2011,11.72,2020-07-14
1874,c2101,12.05,2020-07-14
1875,c2103,12.49,2020-07-14
1876,c2105,10.81,2020-07-14
1877,c2009,11.72,2020-07-15
1878,c2011,11.46,2020-07-15
1879,c2101,12.1,2020-07-15
1880,c2103,12.1,2020-07-15
1881,c2105,12.1,2020-07-15
1882,c2009,12.5,2020-07-16
1883,c2011,14.42,2020-07-16
1884,c2101,12.68,2020-07-16
1885,c2103,12.68,2020-07-16
1886,c2105,11.04,2020-07-16
1887,c2107,10.71,2020-07-16
1888,c2009,13.19,2020-07-17
1889,c2011,14.08,2020-07-17
1890,c2101,12.42,2020-07-17
1891,c2103,11.36,2020-07-17
1892,c2105,10.04,2020-07-17
1893,c2107,10.85,2020-07-17
1894,c2009,14.83,2020-07-20
1895,c2011,13.96,2020-07-20
1896,c2101,12.82,2020-07-20
1897,c2103,11.93,2020-07-20
1898,c2105,9.51,2020-07-20
1899,c2107,9.51,2020-07-20
1900,c2009,13.2,2020-07-21
1901,c2011,11.77,2020-07-21
1902,c2101,12.28,2020-07-21
1903,c2103,12.28,2020-07-21
1904,c2105,10.75,2020-07-21
1905,c2107,11.61,2020-07-21
1906,c2009,14.98,2020-07-22
1907,c2011,11.73,2020-07-22
1908,c2101,12.71,2020-07-22
1909,c2103,13.04,2020-07-22
1910,c2105,13.35,2020-07-22
1911,c2107,13.35,2020-07-22
1912,c2009,17.24,2020-07-23
1913,c2011,12.7,2020-07-23
1914,c2101,13.28,2020-07-23
1915,c2103,12.2,2020-07-23
1916,c2105,12.19,2020-07-23
1917,c2107,11.37,2020-07-23
1918,c2009,16.98,2020-07-24
1919,c2011,13.31,2020-07-24
1920,c2101,13.4,2020-07-24
1921,c2103,11.95,2020-07-24
1922,c2105,11.08,2020-07-24
1923,c2107,11.08,2020-07-24
1924,c2009,24.8,2020-07-27
1925,c2011,14.49,2020-07-27
1926,c2101,13.51,2020-07-27
1927,c2103,11.3,2020-07-27
1928,c2105,12.34,2020-07-27
1929,c2107,12.08,2020-07-27
1930,c2009,21.11,2020-07-28
1931,c2011,14.06,2020-07-28
1932,c2101,14.75,2020-07-28
1933,c2103,12.74,2020-07-28
1934,c2105,11.96,2020-07-28
1935,c2107,12.16,2020-07-28
1936,c2009,23.13,2020-07-29
1937,c2011,17.55,2020-07-29
1938,c2101,14.21,2020-07-29
1939,c2103,12.72,2020-07-29
1940,c2105,12.57,2020-07-29
1941,c2107,12.03,2020-07-29
1942,c2009,22.02,2020-07-30
1943,c2011,14.92,2020-07-30
1944,c2101,14.06,2020-07-30
1945,c2103,12.63,2020-07-30
1946,c2105,12.52,2020-07-30
1947,c2107,11.96,2020-07-30
1948,c2009,25.01,2020-07-31
1949,c2011,13.68,2020-07-31
1950,c2101,13.59,2020-07-31
1951,c2103,12.78,2020-07-31
1952,c2105,12.39,2020-07-31
1953,c2107,11.79,2020-07-31
1954,c2009,30.12,2020-08-03
1955,c2011,12.63,2020-08-03
1956,c2101,13.97,2020-08-03
1957,c2103,13.26,2020-08-03
1958,c2105,13,2020-08-03
1959,c2107,12.3,2020-08-03
1960,c2009,25.51,2020-08-04
1961,c2011,14.3,2020-08-04
1962,c2101,14.63,2020-08-04
1963,c2103,12.82,2020-08-04
1964,c2105,14.43,2020-08-04
1965,c2107,14.43,2020-08-04
1966,c2009,23.92,2020-08-05
1967,c2011,13.91,2020-08-05
1968,c2101,13.44,2020-08-05
1969,c2103,12.92,2020-08-05
1970,c2105,13.23,2020-08-05
1971,c2107,11.91,2020-08-05
1972,c2009,26.79,2020-08-06
1973,c2011,14.14,2020-08-06
1974,c2101,13.76,2020-08-06
1975,c2103,12.72,2020-08-06
1976,c2105,12.41,2020-08-06
1977,c2107,12.42,2020-08-06
1978,c2009,12.38,2020-08-07
1979,c2011,12.38,2020-08-07
1980,c2101,13.77,2020-08-07
1981,c2103,12.85,2020-08-07
1982,c2105,11.72,2020-08-07
1983,c2107,12.75,2020-08-07
1984,c2011,14.09,2020-08-10
1985,c2101,12.51,2020-08-10
1986,c2103,12.54,2020-08-10
1987,c2105,12.13,2020-08-10
1988,c2107,11.54,2020-08-10
1989,c2011,15.21,2020-08-11
1990,c2101,12.62,2020-08-11
1991,c2103,12.55,2020-08-11
1992,c2105,12.15,2020-08-11
1993,c2107,12.2,2020-08-11
1994,c2011,11.91,2020-08-12
1995,c2101,13.22,2020-08-12
1996,c2103,13.22,2020-08-12
1997,c2105,11.99,2020-08-12
1998,c2107,11.99,2020-08-12
1999,c2011,15.72,2020-08-13
2000,c2101,13.3,2020-08-13
2001,c2103,13.25,2020-08-13
2002,c2105,13.21,2020-08-13
2003,c2107,12.79,2020-08-13
2004,c2011,18,2020-08-14
2005,c2101,14.57,2020-08-14
2006,c2103,12.01,2020-08-14
2007,c2105,12.69,2020-08-14
2008,c2107,11.92,2020-08-14
2009,c2011,16.37,2020-08-17
2010,c2101,14.97,2020-08-17
2011,c2103,12.99,2020-08-17
2012,c2105,12.28,2020-08-17
2013,c2107,12.18,2020-08-17
2014,c2011,14.03,2020-08-18
2015,c2101,15.26,2020-08-18
2016,c2103,13.99,2020-08-18
2017,c2105,12.16,2020-08-18
2018,c2107,12.35,2020-08-18
2019,c2011,13.73,2020-08-19
2020,c2101,15.18,2020-08-19
2021,c2103,15.18,2020-08-19
2022,c2105,12.5,2020-08-19
2023,c2107,12.29,2020-08-19
2024,c2011,15.95,2020-08-20
2025,c2101,15.15,2020-08-20
2026,c2103,12.77,2020-08-20
2027,c2105,12.33,2020-08-20
2028,c2107,11.75,2020-08-20
2029,c2011,17.43,2020-08-21
2030,c2101,14.91,2020-08-21
2031,c2103,12.38,2020-08-21
2032,c2105,11.6,2020-08-21
2033,c2107,11.83,2020-08-21
2034,c2011,12.82,2020-08-24
2035,c2101,14.49,2020-08-24
2036,c2103,12.46,2020-08-24
2037,c2105,11.77,2020-08-24
2038,c2107,12.3,2020-08-24
2039,c2011,15.17,2020-08-25
2040,c2101,14.42,2020-08-25
2041,c2103,12.58,2020-08-25
2042,c2105,11.74,2020-08-25
2043,c2107,12.03,2020-08-25
2044,c2011,17.51,2020-08-26
2045,c2101,14.31,2020-08-26
2046,c2103,13.6,2020-08-26
2047,c2105,11.39,2020-08-26
2048,c2107,12.16,2020-08-26
2049,c2011,12.97,2020-08-27
2050,c2101,13.82,2020-08-27
2051,c2103,12.6,2020-08-27
2052,c2105,12.32,2020-08-27
2053,c2107,12.14,2020-08-27
2054,c2011,13.29,2020-08-28
2055,c2101,13.84,2020-08-28
2056,c2103,13.84,2020-08-28
2057,c2105,11.85,2020-08-28
2058,c2107,11.64,2020-08-28
2059,c2011,12.26,2020-08-31
2060,c2101,13.57,2020-08-31
2061,c2103,11.76,2020-08-31
2062,c2105,12.44,2020-08-31
2063,c2107,12.15,2020-08-31
2064,c2011,12.2,2020-09-01
2065,c2101,13.53,2020-09-01
2066,c2103,12.32,2020-09-01
2067,c2105,11.46,2020-09-01
2068,c2107,12.28,2020-09-01
2069,c2011,12.21,2020-09-02
2070,c2101,13.9,2020-09-02
2071,c2103,13.21,2020-09-02
2072,c2105,12.62,2020-09-02
2073,c2107,12.12,2020-09-02
2074,c2011,11.03,2020-09-03
2075,c2101,13.68,2020-09-03
2076,c2103,13.24,2020-09-03
2077,c2105,12.15,2020-09-03
2078,c2107,11.91,2020-09-03
2079,c2011,11.47,2020-09-04
2080,c2101,13.9,2020-09-04
2081,c2103,13.02,2020-09-04
2082,c2105,12.48,2020-09-04
2083,c2107,11.81,2020-09-04
2084,c2011,13.11,2020-09-07
2085,c2101,14.95,2020-09-07
2086,c2103,13.12,2020-09-07
2087,c2105,12.92,2020-09-07
2088,c2107,12.34,2020-09-07
2089,c2011,12.18,2020-09-08
2090,c2101,14.76,2020-09-08
2091,c2103,13.32,2020-09-08
2092,c2105,13.24,2020-09-08
2093,c2107,12.55,2020-09-08
2094,c2011,13.14,2020-09-09
2095,c2101,14.45,2020-09-09
2096,c2103,13.33,2020-09-09
2097,c2105,13.28,2020-09-09
2098,c2107,12.46,2020-09-09
2099,c2011,13.55,2020-09-10
2100,c2101,15.83,2020-09-10
2101,c2103,14.05,2020-09-10
2102,c2105,13.39,2020-09-10
2103,c2107,12.75,2020-09-10
2104,c2011,13.88,2020-09-11
2105,c2101,15.98,2020-09-11
2106,c2103,13.63,2020-09-11
2107,c2105,13.98,2020-09-11
2108,c2107,12.19,2020-09-11
2109,c2011,15.46,2020-09-14
2110,c2101,15.46,2020-09-14
2111,c2103,14.27,2020-09-14
2112,c2105,14.3,2020-09-14
2113,c2107,13.26,2020-09-14
2114,c2011,13.31,2020-09-15
2115,c2101,14.35,2020-09-15
2116,c2103,14.03,2020-09-15
2117,c2105,13.54,2020-09-15
2118,c2107,13.3,2020-09-15
2119,c2011,14.44,2020-09-16
2120,c2101,15,2020-09-16
2121,c2103,14.51,2020-09-16
2122,c2105,13.88,2020-09-16
2123,c2107,13.24,2020-09-16
2124,c2109,13.22,2020-09-16
2125,c2011,14.94,2020-09-17
2126,c2101,15.49,2020-09-17
2127,c2103,14.62,2020-09-17
2128,c2105,13.69,2020-09-17
2129,c2107,13.69,2020-09-17
2130,c2109,10.26,2020-09-17
2131,c2011,12.59,2020-09-18
2132,c2101,15.89,2020-09-18
2133,c2103,14.62,2020-09-18
2134,c2105,13.55,2020-09-18
2135,c2107,12.54,2020-09-18
2136,c2109,12.88,2020-09-18
2137,c2011,13.78,2020-09-21
2138,c2101,16.45,2020-09-21
2139,c2103,14.36,2020-09-21
2140,c2105,14.57,2020-09-21
2141,c2107,13.55,2020-09-21
2142,c2109,13.15,2020-09-21
2143,c2011,16.51,2020-09-22
2144,c2101,17.41,2020-09-22
2145,c2103,15.07,2020-09-22
2146,c2105,15.36,2020-09-22
2147,c2107,13.61,2020-09-22
2148,c2109,13.07,2020-09-22
2149,c2011,14.58,2020-09-23
2150,c2101,17.37,2020-09-23
2151,c2103,14.7,2020-09-23
2152,c2105,15.69,2020-09-23
2153,c2107,14.1,2020-09-23
2154,c2109,13.39,2020-09-23
2155,c2011,12.07,2020-09-24
2156,c2101,16.97,2020-09-24
2157,c2103,15.77,2020-09-24
2158,c2105,16.1,2020-09-24
2159,c2107,13.98,2020-09-24
2160,c2109,13.12,2020-09-24
2161,c2011,17.64,2020-09-25
2162,c2101,16.92,2020-09-25
2163,c2103,15.8,2020-09-25
2164,c2105,15.66,2020-09-25
2165,c2107,13.59,2020-09-25
2166,c2109,14.13,2020-09-25
2167,c2011,13.51,2020-09-28
2168,c2101,17.68,2020-09-28
2169,c2103,15.48,2020-09-28
2170,c2105,15.44,2020-09-28
2171,c2107,13.88,2020-09-28
2172,c2109,13.14,2020-09-28
2173,c2011,14.31,2020-09-29
2174,c2101,17.93,2020-09-29
2175,c2103,16.29,2020-09-29
2176,c2105,15.78,2020-09-29
2177,c2107,13.91,2020-09-29
2178,c2109,13.1,2020-09-29
2179,c2011,15.29,2020-09-30
2180,c2101,17.74,2020-09-30
2181,c2103,16.14,2020-09-30
2182,c2105,15.7,2020-09-30
2183,c2107,14.25,2020-09-30
2184,c2109,13.64,2020-09-30
2185,c2011,18.31,2020-10-09
2186,c2101,18.73,2020-10-09
2187,c2103,16.66,2020-10-09
2188,c2105,18.3,2020-10-09
2189,c2107,14.01,2020-10-09
2190,c2109,13.66,2020-10-09
2191,c2011,38.32,2020-10-12
2192,c2101,18.76,2020-10-12
2193,c2103,16.95,2020-10-12
2194,c2105,16.22,2020-10-12
2195,c2107,14.62,2020-10-12
2196,c2109,13.84,2020-10-12
2197,c2011,23.2,2020-10-13
2198,c2101,18.28,2020-10-13
2199,c2103,17.3,2020-10-13
2200,c2105,15.67,2020-10-13
2201,c2107,14.32,2020-10-13
2202,c2109,13.21,2020-10-13
2203,c2011,34.16,2020-10-14
2204,c2101,18.91,2020-10-14
2205,c2103,16.68,2020-10-14
2206,c2105,15.48,2020-10-14
2207,c2107,14.31,2020-10-14
2208,c2109,13.3,2020-10-14
2209,c2011,17.71,2020-10-15
2210,c2101,17.71,2020-10-15
2211,c2103,16.95,2020-10-15
2212,c2105,15.27,2020-10-15
2213,c2107,14.18,2020-10-15
2214,c2109,14.69,2020-10-15
2215,c2101,18.19,2020-10-16
2216,c2103,16.45,2020-10-16
2217,c2105,15.48,2020-10-16
2218,c2107,13.97,2020-10-16
2219,c2109,13.69,2020-10-16
2220,c2101,19.95,2020-10-19
2221,c2103,16.46,2020-10-19
2222,c2105,16.51,2020-10-19
2223,c2107,14.46,2020-10-19
2224,c2109,14.51,2020-10-19
2225,c2101,19.66,2020-10-20
2226,c2103,19.06,2020-10-20
2227,c2105,16.65,2020-10-20
2228,c2107,14.76,2020-10-20
2229,c2109,14.54,2020-10-20
2230,c2101,18.54,2020-10-21
2231,c2103,16.53,2020-10-21
2232,c2105,16.37,2020-10-21
2233,c2107,14.7,2020-10-21
2234,c2109,14.44,2020-10-21
2235,c2101,18.85,2020-10-22
2236,c2103,19.69,2020-10-22
2237,c2105,16.06,2020-10-22
2238,c2107,15.46,2020-10-22
2239,c2109,14.63,2020-10-22
2240,c2101,18.6,2020-10-23
2241,c2103,20.66,2020-10-23
2242,c2105,16.01,2020-10-23
2243,c2107,16.01,2020-10-23
2244,c2109,14.31,2020-10-23
2245,c2101,19.03,2020-10-26
2246,c2103,17.5,2020-10-26
2247,c2105,14.47,2020-10-26
2248,c2107,13.85,2020-10-26
2249,c2109,13.76,2020-10-26
2250,c2101,17.94,2020-10-27
2251,c2103,17,2020-10-27
2252,c2105,14.23,2020-10-27
2253,c2107,13.82,2020-10-27
2254,c2109,13.76,2020-10-27
2255,c2101,17.13,2020-10-28
2256,c2103,20.16,2020-10-28
2257,c2105,14.79,2020-10-28
2258,c2107,14.12,2020-10-28
2259,c2109,13.72,2020-10-28
2260,c2101,18.48,2020-10-29
2261,c2103,19.12,2020-10-29
2262,c2105,15.11,2020-10-29
2263,c2107,14.11,2020-10-29
2264,c2109,13.95,2020-10-29
2265,c2101,18.51,2020-10-30
2266,c2103,15.8,2020-10-30
2267,c2105,15.66,2020-10-30
2268,c2107,14.74,2020-10-30
2269,c2109,14.31,2020-10-30
2270,c2101,18.72,2020-11-02
2271,c2103,17.1,2020-11-02
2272,c2105,15.76,2020-11-02
2273,c2107,14.19,2020-11-02
2274,c2109,14.21,2020-11-02
2275,c2101,17.8,2020-11-03
2276,c2103,16.26,2020-11-03
2277,c2105,15.97,2020-11-03
2278,c2107,14.27,2020-11-03
2279,c2109,13.87,2020-11-03
2280,c2101,17.76,2020-11-04
2281,c2103,17.76,2020-11-04
2282,c2105,16.83,2020-11-04
2283,c2107,14.34,2020-11-04
2284,c2109,13.87,2020-11-04
2285,c2101,16.97,2020-11-05
2286,c2103,14.43,2020-11-05
2287,c2105,16.09,2020-11-05
2288,c2107,14.3,2020-11-05
2289,c2109,13.66,2020-11-05
2290,c2101,16.6,2020-11-06
2291,c2103,19.58,2020-11-06
2292,c2105,16.42,2020-11-06
2293,c2107,14.16,2020-11-06
2294,c2109,13.61,2020-11-06
2295,c2101,15.43,2020-11-09
2296,c2103,14.5,2020-11-09
2297,c2105,15.58,2020-11-09
2298,c2107,13.5,2020-11-09
2299,c2109,12.98,2020-11-09
2300,c2101,15.34,2020-11-10
2301,c2103,20.79,2020-11-10
2302,c2105,15.92,2020-11-10
2303,c2107,13.27,2020-11-10
2304,c2109,12.75,2020-11-10
2305,c2101,16.98,2020-11-11
2306,c2103,15.8,2020-11-11
2307,c2105,15.85,2020-11-11
2308,c2107,13.94,2020-11-11
2309,c2109,13.34,2020-11-11
2310,c2101,16.94,2020-11-12
2311,c2103,19.16,2020-11-12
2312,c2105,15.35,2020-11-12
2313,c2107,13.06,2020-11-12
2314,c2109,13.59,2020-11-12
2315,c2101,16.65,2020-11-13
2316,c2103,13.96,2020-11-13
2317,c2105,15.07,2020-11-13
2318,c2107,13.02,2020-11-13
2319,c2109,12.71,2020-11-13
2320,c2101,17.19,2020-11-16
2321,c2103,14.49,2020-11-16
2322,c2105,15.62,2020-11-16
2323,c2107,13.54,2020-11-16
2324,c2109,12.85,2020-11-16
2325,c2101,16.15,2020-11-17
2326,c2103,14.21,2020-11-17
2327,c2105,15.55,2020-11-17
2328,c2107,13.47,2020-11-17
2329,c2109,13.89,2020-11-17
2330,c2111,14.22,2020-11-17
2331,c2101,14.48,2020-11-18
2332,c2103,14.23,2020-11-18
2333,c2105,16.08,2020-11-18
2334,c2107,14.41,2020-11-18
2335,c2109,14.06,2020-11-18
2336,c2111,13.29,2020-11-18
2337,c2101,15.25,2020-11-19
2338,c2103,15.25,2020-11-19
2339,c2105,15.56,2020-11-19
2340,c2107,14.35,2020-11-19
2341,c2109,13.82,2020-11-19
2342,c2111,13.66,2020-11-19
2343,c2101,14.21,2020-11-20
2344,c2103,14.21,2020-11-20
2345,c2105,16.25,2020-11-20
2346,c2107,14.33,2020-11-20
2347,c2109,14.37,2020-11-20
2348,c2111,13.38,2020-11-20
2349,c2101,13.68,2020-11-23
2350,c2103,14.5,2020-11-23
2351,c2105,14.81,2020-11-23
2352,c2107,14.94,2020-11-23
2353,c2109,14.74,2020-11-23
2354,c2111,13.5,2020-11-23
2355,c2101,15.61,2020-11-24
2356,c2103,15.13,2020-11-24
2357,c2105,14.07,2020-11-24
2358,c2107,14.37,2020-11-24
2359,c2109,14.35,2020-11-24
2360,c2111,13.72,2020-11-24
2361,c2101,14.33,2020-11-25
2362,c2103,14.29,2020-11-25
2363,c2105,14.62,2020-11-25
2364,c2107,14.33,2020-11-25
2365,c2109,14.19,2020-11-25
2366,c2111,13.75,2020-11-25
2367,c2101,16.4,2020-11-26
2368,c2103,14.33,2020-11-26
2369,c2105,14.46,2020-11-26
2370,c2107,14.09,2020-11-26
2371,c2109,14.58,2020-11-26
2372,c2111,14.58,2020-11-26
2373,c2101,15.11,2020-11-27
2374,c2103,16.64,2020-11-27
2375,c2105,14.89,2020-11-27
2376,c2107,14.5,2020-11-27
2377,c2109,14.02,2020-11-27
2378,c2111,14.02,2020-11-27
2379,c2101,13.74,2020-11-30
2380,c2103,14.53,2020-11-30
2381,c2105,14.23,2020-11-30
2382,c2107,14.29,2020-11-30
2383,c2109,14.14,2020-11-30
2384,c2111,13.9,2020-11-30
