,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
3239,au2206                        ,4090,14606,111,2613.496,,0.219185,2022-03-16
3240,au2208                        ,895,3264,67,798.542,,0.201541,2022-03-16
3241,au2210                        ,44,201,6,24.268,,0.196084,2022-03-16
3242,小计,13711,35775,332,7356.728,,,2022-03-16
3243,au2204                        ,8340,17715,27,2649.52,,0.26268,2022-03-17
3244,au2205                        ,0,16,0,0.0,,0.26268,2022-03-17
3245,au2206                        ,5270,15334,728,2477.152,,0.215252,2022-03-17
3246,au2208                        ,968,3274,10,1106.886,,0.195221,2022-03-17
3247,au2210                        ,6,201,0,3.992,,0.194241,2022-03-17
3248,au2212                        ,311,168,168,151.564,0,0.09394,2022-03-17
3249,小计,14895,36708,933,6389.114,0,,2022-03-17
3250,au2204                        ,7183,17389,-326,2140.868,,0.258543,2022-03-18
3251,au2205                        ,4,16,0,0.592,,0.215094,2022-03-18
3252,au2206                        ,3503,15723,389,1912.072,,0.216101,2022-03-18
3253,au2208                        ,370,3295,21,297.204,,0.199478,2022-03-18
3254,au2210                        ,29,208,7,12.932,,0.19111,2022-03-18
3255,au2212                        ,53,168,0,62.836,0,0.176367,2022-03-18
3256,小计,11142,36799,91,4426.504,0,,2022-03-18
3257,au2204                        ,7265,16815,-574,2370.412,,0.293743,2022-03-21
3258,au2205                        ,0,16,0,0.0,,0.293743,2022-03-21
3259,au2206                        ,2937,16243,520,1411.454,,0.219731,2022-03-21
3260,au2208                        ,514,3391,96,404.384,,0.201314,2022-03-21
3261,au2210                        ,1,208,0,0.87,,0.183736,2022-03-21
3262,au2212                        ,8,166,-2,9.064,0,0.17472,2022-03-21
3263,小计,10725,36839,40,4196.184,0,,2022-03-21
3264,au2204                        ,5204,16927,112,1649.512,,0.274854,2022-03-22
3265,au2205                        ,2,18,2,0.818,,0.180436,2022-03-22
3266,au2206                        ,4448,17120,877,1995.654,,0.216409,2022-03-22
3267,au2208                        ,379,3462,71,283.266,,0.192322,2022-03-22
3268,au2210                        ,2,209,1,0.592,,0.171651,2022-03-22
3269,au2212                        ,14,164,-2,13.752,0,0.172126,2022-03-22
3270,小计,10049,37900,1061,3943.594,0,,2022-03-22
3271,au2204                        ,4948,16917,-10,1461.592,,0.233302,2022-03-23
3272,au2205                        ,11,28,10,3.672,,0.170353,2022-03-23
3273,au2206                        ,4220,17473,353,1727.496,,0.207519,2022-03-23
3274,au2208                        ,1298,3747,285,913.63,,0.181428,2022-03-23
3275,au2210                        ,38,218,9,15.61,,0.185508,2022-03-23
3276,au2212                        ,20,165,1,12.704,0,0.170078,2022-03-23
3277,小计,10535,38548,648,4134.704,0,,2022-03-23
3278,au2204                        ,6372,16240,-677,1255.008,,0.234673,2022-03-24
3279,au2205                        ,0,28,0,0.0,,0.234673,2022-03-24
3280,au2206                        ,5343,17711,238,2404.75,,0.20964,2022-03-24
3281,au2208                        ,1677,4080,333,1239.028,,0.18075,2022-03-24
3282,au2210                        ,58,214,-4,34.076,,0.177498,2022-03-24
3283,au2212                        ,26,172,7,28.968,0,0.169982,2022-03-24
3284,小计,13476,38445,-103,4961.83,0,,2022-03-24
3285,au2204                        ,7111,0,-16240,2005.252,2429,0.165155,2022-03-25
3286,au2205                        ,5,30,2,3.518,,0.209248,2022-03-25
3287,au2206                        ,8211,18628,917,4867.436,,0.231345,2022-03-25
3288,au2208                        ,2713,4351,271,2395.198,,0.200043,2022-03-25
3289,au2210                        ,146,228,14,97.312,,0.185594,2022-03-25
3290,au2212                        ,37,183,11,42.358,0,0.174308,2022-03-25
3291,小计,18223,23420,-15025,9411.074,2429,,2022-03-25
3292,au2205                        ,55,60,30,3.306,,0.309744,2022-03-28
3293,au2206                        ,10592,18605,-23,5776.43,,0.224199,2022-03-28
3294,au2208                        ,2359,5069,718,1860.292,,0.191624,2022-03-28
3295,au2210                        ,197,298,70,184.824,,0.189433,2022-03-28
3296,au2212                        ,33,198,15,22.974,0,0.180338,2022-03-28
3297,小计,13236,24230,810,7847.826,0,,2022-03-28
3298,au2205                        ,10,61,1,4.248,,0.193569,2022-03-29
3299,au2206                        ,8109,19570,965,3787.91,,0.214004,2022-03-29
3300,au2208                        ,3098,5437,368,2977.236,,0.193367,2022-03-29
3301,au2210                        ,1516,777,479,2262.008,,0.184721,2022-03-29
3302,au2212                        ,28,213,15,12.74,0,0.167967,2022-03-29
3303,小计,12761,26058,1828,9044.142,0,,2022-03-29
3304,au2205                        ,1,60,-1,0.022,,0.325123,2022-03-30
3305,au2206                        ,9477,20130,560,3750.824,,0.21671,2022-03-30
3306,au2208                        ,3544,5626,189,3990.834,,0.19721,2022-03-30
3307,au2210                        ,302,835,58,491.744,,0.187687,2022-03-30
3308,au2212                        ,38,218,5,30.514,0,0.161863,2022-03-30
3309,小计,13362,26869,811,8263.938,0,,2022-03-30
3310,au2205                        ,0,60,0,0.0,,0.216295,2022-03-31
3311,au2206                        ,7444,20478,348,2880.548,,0.216295,2022-03-31
3312,au2208                        ,2195,5931,305,2073.276,,0.197673,2022-03-31
3313,au2210                        ,386,841,6,562.23,,0.191048,2022-03-31
3314,au2212                        ,30,230,12,18.706,0,0.163025,2022-03-31
3315,小计,10055,27540,671,5534.76,0,,2022-03-31
3316,au2205                        ,10,62,2,1.326,,0.304034,2022-04-01
3317,au2206                        ,5759,21026,548,2003.216,,0.220541,2022-04-01
3318,au2208                        ,1547,6083,152,1299.118,,0.193236,2022-04-01
3319,au2210                        ,241,903,62,189.334,,0.17726,2022-04-01
3320,au2212                        ,28,214,-16,9.724,0,0.160846,2022-04-01
3321,小计,7585,28288,748,3502.718,0,,2022-04-01
3322,au2205                        ,7,66,4,1.822,,0.289422,2022-04-06
3323,au2206                        ,3172,21186,160,906.762,,0.211913,2022-04-06
3324,au2208                        ,830,6097,14,758.562,,0.19067,2022-04-06
3325,au2210                        ,117,909,6,91.762,,0.172821,2022-04-06
3326,au2212                        ,32,223,9,24.442,0,0.160828,2022-04-06
3327,小计,4158,28481,193,1783.35,0,,2022-04-06
3328,au2205                        ,22,71,5,0.54,,0.33073,2022-04-07
3329,au2206                        ,4751,21525,339,1615.248,,0.214945,2022-04-07
3330,au2208                        ,1298,6156,59,994.54,,0.18928,2022-04-07
3331,au2210                        ,322,969,60,268.08,,0.182425,2022-04-07
3332,au2212                        ,8,217,-6,2.36,0,0.157312,2022-04-07
3333,小计,6401,28938,457,2880.768,0,,2022-04-07
3334,au2205                        ,13,73,2,0.208,,0.326973,2022-04-08
3335,au2206                        ,5804,22127,602,1876.924,,0.210064,2022-04-08
3336,au2208                        ,1664,6106,-50,798.894,,0.180235,2022-04-08
3337,au2210                        ,174,987,18,183.664,,0.186005,2022-04-08
3338,au2212                        ,11,222,5,4.06,0,0.166295,2022-04-08
3339,小计,7666,29515,577,2863.75,0,,2022-04-08
3340,au2205                        ,14,73,0,4.232,,0.364578,2022-04-11
3341,au2206                        ,10828,22751,624,3868.162,,0.210299,2022-04-11
3342,au2208                        ,2476,6387,281,1756.74,,0.191969,2022-04-11
3343,au2210                        ,288,1028,41,287.062,,0.19466,2022-04-11
3344,au2212                        ,5,225,3,2.656,0,0.177181,2022-04-11
3345,小计,13611,30464,949,5918.852,0,,2022-04-11
3346,au2205                        ,5,74,1,0.706,,0.208372,2022-04-12
3347,au2206                        ,8858,23877,1126,3283.478,,0.21656,2022-04-12
3348,au2208                        ,1284,6569,182,824.584,,0.186317,2022-04-12
3349,au2210                        ,396,1122,94,409.512,,0.178721,2022-04-12
3350,au2212                        ,36,239,14,14.79,0,0.16968,2022-04-12
3351,小计,10579,31881,1417,4533.07,0,,2022-04-12
3352,au2205                        ,13,79,5,4.226,,0.344272,2022-04-13
3353,au2206                        ,11885,24119,242,5192.948,,0.2057,2022-04-13
3354,au2208                        ,3372,6704,135,2697.454,,0.191383,2022-04-13
3355,au2210                        ,703,1255,133,784.974,,0.182881,2022-04-13
3356,au2212                        ,25,237,-2,13.8,0,0.165454,2022-04-13
3357,小计,15998,32394,513,8693.402,0,,2022-04-13
3358,au2205                        ,19,87,8,1.35,,0.301071,2022-04-14
3359,au2206                        ,11624,23917,-202,5197.068,,0.202285,2022-04-14
3360,au2208                        ,3059,6898,194,3362.468,,0.187267,2022-04-14
3361,au2210                        ,403,1341,86,356.538,,0.186317,2022-04-14
3362,au2212                        ,77,242,5,37.548,0,0.164174,2022-04-14
3363,小计,15182,32485,91,8954.972,0,,2022-04-14
3364,au2205                        ,13,86,-1,2.148,,0.191612,2022-04-15
3365,au2206                        ,8711,23967,50,3726.814,,0.195509,2022-04-15
3366,au2208                        ,1933,7076,178,1823.806,,0.17458,2022-04-15
3367,au2210                        ,353,1426,85,443.818,,0.182536,2022-04-15
3368,au2212                        ,30,252,10,22.688,0,0.165223,2022-04-15
3369,小计,11040,32807,322,6019.274,0,,2022-04-15
3370,au2205                        ,13,87,1,4.194,,0.183582,2022-04-18
3371,au2206                        ,9446,24211,244,3470.106,,0.208853,2022-04-18
3372,au2208                        ,1557,7166,90,1136.536,,0.183666,2022-04-18
3373,au2210                        ,358,1423,-3,268.594,,0.180929,2022-04-18
3374,au2212                        ,36,270,18,12.322,0,0.16608,2022-04-18
3375,小计,11410,33157,350,4891.752,0,,2022-04-18
3376,au2205                        ,45,93,6,2.168,,0.323386,2022-04-19
3377,au2206                        ,12955,24246,35,4417.056,,0.203909,2022-04-19
3378,au2208                        ,1583,7286,120,1314.564,,0.184341,2022-04-19
3379,au2210                        ,836,1523,100,842.212,,0.178368,2022-04-19
3380,au2212                        ,8,276,6,2.304,0,0.166663,2022-04-19
3381,小计,15427,33424,267,6578.304,0,,2022-04-19
3382,au2205                        ,20,93,0,3.856,,0.181104,2022-04-20
3383,au2206                        ,12848,24443,197,4294.89,,0.189596,2022-04-20
3384,au2208                        ,2573,7616,330,2113.518,,0.178273,2022-04-20
3385,au2210                        ,585,1624,101,692.546,,0.177486,2022-04-20
3386,au2212                        ,86,296,20,24.408,0,0.159887,2022-04-20
3387,小计,16112,34072,648,7129.218,0,,2022-04-20
3388,au2205                        ,27,106,13,0.864,,0.232711,2022-04-21
3389,au2206                        ,11118,24851,408,3241.066,,0.188208,2022-04-21
3390,au2208                        ,2651,7929,313,1998.08,,0.184409,2022-04-21
3391,au2210                        ,969,1677,53,848.262,,0.1666,2022-04-21
3392,au2212                        ,21,298,2,10.64,0,0.169386,2022-04-21
3393,小计,14786,34861,789,6098.912,0,,2022-04-21
3394,au2205                        ,11,109,3,0.282,,0.326347,2022-04-22
3395,au2206                        ,8990,24948,97,2796.866,,0.185313,2022-04-22
3396,au2208                        ,2597,7990,61,2036.508,,0.182685,2022-04-22
3397,au2210                        ,903,1710,33,1072.152,,0.184542,2022-04-22
3398,au2212                        ,34,313,15,8.054,0,0.153503,2022-04-22
3399,小计,12535,35070,209,5913.862,0,,2022-04-22
3400,au2205                        ,19,0,-109,0.398,1,0.438743,2022-04-25
3401,au2206                        ,15318,25775,827,5855.932,,0.193659,2022-04-25
3402,au2208                        ,2389,8005,15,1656.856,,0.17941,2022-04-25
3403,au2210                        ,486,1757,47,769.788,,0.179346,2022-04-25
3404,au2212                        ,7,316,3,3.098,0,0.162025,2022-04-25
3405,小计,18219,35853,783,8286.072,1,,2022-04-25
3406,au2206                        ,15174,26174,399,4726.66,,0.188866,2022-04-26
3407,au2207                        ,0,0,0,0.0,,0.188866,2022-04-26
3408,au2208                        ,1903,8236,231,1138.49,,0.187294,2022-04-26
3409,au2210                        ,311,1812,55,240.634,,0.178336,2022-04-26
3410,au2212                        ,147,339,23,66.33,0,0.164924,2022-04-26
3411,小计,17535,36561,708,6172.114,0,,2022-04-26
3412,au2206                        ,12191,25928,-246,3417.966,,0.19766,2022-04-27
3413,au2207                        ,0,0,0,0.0,,0.19766,2022-04-27
3414,au2208                        ,3084,8616,380,1758.09,,0.182308,2022-04-27
3415,au2210                        ,1232,1963,151,1098.704,,0.17458,2022-04-27
3416,au2212                        ,58,341,2,22.996,0,0.168465,2022-04-27
3417,小计,16565,36848,287,6297.756,0,,2022-04-27
3418,au2206                        ,15554,26138,210,6008.778,,0.185935,2022-04-28
3419,au2207                        ,0,0,0,0.0,,0.185935,2022-04-28
3420,au2208                        ,2561,9039,423,1884.966,,0.185324,2022-04-28
3421,au2210                        ,1264,2116,153,1309.798,,0.17568,2022-04-28
3422,au2212                        ,12,342,1,4.264,0,0.164127,2022-04-28
3423,小计,19391,37635,787,9207.806,0,,2022-04-28
3424,au2206                        ,16034,26439,301,4061.994,,0.197895,2022-04-29
3425,au2207                        ,0,0,0,0.0,,0.197895,2022-04-29
3426,au2208                        ,2758,9256,217,1371.578,,0.176387,2022-04-29
3427,au2210                        ,1079,2259,143,912.976,,0.181931,2022-04-29
3428,au2212                        ,14,347,5,5.746,0,0.172158,2022-04-29
3429,小计,19885,38301,666,6352.294,0,,2022-04-29
3430,au2206                        ,4790,26306,-133,984.206,,0.217828,2022-05-05
3431,au2207                        ,0,0,0,0.0,,0.217828,2022-05-05
3432,au2208                        ,1971,9384,128,938.744,,0.175379,2022-05-05
3433,au2210                        ,1141,2468,209,937.864,,0.17282,2022-05-05
3434,au2212                        ,156,381,34,132.446,0,0.164317,2022-05-05
3435,小计,8058,38539,238,2993.26,0,,2022-05-05
3436,au2206                        ,15173,26024,-282,5557.908,,0.195756,2022-05-06
3437,au2207                        ,0,0,0,0.0,,0.195756,2022-05-06
3438,au2208                        ,2277,9527,143,1764.988,,0.181078,2022-05-06
3439,au2210                        ,1451,2525,57,1562.872,,0.172627,2022-05-06
3440,au2212                        ,38,383,2,12.544,0,0.164146,2022-05-06
3441,小计,18939,38459,-80,8898.312,0,,2022-05-06
3442,au2206                        ,13757,25924,-100,4180.054,,0.198345,2022-05-09
3443,au2207                        ,0,0,0,0.0,,0.198345,2022-05-09
3444,au2208                        ,2309,9532,5,1193.06,,0.182744,2022-05-09
3445,au2210                        ,546,2551,26,534.254,,0.176636,2022-05-09
3446,au2212                        ,35,397,14,13.572,0,0.16855,2022-05-09
3447,小计,16647,38404,-55,5920.94,0,,2022-05-09
3448,au2206                        ,14082,25391,-533,3407.964,,0.191756,2022-05-10
3449,au2207                        ,1,1,1,0.85,,0.181378,2022-05-10
3450,au2208                        ,3253,10032,500,1176.92,,0.177457,2022-05-10
3451,au2210                        ,848,2739,188,746.718,,0.168508,2022-05-10
3452,au2212                        ,5,398,1,3.308,0,0.164947,2022-05-10
3453,小计,18189,38561,157,5335.76,0,,2022-05-10
3454,au2206                        ,16979,24980,-411,4867.244,,0.189177,2022-05-11
3455,au2207                        ,0,1,0,0.0,,0.189177,2022-05-11
3456,au2208                        ,5592,10613,581,3012.836,,0.173552,2022-05-11
3457,au2210                        ,1115,2780,41,1183.542,,0.171505,2022-05-11
3458,au2212                        ,16,402,4,6.81,0,0.169101,2022-05-11
3459,小计,23702,38776,215,9070.432,0,,2022-05-11
3460,au2206                        ,16531,24790,-190,4691.036,,0.180726,2022-05-12
3461,au2207                        ,1,2,1,0.1,,0.231287,2022-05-12
3462,au2208                        ,2570,10965,352,1415.03,,0.176348,2022-05-12
3463,au2210                        ,1248,2798,18,1027.754,,0.169166,2022-05-12
3464,au2212                        ,15,409,7,6.46,0,0.166394,2022-05-12
3465,小计,20365,38964,188,7140.38,0,,2022-05-12
3466,au2206                        ,15106,24107,-683,3608.092,,0.184407,2022-05-13
3467,au2207                        ,2,4,2,0.564,,0.163187,2022-05-13
3468,au2208                        ,3004,10995,30,1495.436,,0.173151,2022-05-13
3469,au2210                        ,736,2829,31,547.202,,0.172408,2022-05-13
3470,au2212                        ,17,415,6,8.154,0,0.170075,2022-05-13
3471,小计,18865,38350,-614,5659.448,0,,2022-05-13
3472,au2206                        ,20308,24483,376,5365.478,,0.202074,2022-05-16
3473,au2207                        ,0,4,0,0.0,,0.202074,2022-05-16
3474,au2208                        ,5595,11859,864,2414.516,,0.185218,2022-05-16
3475,au2210                        ,2160,3100,271,1729.506,,0.174437,2022-05-16
3476,au2212                        ,63,435,20,28.306,0,0.169955,2022-05-16
3477,小计,28126,39881,1531,9537.806,0,,2022-05-16
3478,au2206                        ,18071,24169,-314,3998.438,,0.181699,2022-05-17
3479,au2207                        ,4,4,0,1.98,,0.178087,2022-05-17
3480,au2208                        ,3453,12337,478,1224.584,,0.182881,2022-05-17
3481,au2210                        ,412,3102,2,312.46,,0.172685,2022-05-17
3482,au2212                        ,7,437,2,1.966,0,0.171671,2022-05-17
3483,小计,21947,40049,168,5539.428,0,,2022-05-17
3484,au2206                        ,15225,24353,184,3708.092,,0.182725,2022-05-18
3485,au2207                        ,2,6,2,0.57,,0.163548,2022-05-18
3486,au2208                        ,3662,12666,329,1397.944,,0.170225,2022-05-18
3487,au2210                        ,680,3169,67,590.124,,0.162961,2022-05-18
3488,au2212                        ,6,437,0,1.712,0,0.166306,2022-05-18
3489,小计,19575,40631,582,5698.442,0,,2022-05-18
3490,au2206                        ,11671,24281,-72,2722.028,,0.18067,2022-05-19
3491,au2207                        ,0,6,0,0.0,,0.18067,2022-05-19
3492,au2208                        ,2617,13034,368,924.892,,0.167916,2022-05-19
3493,au2210                        ,326,3188,19,203.982,,0.166411,2022-05-19
3494,au2212                        ,7,441,4,5.702,0,0.172855,2022-05-19
3495,小计,14621,40950,319,3856.604,0,,2022-05-19
3496,au2206                        ,14550,24225,-56,4036.756,,0.172687,2022-05-20
3497,au2207                        ,0,6,0,0.0,,0.172687,2022-05-20
3498,au2208                        ,4842,14143,1109,1792.996,,0.163697,2022-05-20
3499,au2210                        ,2002,3256,68,1390.328,,0.158934,2022-05-20
3500,au2212                        ,81,457,16,27.644,0,0.167203,2022-05-20
3501,小计,21475,42087,1137,7247.724,0,,2022-05-20
3502,au2206                        ,16581,24233,8,4708.624,,0.216867,2022-05-23
3503,au2207                        ,0,6,0,0.0,,0.216867,2022-05-23
3504,au2208                        ,4938,14333,190,1934.152,,0.169073,2022-05-23
3505,au2210                        ,1285,3327,71,804.792,,0.16167,2022-05-23
3506,au2212                        ,12,462,5,4.578,0,0.1614,2022-05-23
3507,小计,22816,42361,274,7452.146,0,,2022-05-23
3508,au2206                        ,13149,23502,-731,3456.978,,0.182163,2022-05-24
3509,au2207                        ,1,5,-1,0.33,,0.154789,2022-05-24
3510,au2208                        ,4076,14687,354,1260.138,,0.164553,2022-05-24
3511,au2210                        ,1495,3820,493,834.008,,0.153352,2022-05-24
3512,au2212                        ,68,466,4,18.696,0,0.16108,2022-05-24
3513,小计,18789,42480,119,5570.15,0,,2022-05-24
3514,au2206                        ,11868,0,-23502,4720.086,1860,0.144249,2022-05-25
3515,au2207                        ,0,5,0,0.0,,0.144249,2022-05-25
3516,au2208                        ,3625,15040,353,1825.37,,0.162794,2022-05-25
3517,au2210                        ,1065,4070,250,592.552,,0.152557,2022-05-25
3518,au2212                        ,13,466,0,6.038,0,0.153677,2022-05-25
3519,小计,16571,19581,-22899,7144.046,1860,,2022-05-25
3520,au2207                        ,3,4,-1,0.466,,0.143007,2022-05-26
3521,au2208                        ,7996,15749,709,2950.192,,0.152929,2022-05-26
3522,au2210                        ,1651,4324,254,945.568,,0.145577,2022-05-26
3523,au2212                        ,1687,945,479,1632.942,0,0.151211,2022-05-26
3524,小计,11337,21022,1441,5529.168,0,,2022-05-26
3525,au2207                        ,4,5,1,0.882,,0.127138,2022-05-27
3526,au2208                        ,8908,16066,317,3503.462,,0.149004,2022-05-27
3527,au2210                        ,1492,4748,424,848.732,,0.142726,2022-05-27
3528,au2212                        ,518,1136,191,535.424,0,0.150142,2022-05-27
3529,小计,10922,21955,933,4888.5,0,,2022-05-27
3530,au2207                        ,1,5,0,0.5,,0.120516,2022-05-30
3531,au2208                        ,15585,16787,721,5234.394,,0.145544,2022-05-30
3532,au2210                        ,3318,5533,785,1562.598,,0.140517,2022-05-30
3533,au2212                        ,1622,1485,349,1724.494,0,0.141058,2022-05-30
3534,小计,20526,23810,1855,8521.986,0,,2022-05-30
3535,au2207                        ,1,6,1,0.126,,0.120582,2022-05-31
3536,au2208                        ,7111,17043,256,2051.372,,0.140691,2022-05-31
3537,au2210                        ,1255,5906,373,600.886,,0.135518,2022-05-31
3538,au2212                        ,318,1622,137,519.398,0,0.138553,2022-05-31
3539,小计,8685,24577,767,3171.782,0,,2022-05-31
3540,au2207                        ,2,7,1,0.068,,0.156342,2022-06-01
3541,au2208                        ,12149,17511,468,4635.184,,0.133624,2022-06-01
3542,au2210                        ,2850,6103,197,1570.622,,0.133313,2022-06-01
3543,au2212                        ,1454,1944,322,1646.186,0,0.13028,2022-06-01
3544,小计,16455,25565,988,7852.06,0,,2022-06-01
3545,au2207                        ,1,7,0,0.6,,0.121963,2022-06-02
3546,au2208                        ,16145,17533,22,5480.364,,0.130945,2022-06-02
3547,au2210                        ,3347,6120,17,1579.822,,0.133697,2022-06-02
3548,au2212                        ,1354,2222,278,1222.762,0,0.137988,2022-06-02
3549,小计,20847,25882,317,8283.548,0,,2022-06-02
3550,au2207                        ,0,7,0,0.0,,0.141417,2022-06-06
3551,au2208                        ,5252,17431,-102,1206.138,,0.141417,2022-06-06
3552,au2210                        ,640,6276,156,214.318,,0.136535,2022-06-06
3553,au2212                        ,134,2248,26,162.46,0,0.13486,2022-06-06
3554,小计,6026,25962,80,1582.916,0,,2022-06-06
3555,au2207                        ,1,8,1,0.01,,0.277321,2022-06-07
3556,au2208                        ,8705,17328,-103,2409.802,,0.137656,2022-06-07
3557,au2210                        ,1903,6610,334,880.474,,0.133349,2022-06-07
3558,au2212                        ,1076,2418,170,1231.72,0,0.134658,2022-06-07
3559,小计,11685,26364,402,4522.006,0,,2022-06-07
3560,au2207                        ,1,9,1,0.006,,0.261282,2022-06-08
3561,au2208                        ,7347,17255,-73,2911.124,,0.135612,2022-06-08
3562,au2210                        ,945,6701,91,313.9,,0.135888,2022-06-08
3563,au2212                        ,273,2485,67,247.04,0,0.135851,2022-06-08
3564,小计,8566,26450,86,3472.07,0,,2022-06-08
3565,au2207                        ,7,12,3,0.276,,0.183786,2022-06-09
3566,au2208                        ,9188,17321,66,2659.91,,0.143037,2022-06-09
3567,au2210                        ,1263,6677,-24,688.956,,0.138167,2022-06-09
3568,au2212                        ,584,2635,150,812.954,0,0.135672,2022-06-09
3569,小计,11042,26645,195,4162.096,0,,2022-06-09
3570,au2207                        ,2,11,-1,0.008,,0.264747,2022-06-10
3571,au2208                        ,8278,17636,315,3024.78,,0.137824,2022-06-10
3572,au2210                        ,1256,6760,83,683.538,,0.136748,2022-06-10
3573,au2212                        ,1325,2855,220,1124.424,0,0.131439,2022-06-10
3574,小计,10861,27262,617,4832.75,0,,2022-06-10
3575,au2207                        ,7,12,1,0.922,,0.174848,2022-06-13
3576,au2208                        ,32643,17850,214,12394.838,,0.161325,2022-06-13
3577,au2210                        ,4691,6918,158,3277.87,,0.14809,2022-06-13
3578,au2212                        ,2993,3151,296,2916.072,0,0.144066,2022-06-13
3579,小计,40334,27931,669,18589.702,0,,2022-06-13
3580,au2207                        ,11,13,1,1.372,,0.149243,2022-06-14
3581,au2208                        ,22609,17523,-327,7213.216,,0.156978,2022-06-14
3582,au2210                        ,6076,7203,285,3800.364,,0.149523,2022-06-14
3583,au2212                        ,3658,3305,154,3344.034,0,0.145475,2022-06-14
3584,小计,32354,28044,113,14358.986,0,,2022-06-14
3585,au2207                        ,8,15,2,3.364,,0.125724,2022-06-15
3586,au2208                        ,16492,17933,410,4062.966,,0.161774,2022-06-15
3587,au2210                        ,2350,7342,139,726.722,,0.162367,2022-06-15
3588,au2212                        ,1069,3439,134,656.356,0,0.152932,2022-06-15
3589,小计,19919,28729,685,5449.408,0,,2022-06-15
3590,au2207                        ,2,16,1,0.154,,0.184684,2022-06-16
3591,au2208                        ,14603,18299,366,2758.624,,0.169702,2022-06-16
3592,au2210                        ,2971,7390,48,1329.892,,0.159284,2022-06-16
3593,au2212                        ,1370,3471,32,999.666,0,0.151181,2022-06-16
3594,小计,18946,29176,447,5088.336,0,,2022-06-16
3595,au2207                        ,13,14,-2,1.114,,0.148175,2022-06-17
3596,au2208                        ,23346,20006,1707,4071.188,,0.192123,2022-06-17
3597,au2210                        ,3359,7325,-65,1295.424,,0.160453,2022-06-17
3598,au2212                        ,1728,3583,112,1567.438,0,0.151005,2022-06-17
3599,小计,28446,30928,1752,6935.164,0,,2022-06-17
3600,au2207                        ,17,22,8,0.786,,0.235698,2022-06-20
3601,au2208                        ,17737,20602,596,3396.324,,0.195213,2022-06-20
3602,au2210                        ,3485,7208,-117,1939.318,,0.161883,2022-06-20
3603,au2212                        ,1477,3694,111,1412.59,0,0.15483,2022-06-20
3604,小计,22716,31526,598,6749.018,0,,2022-06-20
3605,au2207                        ,4,22,0,0.048,,0.238641,2022-06-21
3606,au2208                        ,14642,20335,-267,2171.434,,0.200206,2022-06-21
3607,au2210                        ,2416,7067,-141,1245.324,,0.17144,2022-06-21
3608,au2212                        ,1421,3924,230,685.842,0,0.164986,2022-06-21
3609,小计,18483,31348,-178,4102.648,0,,2022-06-21
3610,au2207                        ,4,23,1,0.406,,0.128902,2022-06-22
3611,au2208                        ,15454,19702,-633,2298.178,,0.187895,2022-06-22
3612,au2210                        ,1971,7156,89,773.622,,0.159255,2022-06-22
3613,au2212                        ,410,3996,72,304.962,0,0.157543,2022-06-22
3614,小计,17839,30877,-471,3377.168,0,,2022-06-22
3615,au2207                        ,3,24,1,0.038,,0.186724,2022-06-23
3616,au2208                        ,14010,20000,298,2873.228,,0.191957,2022-06-23
3617,au2210                        ,1854,7130,-26,1116.976,,0.164904,2022-06-23
3618,au2212                        ,659,4030,34,694.794,0,0.155432,2022-06-23
3619,小计,16526,31184,307,4685.036,0,,2022-06-23
3620,au2207                        ,9,0,-24,0.146,0,0.394371,2022-06-24
3621,au2208                        ,22332,21569,1569,4719.9,,0.201224,2022-06-24
3622,au2210                        ,2819,7409,279,1306.204,,0.166427,2022-06-24
3623,au2212                        ,999,4034,4,886.044,0,0.159213,2022-06-24
3624,小计,26159,33012,1828,6912.294,0,,2022-06-24
3625,au2208                        ,21240,22230,661,4150.57,,0.221628,2022-06-27
3626,au2209                        ,0,0,0,0.0,,0.221628,2022-06-27
3627,au2210                        ,2552,7507,98,1147.314,,0.179476,2022-06-27
3628,au2212                        ,1327,4115,81,1138.372,0,0.171278,2022-06-27
3629,小计,25119,33852,840,6436.256,0,,2022-06-27
3630,au2208                        ,22787,24425,2195,5343.498,,0.22815,2022-06-28
3631,au2209                        ,0,0,0,0.0,,0.22815,2022-06-28
3632,au2210                        ,3264,7950,443,1228.354,,0.178039,2022-06-28
3633,au2212                        ,1135,4117,2,1368.358,0,0.167914,2022-06-28
3634,小计,27186,36492,2640,7940.21,0,,2022-06-28
3635,au2208                        ,17049,25320,895,3574.358,,0.236338,2022-06-29
3636,au2209                        ,0,0,0,0.0,,0.236338,2022-06-29
3637,au2210                        ,2297,8316,366,889.976,,0.189376,2022-06-29
3638,au2212                        ,465,4107,-10,425.418,0,0.167483,2022-06-29
3639,小计,19811,37743,1251,4889.752,0,,2022-06-29
3640,au2208                        ,18026,25913,593,5101.726,,0.213241,2022-06-30
3641,au2209                        ,0,0,0,0.0,,0.213241,2022-06-30
3642,au2210                        ,3670,8650,334,1704.378,,0.172896,2022-06-30
3643,au2212                        ,1699,4554,447,1212.2,0,0.168247,2022-06-30
3644,小计,23395,39117,1374,8018.304,0,,2022-06-30
3645,au2208                        ,30306,26652,739,8086.174,,0.224414,2022-07-01
3646,au2209                        ,0,0,0,0.0,,0.224414,2022-07-01
3647,au2210                        ,4367,8920,270,2056.638,,0.181817,2022-07-01
3648,au2212                        ,1262,4722,168,1265.706,0,0.175024,2022-07-01
3649,小计,35935,40294,1177,11408.518,0,,2022-07-01
