,合约系列,隐含波动率(%),date
6395,m2105,16.72,2020-12-09
6396,m2107,15.34,2020-12-09
6397,m2108,15.34,2020-12-09
6398,m2109,15.54,2020-12-09
6399,m2111,14.33,2020-12-09
6400,m2103,18.98,2020-12-10
6401,m2105,16.69,2020-12-10
6402,m2107,15.75,2020-12-10
6403,m2108,15.75,2020-12-10
6404,m2109,12.88,2020-12-10
6405,m2111,14.32,2020-12-10
6406,m2103,17.86,2020-12-11
6407,m2105,16.6,2020-12-11
6408,m2107,15.43,2020-12-11
6409,m2108,14.95,2020-12-11
6410,m2109,16.08,2020-12-11
6411,m2111,15.92,2020-12-11
6412,m2103,20.83,2020-12-14
6413,m2105,17.39,2020-12-14
6414,m2107,16.32,2020-12-14
6415,m2108,14.6,2020-12-14
6416,m2109,15.63,2020-12-14
6417,m2111,14.4,2020-12-14
6418,m2103,16.65,2020-12-15
6419,m2105,17.36,2020-12-15
6420,m2107,17.18,2020-12-15
6421,m2108,18.22,2020-12-15
6422,m2109,16,2020-12-15
6423,m2111,17.45,2020-12-15
6424,m2103,16.82,2020-12-16
6425,m2105,16.92,2020-12-16
6426,m2107,15.83,2020-12-16
6427,m2108,15.83,2020-12-16
6428,m2109,15.4,2020-12-16
6429,m2111,15.4,2020-12-16
6430,m2112,15.4,2020-12-16
6431,m2103,19.49,2020-12-17
6432,m2105,15.68,2020-12-17
6433,m2107,15.87,2020-12-17
6434,m2108,15.87,2020-12-17
6435,m2109,14.54,2020-12-17
6436,m2111,14.54,2020-12-17
6437,m2112,14.54,2020-12-17
6438,m2103,21.12,2020-12-18
6439,m2105,15.89,2020-12-18
6440,m2107,14.92,2020-12-18
6441,m2108,14.92,2020-12-18
6442,m2109,15.14,2020-12-18
6443,m2111,17.3,2020-12-18
6444,m2112,17.3,2020-12-18
6445,m2103,20.92,2020-12-21
6446,m2105,16.23,2020-12-21
6447,m2107,16.52,2020-12-21
6448,m2108,18.3,2020-12-21
6449,m2109,15.68,2020-12-21
6450,m2111,15.1,2020-12-21
6451,m2112,14.69,2020-12-21
6452,m2103,20.1,2020-12-22
6453,m2105,17.43,2020-12-22
6454,m2107,16.18,2020-12-22
6455,m2108,16.18,2020-12-22
6456,m2109,16.33,2020-12-22
6457,m2111,15.52,2020-12-22
6458,m2112,15.52,2020-12-22
6459,m2103,24.54,2020-12-23
6460,m2105,18,2020-12-23
6461,m2107,16.48,2020-12-23
6462,m2108,16.75,2020-12-23
6463,m2109,16.3,2020-12-23
6464,m2111,15.91,2020-12-23
6465,m2112,15.91,2020-12-23
6466,m2103,21.78,2020-12-24
6467,m2105,17.92,2020-12-24
6468,m2107,17.05,2020-12-24
6469,m2108,17.05,2020-12-24
6470,m2109,16.01,2020-12-24
6471,m2111,15.44,2020-12-24
6472,m2112,15.44,2020-12-24
6473,m2103,29.15,2020-12-25
6474,m2105,17.54,2020-12-25
6475,m2107,17.53,2020-12-25
6476,m2108,14.79,2020-12-25
6477,m2109,15.77,2020-12-25
6478,m2111,15.77,2020-12-25
6479,m2112,15.77,2020-12-25
6480,m2103,21.66,2020-12-28
6481,m2105,18.24,2020-12-28
6482,m2107,17.22,2020-12-28
6483,m2108,17.22,2020-12-28
6484,m2109,16.37,2020-12-28
6485,m2111,16.37,2020-12-28
6486,m2112,16.37,2020-12-28
6487,m2103,21.12,2020-12-29
6488,m2105,17.78,2020-12-29
6489,m2107,17.13,2020-12-29
6490,m2108,18.06,2020-12-29
6491,m2109,18.58,2020-12-29
6492,m2111,15.55,2020-12-29
6493,m2112,15.55,2020-12-29
6494,m2103,23.72,2020-12-30
6495,m2105,18.25,2020-12-30
6496,m2107,17.44,2020-12-30
6497,m2108,17.44,2020-12-30
6498,m2109,16.84,2020-12-30
6499,m2111,15.62,2020-12-30
6500,m2112,15.62,2020-12-30
6501,m2103,22.33,2020-12-31
6502,m2105,18.24,2020-12-31
6503,m2107,17.88,2020-12-31
6504,m2108,20.09,2020-12-31
6505,m2109,18.14,2020-12-31
6506,m2111,17.34,2020-12-31
6507,m2112,16.36,2020-12-31
6508,m2103,21.63,2021-01-04
6509,m2105,19.28,2021-01-04
6510,m2107,18.46,2021-01-04
6511,m2108,18,2021-01-04
6512,m2109,17.66,2021-01-04
6513,m2111,18.09,2021-01-04
6514,m2112,18.04,2021-01-04
6515,m2103,25.13,2021-01-05
6516,m2105,19.12,2021-01-05
6517,m2107,17.69,2021-01-05
6518,m2108,17.69,2021-01-05
6519,m2109,16.49,2021-01-05
6520,m2111,17.57,2021-01-05
6521,m2112,16.73,2021-01-05
6522,m2103,25.62,2021-01-06
6523,m2105,19.58,2021-01-06
6524,m2107,18.19,2021-01-06
6525,m2108,18.27,2021-01-06
6526,m2109,16.11,2021-01-06
6527,m2111,16.66,2021-01-06
6528,m2112,17.35,2021-01-06
6529,m2103,24.59,2021-01-07
6530,m2105,20.23,2021-01-07
6531,m2107,20.3,2021-01-07
6532,m2108,26.43,2021-01-07
6533,m2109,18.15,2021-01-07
6534,m2111,19.04,2021-01-07
6535,m2112,17.26,2021-01-07
6536,m2103,26.48,2021-01-08
6537,m2105,19.53,2021-01-08
6538,m2107,18.82,2021-01-08
6539,m2108,21.41,2021-01-08
6540,m2109,18.54,2021-01-08
6541,m2111,18.54,2021-01-08
6542,m2112,18.54,2021-01-08
6543,m2103,27.22,2021-01-11
6544,m2105,20.95,2021-01-11
6545,m2107,18.99,2021-01-11
6546,m2108,19.46,2021-01-11
6547,m2109,18.99,2021-01-11
6548,m2111,17.68,2021-01-11
6549,m2112,17.92,2021-01-11
6550,m2103,29.75,2021-01-12
6551,m2105,21.23,2021-01-12
6552,m2107,8.85,2021-01-12
6553,m2108,27.9,2021-01-12
6554,m2109,20.15,2021-01-12
6555,m2111,19.08,2021-01-12
6556,m2112,19.01,2021-01-12
6557,m2103,32.63,2021-01-13
6558,m2105,22.63,2021-01-13
6559,m2107,19.56,2021-01-13
6560,m2108,21.53,2021-01-13
6561,m2109,20.63,2021-01-13
6562,m2111,19.59,2021-01-13
6563,m2112,19.38,2021-01-13
6564,m2103,28.04,2021-01-14
6565,m2105,22.82,2021-01-14
6566,m2107,19.78,2021-01-14
6567,m2108,25.9,2021-01-14
6568,m2109,19.46,2021-01-14
6569,m2111,18.97,2021-01-14
6570,m2112,18.35,2021-01-14
6571,m2103,31.16,2021-01-15
6572,m2105,23.22,2021-01-15
6573,m2107,20.08,2021-01-15
6574,m2108,20.28,2021-01-15
6575,m2109,19.54,2021-01-15
6576,m2111,18.28,2021-01-15
6577,m2112,17.58,2021-01-15
6578,m2103,36.35,2021-01-18
6579,m2105,22.23,2021-01-18
6580,m2107,18.32,2021-01-18
6581,m2108,30.91,2021-01-18
6582,m2109,18.22,2021-01-18
6583,m2111,18.73,2021-01-18
6584,m2112,19.43,2021-01-18
6585,m2103,31.55,2021-01-19
6586,m2105,22.32,2021-01-19
6587,m2107,21.7,2021-01-19
6588,m2108,30.9,2021-01-19
6589,m2109,18.32,2021-01-19
6590,m2111,17.59,2021-01-19
6591,m2112,17.32,2021-01-19
6592,m2201,17.34,2021-01-19
6593,m2103,27.07,2021-01-20
6594,m2105,21.35,2021-01-20
6595,m2107,19.05,2021-01-20
6596,m2108,18.47,2021-01-20
6597,m2109,16.59,2021-01-20
6598,m2111,17.14,2021-01-20
6599,m2112,16.75,2021-01-20
6600,m2201,15.6,2021-01-20
6601,m2103,27.84,2021-01-21
6602,m2105,21.42,2021-01-21
6603,m2107,18.96,2021-01-21
6604,m2108,20.74,2021-01-21
6605,m2109,16.78,2021-01-21
6606,m2111,16.35,2021-01-21
6607,m2112,15.59,2021-01-21
6608,m2201,15.59,2021-01-21
6609,m2103,28.32,2021-01-22
6610,m2105,21.38,2021-01-22
6611,m2107,20.93,2021-01-22
6612,m2108,19.07,2021-01-22
6613,m2109,17.65,2021-01-22
6614,m2111,18.71,2021-01-22
6615,m2112,17.3,2021-01-22
6616,m2201,16.31,2021-01-22
6617,m2103,28.68,2021-01-25
6618,m2105,22.61,2021-01-25
6619,m2107,24.88,2021-01-25
6620,m2108,22.34,2021-01-25
6621,m2109,18.13,2021-01-25
6622,m2111,20.03,2021-01-25
6623,m2112,20.19,2021-01-25
6624,m2201,19.21,2021-01-25
6625,m2103,38.14,2021-01-26
6626,m2105,22.21,2021-01-26
6627,m2107,22.58,2021-01-26
6628,m2108,22.58,2021-01-26
6629,m2109,18.95,2021-01-26
6630,m2111,19.51,2021-01-26
6631,m2112,16.28,2021-01-26
6632,m2201,16.28,2021-01-26
6633,m2103,31.01,2021-01-27
6634,m2105,22.72,2021-01-27
6635,m2107,21.63,2021-01-27
6636,m2108,24.04,2021-01-27
6637,m2109,18.44,2021-01-27
6638,m2111,19.5,2021-01-27
6639,m2112,16.48,2021-01-27
6640,m2201,16.48,2021-01-27
6641,m2103,25.87,2021-01-28
6642,m2105,22.84,2021-01-28
6643,m2107,23.47,2021-01-28
6644,m2108,22.8,2021-01-28
6645,m2109,17.99,2021-01-28
6646,m2111,20.72,2021-01-28
6647,m2112,18.05,2021-01-28
6648,m2201,19.87,2021-01-28
6649,m2103,26.39,2021-01-29
6650,m2105,23.06,2021-01-29
6651,m2107,25,2021-01-29
6652,m2108,25,2021-01-29
6653,m2109,18.41,2021-01-29
6654,m2111,20.85,2021-01-29
6655,m2112,18.33,2021-01-29
6656,m2201,18.33,2021-01-29
6657,m2103,43.64,2021-02-01
6658,m2105,23.89,2021-02-01
6659,m2107,20.32,2021-02-01
6660,m2108,18.47,2021-02-01
6661,m2109,19.2,2021-02-01
6662,m2111,18.54,2021-02-01
6663,m2112,18.23,2021-02-01
6664,m2201,21.09,2021-02-01
6665,m2103,30.98,2021-02-02
6666,m2105,23.82,2021-02-02
6667,m2107,19.69,2021-02-02
6668,m2108,20.3,2021-02-02
6669,m2109,18.82,2021-02-02
6670,m2111,18.9,2021-02-02
6671,m2112,21.66,2021-02-02
6672,m2201,20.16,2021-02-02
6673,m2103,49.7,2021-02-03
6674,m2105,23.92,2021-02-03
6675,m2107,23.92,2021-02-03
6676,m2108,19.54,2021-02-03
6677,m2109,19.4,2021-02-03
6678,m2111,19.4,2021-02-03
6679,m2112,19.73,2021-02-03
6680,m2201,19.73,2021-02-03
6681,m2103,48.13,2021-02-04
6682,m2105,24.4,2021-02-04
6683,m2107,21.43,2021-02-04
6684,m2108,18.88,2021-02-04
6685,m2109,18.77,2021-02-04
6686,m2111,18.77,2021-02-04
6687,m2112,16.46,2021-02-04
6688,m2201,16.46,2021-02-04
6689,m2103,24.43,2021-02-05
6690,m2105,24.43,2021-02-05
6691,m2107,17.79,2021-02-05
6692,m2108,17.56,2021-02-05
6693,m2109,17.96,2021-02-05
6694,m2111,17.96,2021-02-05
6695,m2112,16.61,2021-02-05
6696,m2201,16.61,2021-02-05
6697,m2105,24.65,2021-02-08
6698,m2107,20.8,2021-02-08
6699,m2108,19.42,2021-02-08
6700,m2109,17,2021-02-08
6701,m2111,17.83,2021-02-08
6702,m2112,17.83,2021-02-08
6703,m2201,16.14,2021-02-08
6704,m2105,24.89,2021-02-09
6705,m2107,22.87,2021-02-09
6706,m2108,24.67,2021-02-09
6707,m2109,16.5,2021-02-09
6708,m2111,18.37,2021-02-09
6709,m2112,15.59,2021-02-09
6710,m2201,15.98,2021-02-09
6711,m2105,24.09,2021-02-10
6712,m2107,21.17,2021-02-10
6713,m2108,25.65,2021-02-10
6714,m2109,16.59,2021-02-10
6715,m2111,16.51,2021-02-10
6716,m2112,16.05,2021-02-10
6717,m2201,17.54,2021-02-10
6718,m2105,23.22,2021-02-18
6719,m2107,22.38,2021-02-18
6720,m2108,23.89,2021-02-18
6721,m2109,16.23,2021-02-18
6722,m2111,18.56,2021-02-18
6723,m2112,18.56,2021-02-18
6724,m2201,17.37,2021-02-18
6725,m2105,23.19,2021-02-19
6726,m2107,18.72,2021-02-19
6727,m2108,22.98,2021-02-19
6728,m2109,16.55,2021-02-19
6729,m2111,16.55,2021-02-19
6730,m2112,16.02,2021-02-19
6731,m2201,16.02,2021-02-19
6732,m2105,23.28,2021-02-22
6733,m2107,19.53,2021-02-22
6734,m2108,21.58,2021-02-22
6735,m2109,17.52,2021-02-22
6736,m2111,18.95,2021-02-22
6737,m2112,18.95,2021-02-22
6738,m2201,15.61,2021-02-22
6739,m2105,22.63,2021-02-23
6740,m2107,18.2,2021-02-23
6741,m2108,18.2,2021-02-23
6742,m2109,18.19,2021-02-23
6743,m2111,17.71,2021-02-23
6744,m2112,17.37,2021-02-23
6745,m2201,16.54,2021-02-23
6746,m2105,23.89,2021-02-24
6747,m2107,18.56,2021-02-24
6748,m2108,21.75,2021-02-24
6749,m2109,19.41,2021-02-24
6750,m2111,17.85,2021-02-24
6751,m2112,16.25,2021-02-24
6752,m2201,16.58,2021-02-24
6753,m2105,24.3,2021-02-25
6754,m2107,18.61,2021-02-25
6755,m2108,21.72,2021-02-25
6756,m2109,19.15,2021-02-25
6757,m2111,18.05,2021-02-25
6758,m2112,18.05,2021-02-25
6759,m2201,17.01,2021-02-25
6760,m2105,23.58,2021-02-26
6761,m2107,20.87,2021-02-26
6762,m2108,22.91,2021-02-26
6763,m2109,18.3,2021-02-26
6764,m2111,17.04,2021-02-26
6765,m2112,16.78,2021-02-26
6766,m2201,21.37,2021-02-26
6767,m2105,24.12,2021-03-01
6768,m2107,27.79,2021-03-01
6769,m2108,21.18,2021-03-01
6770,m2109,18.89,2021-03-01
6771,m2111,17.97,2021-03-01
6772,m2112,17.97,2021-03-01
6773,m2201,18.43,2021-03-01
6774,m2105,23.7,2021-03-02
6775,m2107,20.86,2021-03-02
6776,m2108,21.7,2021-03-02
6777,m2109,18.86,2021-03-02
6778,m2111,18.7,2021-03-02
6779,m2112,16.64,2021-03-02
6780,m2201,16.52,2021-03-02
6781,m2105,22.79,2021-03-03
6782,m2107,22.39,2021-03-03
6783,m2108,22.63,2021-03-03
6784,m2109,19.62,2021-03-03
6785,m2111,19.29,2021-03-03
6786,m2112,17.62,2021-03-03
6787,m2201,19.2,2021-03-03
6788,m2105,21.91,2021-03-04
6789,m2107,26.26,2021-03-04
6790,m2108,18.79,2021-03-04
6791,m2109,20.16,2021-03-04
6792,m2111,18.78,2021-03-04
6793,m2112,15.54,2021-03-04
6794,m2201,18.2,2021-03-04
6795,m2105,22.14,2021-03-05
6796,m2107,25.72,2021-03-05
6797,m2108,19.98,2021-03-05
6798,m2109,19.33,2021-03-05
6799,m2111,21.16,2021-03-05
6800,m2112,21.16,2021-03-05
6801,m2201,17.86,2021-03-05
6802,m2105,22.86,2021-03-08
6803,m2107,24.4,2021-03-08
6804,m2108,21.18,2021-03-08
6805,m2109,20.28,2021-03-08
6806,m2111,18.21,2021-03-08
6807,m2112,21.18,2021-03-08
6808,m2201,16.37,2021-03-08
6809,m2105,22.23,2021-03-09
6810,m2107,25.66,2021-03-09
6811,m2108,22.38,2021-03-09
6812,m2109,19.77,2021-03-09
6813,m2111,21.32,2021-03-09
6814,m2112,18.89,2021-03-09
6815,m2201,19.06,2021-03-09
6816,m2105,23.22,2021-03-10
6817,m2107,21.7,2021-03-10
6818,m2108,21.3,2021-03-10
6819,m2109,19.61,2021-03-10
6820,m2111,19.26,2021-03-10
6821,m2112,18.44,2021-03-10
6822,m2201,18.36,2021-03-10
6823,m2105,26.29,2021-03-11
6824,m2107,23.26,2021-03-11
6825,m2108,22.91,2021-03-11
6826,m2109,19.51,2021-03-11
6827,m2111,20.49,2021-03-11
6828,m2112,18.82,2021-03-11
6829,m2201,20.33,2021-03-11
6830,m2105,23.42,2021-03-12
6831,m2107,25.56,2021-03-12
6832,m2108,23.97,2021-03-12
6833,m2109,19.86,2021-03-12
6834,m2111,20.1,2021-03-12
6835,m2112,19.07,2021-03-12
6836,m2201,20.19,2021-03-12
6837,m2105,24.67,2021-03-15
6838,m2107,26.33,2021-03-15
6839,m2108,24.59,2021-03-15
6840,m2109,20.06,2021-03-15
6841,m2111,20.67,2021-03-15
6842,m2112,20.34,2021-03-15
6843,m2201,19.9,2021-03-15
6844,m2105,22.98,2021-03-16
6845,m2107,25.34,2021-03-16
6846,m2108,27.78,2021-03-16
6847,m2109,20.01,2021-03-16
6848,m2111,20.04,2021-03-16
6849,m2112,20.2,2021-03-16
6850,m2201,20.36,2021-03-16
6851,m2203,20.36,2021-03-16
6852,m2105,21.9,2021-03-17
6853,m2107,20.91,2021-03-17
6854,m2108,31.12,2021-03-17
6855,m2109,19.96,2021-03-17
6856,m2111,20.45,2021-03-17
6857,m2112,20.45,2021-03-17
6858,m2201,21.35,2021-03-17
6859,m2203,21.35,2021-03-17
6860,m2105,21.02,2021-03-18
6861,m2107,21.37,2021-03-18
6862,m2108,23.83,2021-03-18
6863,m2109,20,2021-03-18
6864,m2111,20.41,2021-03-18
6865,m2112,20.41,2021-03-18
6866,m2201,21.22,2021-03-18
6867,m2203,21.22,2021-03-18
6868,m2105,20.88,2021-03-19
6869,m2107,23.79,2021-03-19
6870,m2108,24.61,2021-03-19
6871,m2109,19.83,2021-03-19
6872,m2111,19.62,2021-03-19
6873,m2112,19.62,2021-03-19
6874,m2201,20.56,2021-03-19
6875,m2203,20.56,2021-03-19
6876,m2105,21.7,2021-03-22
6877,m2107,23.04,2021-03-22
6878,m2108,25.37,2021-03-22
6879,m2109,19.73,2021-03-22
6880,m2111,20.76,2021-03-22
6881,m2112,20.01,2021-03-22
6882,m2201,20.68,2021-03-22
6883,m2203,20.68,2021-03-22
6884,m2105,21.61,2021-03-23
6885,m2107,26.31,2021-03-23
6886,m2108,26.66,2021-03-23
6887,m2109,19.78,2021-03-23
6888,m2111,20.92,2021-03-23
6889,m2112,20.92,2021-03-23
6890,m2201,18.77,2021-03-23
6891,m2203,18.77,2021-03-23
6892,m2105,20.43,2021-03-24
6893,m2107,22.36,2021-03-24
6894,m2108,32.16,2021-03-24
6895,m2109,18.99,2021-03-24
6896,m2111,19.71,2021-03-24
6897,m2112,17.48,2021-03-24
6898,m2201,18.55,2021-03-24
6899,m2203,19.23,2021-03-24
6900,m2105,21.25,2021-03-25
6901,m2107,22.52,2021-03-25
6902,m2108,25.96,2021-03-25
6903,m2109,18.59,2021-03-25
6904,m2111,19.35,2021-03-25
6905,m2112,18.4,2021-03-25
6906,m2201,18.23,2021-03-25
6907,m2203,18.23,2021-03-25
6908,m2105,20.42,2021-03-26
6909,m2107,21.15,2021-03-26
6910,m2108,31.8,2021-03-26
6911,m2109,18.87,2021-03-26
6912,m2111,19.77,2021-03-26
6913,m2112,19.77,2021-03-26
6914,m2201,18.77,2021-03-26
6915,m2203,18.77,2021-03-26
6916,m2105,23.13,2021-03-29
6917,m2107,22.78,2021-03-29
6918,m2108,30.29,2021-03-29
6919,m2109,19.25,2021-03-29
6920,m2111,19.55,2021-03-29
6921,m2112,19.55,2021-03-29
6922,m2201,19.37,2021-03-29
6923,m2203,19.37,2021-03-29
6924,m2105,23.98,2021-03-30
6925,m2107,20.83,2021-03-30
6926,m2108,35.18,2021-03-30
6927,m2109,19.43,2021-03-30
6928,m2111,17.07,2021-03-30
6929,m2112,17.07,2021-03-30
6930,m2201,21.26,2021-03-30
6931,m2203,21.26,2021-03-30
6932,m2105,24.86,2021-03-31
6933,m2107,24.21,2021-03-31
6934,m2108,27.7,2021-03-31
6935,m2109,19.58,2021-03-31
6936,m2111,19.58,2021-03-31
6937,m2112,19.55,2021-03-31
6938,m2201,19.55,2021-03-31
6939,m2203,19.55,2021-03-31
6940,m2105,27.65,2021-04-01
6941,m2107,21.62,2021-04-01
6942,m2108,24.67,2021-04-01
6943,m2109,19.55,2021-04-01
6944,m2111,19.82,2021-04-01
6945,m2112,19.65,2021-04-01
6946,m2201,18.95,2021-04-01
6947,m2203,20.11,2021-04-01
6948,m2105,19.72,2021-04-02
6949,m2107,21.58,2021-04-02
6950,m2108,26.7,2021-04-02
6951,m2109,18.99,2021-04-02
6952,m2111,17.76,2021-04-02
6953,m2112,17.76,2021-04-02
6954,m2201,17.63,2021-04-02
6955,m2203,17.63,2021-04-02
6956,m2105,25.43,2021-04-06
6957,m2107,24.84,2021-04-06
6958,m2108,28.8,2021-04-06
6959,m2109,19.56,2021-04-06
6960,m2111,18.16,2021-04-06
6961,m2112,18.16,2021-04-06
6962,m2201,18.29,2021-04-06
6963,m2203,18.29,2021-04-06
6964,m2105,29.3,2021-04-07
6965,m2107,21.8,2021-04-07
6966,m2108,26.2,2021-04-07
6967,m2109,19.31,2021-04-07
6968,m2111,17.23,2021-04-07
6969,m2112,17.69,2021-04-07
6970,m2201,16.81,2021-04-07
6971,m2203,16.81,2021-04-07
6972,m2105,24.6,2021-04-08
6973,m2107,24.6,2021-04-08
6974,m2108,28.92,2021-04-08
6975,m2109,19.05,2021-04-08
6976,m2111,18.15,2021-04-08
6977,m2112,18.15,2021-04-08
6978,m2201,16.96,2021-04-08
6979,m2203,18.09,2021-04-08
6980,m2107,20.55,2021-04-09
6981,m2108,32.68,2021-04-09
6982,m2109,19.16,2021-04-09
6983,m2111,19.23,2021-04-09
6984,m2112,19.29,2021-04-09
6985,m2201,18.61,2021-04-09
6986,m2203,17.91,2021-04-09
6987,m2107,18.96,2021-04-12
6988,m2108,21,2021-04-12
6989,m2109,18.69,2021-04-12
6990,m2111,18.69,2021-04-12
6991,m2112,18.69,2021-04-12
6992,m2201,18.69,2021-04-12
6993,m2203,17.42,2021-04-12
6994,m2107,18.22,2021-04-13
6995,m2108,22.14,2021-04-13
6996,m2109,18.18,2021-04-13
6997,m2111,18.18,2021-04-13
6998,m2112,16.87,2021-04-13
6999,m2201,16.87,2021-04-13
7000,m2203,16.87,2021-04-13
7001,m2107,20.74,2021-04-14
7002,m2108,24.34,2021-04-14
7003,m2109,18.39,2021-04-14
7004,m2111,20.23,2021-04-14
7005,m2112,17.96,2021-04-14
7006,m2201,16.69,2021-04-14
7007,m2203,17.09,2021-04-14
7008,m2107,17.85,2021-04-15
7009,m2108,20.65,2021-04-15
7010,m2109,18.65,2021-04-15
7011,m2111,18.56,2021-04-15
7012,m2112,18.6,2021-04-15
7013,m2201,16.45,2021-04-15
7014,m2203,15.79,2021-04-15
7015,m2107,19,2021-04-16
7016,m2108,19.99,2021-04-16
7017,m2109,18.54,2021-04-16
7018,m2111,19.27,2021-04-16
7019,m2112,18.76,2021-04-16
7020,m2201,17.13,2021-04-16
7021,m2203,16.69,2021-04-16
7022,m2107,19.91,2021-04-19
7023,m2108,24.93,2021-04-19
7024,m2109,19.2,2021-04-19
7025,m2111,19.62,2021-04-19
7026,m2112,18.26,2021-04-19
7027,m2201,17.74,2021-04-19
7028,m2203,16.31,2021-04-19
7029,m2107,18.79,2021-04-20
7030,m2108,25.23,2021-04-20
7031,m2109,19.17,2021-04-20
7032,m2111,19.66,2021-04-20
7033,m2112,19.27,2021-04-20
7034,m2201,16.19,2021-04-20
7035,m2203,16.47,2021-04-20
7036,m2107,20.14,2021-04-21
7037,m2108,20.95,2021-04-21
7038,m2109,19.88,2021-04-21
7039,m2111,17.93,2021-04-21
7040,m2112,19.4,2021-04-21
7041,m2201,16.26,2021-04-21
7042,m2203,16.26,2021-04-21
7043,m2107,19.6,2021-04-22
7044,m2108,23.01,2021-04-22
7045,m2109,19.76,2021-04-22
7046,m2111,20.29,2021-04-22
7047,m2112,18.48,2021-04-22
7048,m2201,17.28,2021-04-22
7049,m2203,18.04,2021-04-22
7050,m2107,20.08,2021-04-23
7051,m2108,20.84,2021-04-23
7052,m2109,20.29,2021-04-23
7053,m2111,17.81,2021-04-23
7054,m2112,19.25,2021-04-23
7055,m2201,19.26,2021-04-23
7056,m2203,19.26,2021-04-23
7057,m2107,18.94,2021-04-26
7058,m2108,18.29,2021-04-26
7059,m2109,20.17,2021-04-26
7060,m2111,19.51,2021-04-26
7061,m2112,18.53,2021-04-26
7062,m2201,17.83,2021-04-26
7063,m2203,17.83,2021-04-26
7064,m2107,19.69,2021-04-27
7065,m2108,21.58,2021-04-27
7066,m2109,20.24,2021-04-27
7067,m2111,19.68,2021-04-27
7068,m2112,17.59,2021-04-27
7069,m2201,15.27,2021-04-27
7070,m2203,15.98,2021-04-27
7071,m2107,20.28,2021-04-28
7072,m2108,21.42,2021-04-28
7073,m2109,19.89,2021-04-28
7074,m2111,18.65,2021-04-28
7075,m2112,17.05,2021-04-28
7076,m2201,15.1,2021-04-28
7077,m2203,16.44,2021-04-28
7078,m2107,20.31,2021-04-29
7079,m2108,19.33,2021-04-29
7080,m2109,19.64,2021-04-29
7081,m2111,20.46,2021-04-29
7082,m2112,18.26,2021-04-29
7083,m2201,14.94,2021-04-29
7084,m2203,15.98,2021-04-29
7085,m2107,20.76,2021-04-30
7086,m2108,20.59,2021-04-30
7087,m2109,20.03,2021-04-30
7088,m2111,18.59,2021-04-30
7089,m2112,19.22,2021-04-30
7090,m2201,16.7,2021-04-30
7091,m2203,16.7,2021-04-30
7092,m2107,20.85,2021-05-06
7093,m2108,19.16,2021-05-06
7094,m2109,20.04,2021-05-06
7095,m2111,16.92,2021-05-06
7096,m2112,17.97,2021-05-06
7097,m2201,15.45,2021-05-06
7098,m2203,17.69,2021-05-06
7099,m2107,21.63,2021-05-07
7100,m2108,21.3,2021-05-07
7101,m2109,20.39,2021-05-07
7102,m2111,18.08,2021-05-07
7103,m2112,18.08,2021-05-07
7104,m2201,16.19,2021-05-07
7105,m2203,15.45,2021-05-07
7106,m2107,23.14,2021-05-10
7107,m2108,19.62,2021-05-10
7108,m2109,20.56,2021-05-10
7109,m2111,20.52,2021-05-10
7110,m2112,19.67,2021-05-10
7111,m2201,16.37,2021-05-10
7112,m2203,18.69,2021-05-10
7113,m2107,22.01,2021-05-11
7114,m2108,33.31,2021-05-11
7115,m2109,20.47,2021-05-11
7116,m2111,21.78,2021-05-11
7117,m2112,20.26,2021-05-11
7118,m2201,16.45,2021-05-11
7119,m2203,19.09,2021-05-11
7120,m2107,22.58,2021-05-12
7121,m2108,28.23,2021-05-12
7122,m2109,21.73,2021-05-12
7123,m2111,20.45,2021-05-12
7124,m2112,18.61,2021-05-12
7125,m2201,17.81,2021-05-12
7126,m2203,20.17,2021-05-12
7127,m2107,22.65,2021-05-13
7128,m2108,22.28,2021-05-13
7129,m2109,22.35,2021-05-13
7130,m2111,18.94,2021-05-13
7131,m2112,18.65,2021-05-13
7132,m2201,17.48,2021-05-13
7133,m2203,17.82,2021-05-13
7134,m2107,21.99,2021-05-14
7135,m2108,21.27,2021-05-14
7136,m2109,20.81,2021-05-14
7137,m2111,18.73,2021-05-14
7138,m2112,18.73,2021-05-14
7139,m2201,17.13,2021-05-14
7140,m2203,18.29,2021-05-14
7141,m2107,21.7,2021-05-17
7142,m2108,23.99,2021-05-17
7143,m2109,21.27,2021-05-17
7144,m2111,20.14,2021-05-17
7145,m2112,20.14,2021-05-17
7146,m2201,17.3,2021-05-17
7147,m2203,20.6,2021-05-17
7148,m2107,22.03,2021-05-18
7149,m2108,22.73,2021-05-18
7150,m2109,20.92,2021-05-18
7151,m2111,20.11,2021-05-18
7152,m2112,21.29,2021-05-18
7153,m2201,16.88,2021-05-18
7154,m2203,20.39,2021-05-18
7155,m2107,20.32,2021-05-19
7156,m2108,27.09,2021-05-19
7157,m2109,20.43,2021-05-19
7158,m2111,19.86,2021-05-19
7159,m2112,19.86,2021-05-19
7160,m2201,16.78,2021-05-19
7161,m2203,16.78,2021-05-19
7162,m2107,20.7,2021-05-20
7163,m2108,20.16,2021-05-20
7164,m2109,20.7,2021-05-20
7165,m2111,16.45,2021-05-20
7166,m2112,21.47,2021-05-20
7167,m2201,17.42,2021-05-20
7168,m2203,17.9,2021-05-20
7169,m2107,20.53,2021-05-21
7170,m2108,22.06,2021-05-21
7171,m2109,20.02,2021-05-21
