,合约系列,隐含波动率(%),date
4070,pg2211,43.97,2022-01-04
4071,pg2212,43.97,2022-01-04
4072,pg2202,44.5,2022-01-05
4073,pg2203,40.88,2022-01-05
4074,pg2204,41.77,2022-01-05
4075,pg2205,39.12,2022-01-05
4076,pg2206,39.12,2022-01-05
4077,pg2207,39.12,2022-01-05
4078,pg2208,39.12,2022-01-05
4079,pg2209,39.12,2022-01-05
4080,pg2210,39.12,2022-01-05
4081,pg2211,39.12,2022-01-05
4082,pg2212,39.12,2022-01-05
4083,pg2202,40.87,2022-01-06
4084,pg2203,35.34,2022-01-06
4085,pg2204,37.85,2022-01-06
4086,pg2205,32.24,2022-01-06
4087,pg2206,32.24,2022-01-06
4088,pg2207,38.1,2022-01-06
4089,pg2208,38.1,2022-01-06
4090,pg2209,38.1,2022-01-06
4091,pg2210,33.33,2022-01-06
4092,pg2211,33.33,2022-01-06
4093,pg2212,33.33,2022-01-06
4094,pg2202,37.96,2022-01-07
4095,pg2203,37.19,2022-01-07
4096,pg2204,36.56,2022-01-07
4097,pg2205,36.62,2022-01-07
4098,pg2206,36.62,2022-01-07
4099,pg2207,36.14,2022-01-07
4100,pg2208,38.28,2022-01-07
4101,pg2209,38.28,2022-01-07
4102,pg2210,33.55,2022-01-07
4103,pg2211,33.55,2022-01-07
4104,pg2212,33.55,2022-01-07
4105,pg2202,37.07,2022-01-10
4106,pg2203,37.07,2022-01-10
4107,pg2204,37.13,2022-01-10
4108,pg2205,37.14,2022-01-10
4109,pg2206,37.14,2022-01-10
4110,pg2207,37.14,2022-01-10
4111,pg2208,37.14,2022-01-10
4112,pg2209,33.41,2022-01-10
4113,pg2210,33.41,2022-01-10
4114,pg2211,33.41,2022-01-10
4115,pg2212,33.41,2022-01-10
4116,pg2203,38.12,2022-01-11
4117,pg2204,35.74,2022-01-11
4118,pg2205,37.6,2022-01-11
4119,pg2206,37.6,2022-01-11
4120,pg2207,37.6,2022-01-11
4121,pg2208,32.76,2022-01-11
4122,pg2209,32.76,2022-01-11
4123,pg2210,32.76,2022-01-11
4124,pg2211,33.13,2022-01-11
4125,pg2212,33.13,2022-01-11
4126,pg2203,38.32,2022-01-12
4127,pg2204,37.5,2022-01-12
4128,pg2205,35.54,2022-01-12
4129,pg2206,35.54,2022-01-12
4130,pg2207,37.41,2022-01-12
4131,pg2208,34,2022-01-12
4132,pg2209,36.86,2022-01-12
4133,pg2210,36.86,2022-01-12
4134,pg2211,33.25,2022-01-12
4135,pg2212,33.25,2022-01-12
4136,pg2203,39.48,2022-01-13
4137,pg2204,39.39,2022-01-13
4138,pg2205,36.65,2022-01-13
4139,pg2206,36.65,2022-01-13
4140,pg2207,40.02,2022-01-13
4141,pg2208,36.04,2022-01-13
4142,pg2209,36.21,2022-01-13
4143,pg2210,36.21,2022-01-13
4144,pg2211,32.8,2022-01-13
4145,pg2212,32.8,2022-01-13
4146,pg2203,39.23,2022-01-14
4147,pg2204,36.34,2022-01-14
4148,pg2205,36.83,2022-01-14
4149,pg2206,38.17,2022-01-14
4150,pg2207,38.77,2022-01-14
4151,pg2208,38.77,2022-01-14
4152,pg2209,36.77,2022-01-14
4153,pg2210,36.77,2022-01-14
4154,pg2211,33.9,2022-01-14
4155,pg2212,33.9,2022-01-14
4156,pg2203,40.14,2022-01-17
4157,pg2204,45.32,2022-01-17
4158,pg2205,38,2022-01-17
4159,pg2206,36.51,2022-01-17
4160,pg2207,36.51,2022-01-17
4161,pg2208,36.51,2022-01-17
4162,pg2209,33.34,2022-01-17
4163,pg2210,33.34,2022-01-17
4164,pg2211,35.26,2022-01-17
4165,pg2212,35.26,2022-01-17
4166,pg2203,40.35,2022-01-18
4167,pg2204,36.52,2022-01-18
4168,pg2205,35.18,2022-01-18
4169,pg2206,25.69,2022-01-18
4170,pg2207,25.69,2022-01-18
4171,pg2208,25.69,2022-01-18
4172,pg2209,35.35,2022-01-18
4173,pg2210,35.35,2022-01-18
4174,pg2211,35.35,2022-01-18
4175,pg2212,35.35,2022-01-18
4176,pg2203,42.21,2022-01-19
4177,pg2204,40.68,2022-01-19
4178,pg2205,40.68,2022-01-19
4179,pg2206,36.38,2022-01-19
4180,pg2207,36.38,2022-01-19
4181,pg2208,36.38,2022-01-19
4182,pg2209,36.38,2022-01-19
4183,pg2210,36.06,2022-01-19
4184,pg2211,36.06,2022-01-19
4185,pg2212,34.91,2022-01-19
4186,pg2203,43.77,2022-01-20
4187,pg2204,43.92,2022-01-20
4188,pg2205,37.76,2022-01-20
4189,pg2206,37.46,2022-01-20
4190,pg2207,37.46,2022-01-20
4191,pg2208,37.45,2022-01-20
4192,pg2209,37.45,2022-01-20
4193,pg2210,37.78,2022-01-20
4194,pg2211,36.92,2022-01-20
4195,pg2212,36.12,2022-01-20
4196,pg2203,42.99,2022-01-21
4197,pg2204,42.15,2022-01-21
4198,pg2205,34.77,2022-01-21
4199,pg2206,34.77,2022-01-21
4200,pg2207,34.77,2022-01-21
4201,pg2208,39.84,2022-01-21
4202,pg2209,39.84,2022-01-21
4203,pg2210,39.84,2022-01-21
4204,pg2211,35.54,2022-01-21
4205,pg2212,37.41,2022-01-21
4206,pg2203,45.43,2022-01-24
4207,pg2204,40.85,2022-01-24
4208,pg2205,39.37,2022-01-24
4209,pg2206,39.37,2022-01-24
4210,pg2207,39.37,2022-01-24
4211,pg2208,35.42,2022-01-24
4212,pg2209,35.42,2022-01-24
4213,pg2210,35.42,2022-01-24
4214,pg2211,35.42,2022-01-24
4215,pg2212,35.42,2022-01-24
4216,pg2203,48.02,2022-01-25
4217,pg2204,43.34,2022-01-25
4218,pg2205,41.49,2022-01-25
4219,pg2206,41.49,2022-01-25
4220,pg2207,41.49,2022-01-25
4221,pg2208,34.47,2022-01-25
4222,pg2209,34.47,2022-01-25
4223,pg2210,34.47,2022-01-25
4224,pg2211,35.39,2022-01-25
4225,pg2212,35.39,2022-01-25
4226,pg2203,47.14,2022-01-26
4227,pg2204,44.55,2022-01-26
4228,pg2205,34.61,2022-01-26
4229,pg2206,40.67,2022-01-26
4230,pg2207,40.67,2022-01-26
4231,pg2208,35.26,2022-01-26
4232,pg2209,35.53,2022-01-26
4233,pg2210,34.55,2022-01-26
4234,pg2211,34.55,2022-01-26
4235,pg2212,34.55,2022-01-26
4236,pg2203,47.53,2022-01-27
4237,pg2204,40.5,2022-01-27
4238,pg2205,40.5,2022-01-27
4239,pg2206,40.5,2022-01-27
4240,pg2207,40.5,2022-01-27
4241,pg2208,34.68,2022-01-27
4242,pg2209,34.68,2022-01-27
4243,pg2210,34.68,2022-01-27
4244,pg2211,33.82,2022-01-27
4245,pg2212,33.82,2022-01-27
4246,pg2203,44.25,2022-01-28
4247,pg2204,47.01,2022-01-28
4248,pg2205,38.82,2022-01-28
4249,pg2206,38.82,2022-01-28
4250,pg2207,38.82,2022-01-28
4251,pg2208,35.26,2022-01-28
4252,pg2209,35.26,2022-01-28
4253,pg2210,35.26,2022-01-28
4254,pg2211,33.42,2022-01-28
4255,pg2212,33.42,2022-01-28
4256,pg2301,33.4,2022-01-28
4257,pg2203,53.43,2022-02-07
4258,pg2204,43.91,2022-02-07
4259,pg2205,38.36,2022-02-07
4260,pg2206,37.62,2022-02-07
4261,pg2207,35.77,2022-02-07
4262,pg2208,36.92,2022-02-07
4263,pg2209,34.12,2022-02-07
4264,pg2210,34.12,2022-02-07
4265,pg2211,33.43,2022-02-07
4266,pg2212,33.43,2022-02-07
4267,pg2301,33.43,2022-02-07
4268,pg2203,62.21,2022-02-08
4269,pg2204,47.35,2022-02-08
4270,pg2205,39.01,2022-02-08
4271,pg2206,38,2022-02-08
4272,pg2207,36.84,2022-02-08
4273,pg2208,37.12,2022-02-08
4274,pg2209,33.61,2022-02-08
4275,pg2210,31.17,2022-02-08
4276,pg2211,33.71,2022-02-08
4277,pg2212,33.71,2022-02-08
4278,pg2301,33.71,2022-02-08
4279,pg2203,61.73,2022-02-09
4280,pg2204,44.24,2022-02-09
4281,pg2205,40.33,2022-02-09
4282,pg2206,40.33,2022-02-09
4283,pg2207,37.46,2022-02-09
4284,pg2208,34.92,2022-02-09
4285,pg2209,32.67,2022-02-09
4286,pg2210,33.71,2022-02-09
4287,pg2211,32.75,2022-02-09
4288,pg2212,32.75,2022-02-09
4289,pg2301,31.69,2022-02-09
4290,pg2203,62.58,2022-02-10
4291,pg2204,47.2,2022-02-10
4292,pg2205,47.86,2022-02-10
4293,pg2206,47.86,2022-02-10
4294,pg2207,35.22,2022-02-10
4295,pg2208,35.22,2022-02-10
4296,pg2209,33.6,2022-02-10
4297,pg2210,33.6,2022-02-10
4298,pg2211,33.6,2022-02-10
4299,pg2212,33.6,2022-02-10
4300,pg2301,33.6,2022-02-10
4301,pg2203,49.5,2022-02-11
4302,pg2204,49.5,2022-02-11
4303,pg2205,36.44,2022-02-11
4304,pg2206,37.97,2022-02-11
4305,pg2207,37.97,2022-02-11
4306,pg2208,38.47,2022-02-11
4307,pg2209,36.14,2022-02-11
4308,pg2210,34.78,2022-02-11
4309,pg2211,34.78,2022-02-11
4310,pg2212,34.78,2022-02-11
4311,pg2301,34.78,2022-02-11
4312,pg2204,45.94,2022-02-14
4313,pg2205,40.45,2022-02-14
4314,pg2206,40.45,2022-02-14
4315,pg2207,37.7,2022-02-14
4316,pg2208,37.7,2022-02-14
4317,pg2209,36.03,2022-02-14
4318,pg2210,36.03,2022-02-14
4319,pg2211,36.03,2022-02-14
4320,pg2212,36.03,2022-02-14
4321,pg2301,36.03,2022-02-14
4322,pg2204,46.68,2022-02-15
4323,pg2205,38.89,2022-02-15
4324,pg2206,38.89,2022-02-15
4325,pg2207,38.89,2022-02-15
4326,pg2208,34.73,2022-02-15
4327,pg2209,34.73,2022-02-15
4328,pg2210,33.16,2022-02-15
4329,pg2211,33.16,2022-02-15
4330,pg2212,33.16,2022-02-15
4331,pg2301,33.16,2022-02-15
4332,pg2204,45.79,2022-02-16
4333,pg2205,45.79,2022-02-16
4334,pg2206,45.79,2022-02-16
4335,pg2207,34.26,2022-02-16
4336,pg2208,34.26,2022-02-16
4337,pg2209,35.18,2022-02-16
4338,pg2210,30.94,2022-02-16
4339,pg2211,33.79,2022-02-16
4340,pg2212,32.28,2022-02-16
4341,pg2301,32.28,2022-02-16
4342,pg2204,44.78,2022-02-17
4343,pg2205,41.64,2022-02-17
4344,pg2206,41.64,2022-02-17
4345,pg2207,41.64,2022-02-17
4346,pg2208,35.91,2022-02-17
4347,pg2209,35.91,2022-02-17
4348,pg2210,35.91,2022-02-17
4349,pg2211,35.91,2022-02-17
4350,pg2212,33.17,2022-02-17
4351,pg2301,33.17,2022-02-17
4352,pg2204,44.18,2022-02-18
4353,pg2205,39.33,2022-02-18
4354,pg2206,39.33,2022-02-18
4355,pg2207,36.37,2022-02-18
4356,pg2208,36.37,2022-02-18
4357,pg2209,35.75,2022-02-18
4358,pg2210,34.91,2022-02-18
4359,pg2211,32.35,2022-02-18
4360,pg2212,32.4,2022-02-18
4361,pg2301,30.95,2022-02-18
4362,pg2204,45.25,2022-02-21
4363,pg2205,45.25,2022-02-21
4364,pg2206,35.22,2022-02-21
4365,pg2207,35.22,2022-02-21
4366,pg2208,35.22,2022-02-21
4367,pg2209,35.22,2022-02-21
4368,pg2210,33.07,2022-02-21
4369,pg2211,33.07,2022-02-21
4370,pg2212,31.85,2022-02-21
4371,pg2301,31.85,2022-02-21
4372,pg2204,45.73,2022-02-22
4373,pg2205,40.28,2022-02-22
4374,pg2206,40.28,2022-02-22
4375,pg2207,34.18,2022-02-22
4376,pg2208,34.18,2022-02-22
4377,pg2209,34.18,2022-02-22
4378,pg2210,32.88,2022-02-22
4379,pg2211,32.88,2022-02-22
4380,pg2212,30.68,2022-02-22
4381,pg2301,29.39,2022-02-22
4382,pg2204,45.36,2022-02-23
4383,pg2205,38.56,2022-02-23
4384,pg2206,38.56,2022-02-23
4385,pg2207,38.56,2022-02-23
4386,pg2208,33.26,2022-02-23
4387,pg2209,33.26,2022-02-23
4388,pg2210,33.26,2022-02-23
4389,pg2211,31.87,2022-02-23
4390,pg2212,31.87,2022-02-23
4391,pg2301,29.95,2022-02-23
4392,pg2204,53.68,2022-02-24
4393,pg2205,40.12,2022-02-24
4394,pg2206,43.04,2022-02-24
4395,pg2207,38.12,2022-02-24
4396,pg2208,35.06,2022-02-24
4397,pg2209,39.94,2022-02-24
4398,pg2210,39.94,2022-02-24
4399,pg2211,39.94,2022-02-24
4400,pg2212,39.94,2022-02-24
4401,pg2301,39.94,2022-02-24
4402,pg2204,54.67,2022-02-25
4403,pg2205,44.74,2022-02-25
4404,pg2206,44.74,2022-02-25
4405,pg2207,44.74,2022-02-25
4406,pg2208,44.74,2022-02-25
4407,pg2209,31.84,2022-02-25
4408,pg2210,31.84,2022-02-25
4409,pg2211,31.84,2022-02-25
4410,pg2212,31.84,2022-02-25
4411,pg2301,35.22,2022-02-25
4412,pg2302,35.22,2022-02-25
4413,pg2204,60.79,2022-02-28
4414,pg2205,46.66,2022-02-28
4415,pg2206,39.64,2022-02-28
4416,pg2207,39.64,2022-02-28
4417,pg2208,39.64,2022-02-28
4418,pg2209,32.73,2022-02-28
4419,pg2210,32.73,2022-02-28
4420,pg2211,32.73,2022-02-28
4421,pg2212,33.39,2022-02-28
4422,pg2301,33.39,2022-02-28
4423,pg2302,33.39,2022-02-28
4424,pg2204,55.38,2022-03-01
4425,pg2205,43.34,2022-03-01
4426,pg2206,38.48,2022-03-01
4427,pg2207,37.98,2022-03-01
4428,pg2208,38.68,2022-03-01
4429,pg2209,35.42,2022-03-01
4430,pg2210,35.42,2022-03-01
4431,pg2211,32.11,2022-03-01
4432,pg2212,32.11,2022-03-01
4433,pg2301,32.11,2022-03-01
4434,pg2302,32.11,2022-03-01
4435,pg2204,62.35,2022-03-02
4436,pg2205,45.51,2022-03-02
4437,pg2206,42.01,2022-03-02
4438,pg2207,42.01,2022-03-02
4439,pg2208,33.65,2022-03-02
4440,pg2209,33.65,2022-03-02
4441,pg2210,33.65,2022-03-02
4442,pg2211,33.22,2022-03-02
4443,pg2212,33.22,2022-03-02
4444,pg2301,33.22,2022-03-02
4445,pg2302,33.22,2022-03-02
4446,pg2204,61.75,2022-03-03
4447,pg2205,50.76,2022-03-03
4448,pg2206,50.76,2022-03-03
4449,pg2207,37.68,2022-03-03
4450,pg2208,37.68,2022-03-03
4451,pg2209,41.72,2022-03-03
4452,pg2210,41.72,2022-03-03
4453,pg2211,41.72,2022-03-03
4454,pg2212,34.05,2022-03-03
4455,pg2301,34.05,2022-03-03
4456,pg2302,34.05,2022-03-03
4457,pg2204,61.16,2022-03-04
4458,pg2205,48.47,2022-03-04
4459,pg2206,40.89,2022-03-04
4460,pg2207,40.89,2022-03-04
4461,pg2208,35.15,2022-03-04
4462,pg2209,33.34,2022-03-04
4463,pg2210,33.34,2022-03-04
4464,pg2211,33.34,2022-03-04
4465,pg2212,33.34,2022-03-04
4466,pg2301,33.34,2022-03-04
4467,pg2302,33.34,2022-03-04
4468,pg2204,55.45,2022-03-07
4469,pg2205,55.45,2022-03-07
4470,pg2206,44.42,2022-03-07
4471,pg2207,41.56,2022-03-07
4472,pg2208,39.65,2022-03-07
4473,pg2209,31.17,2022-03-07
4474,pg2210,31.17,2022-03-07
4475,pg2211,31.17,2022-03-07
4476,pg2212,31.17,2022-03-07
4477,pg2301,31.17,2022-03-07
4478,pg2302,31.17,2022-03-07
4479,pg2205,57.67,2022-03-08
4480,pg2206,46.19,2022-03-08
4481,pg2207,52.23,2022-03-08
4482,pg2208,38.72,2022-03-08
4483,pg2209,41.04,2022-03-08
4484,pg2210,41.04,2022-03-08
4485,pg2211,41.04,2022-03-08
4486,pg2212,41.04,2022-03-08
4487,pg2301,41.04,2022-03-08
4488,pg2302,41.04,2022-03-08
4489,pg2205,63.63,2022-03-09
4490,pg2206,49.87,2022-03-09
4491,pg2207,45.3,2022-03-09
4492,pg2208,42.54,2022-03-09
4493,pg2209,40.28,2022-03-09
4494,pg2210,40.28,2022-03-09
4495,pg2211,40.28,2022-03-09
4496,pg2212,38.86,2022-03-09
4497,pg2301,38.86,2022-03-09
4498,pg2302,38.86,2022-03-09
4499,pg2205,62.82,2022-03-10
4500,pg2206,49.33,2022-03-10
4501,pg2207,44.2,2022-03-10
4502,pg2208,39.8,2022-03-10
4503,pg2209,35.45,2022-03-10
4504,pg2210,35.46,2022-03-10
4505,pg2211,35.46,2022-03-10
4506,pg2212,35.46,2022-03-10
4507,pg2301,35.46,2022-03-10
4508,pg2302,35.46,2022-03-10
4509,pg2205,61.56,2022-03-11
4510,pg2206,46.15,2022-03-11
4511,pg2207,42.03,2022-03-11
4512,pg2208,42.03,2022-03-11
4513,pg2209,46.42,2022-03-11
4514,pg2210,46.42,2022-03-11
4515,pg2211,46.42,2022-03-11
4516,pg2212,46.42,2022-03-11
4517,pg2301,46.42,2022-03-11
4518,pg2302,46.42,2022-03-11
4519,pg2205,57.27,2022-03-14
4520,pg2206,43.72,2022-03-14
4521,pg2207,41.68,2022-03-14
4522,pg2208,38.83,2022-03-14
4523,pg2209,39.88,2022-03-14
4524,pg2210,39.88,2022-03-14
4525,pg2211,38.4,2022-03-14
4526,pg2212,35.7,2022-03-14
4527,pg2301,37.99,2022-03-14
4528,pg2302,37.99,2022-03-14
4529,pg2205,55.71,2022-03-15
4530,pg2206,46.96,2022-03-15
4531,pg2207,38.66,2022-03-15
4532,pg2208,40.15,2022-03-15
4533,pg2209,38.14,2022-03-15
4534,pg2210,33.91,2022-03-15
4535,pg2211,34.9,2022-03-15
4536,pg2212,34.09,2022-03-15
4537,pg2301,34.64,2022-03-15
4538,pg2302,29.22,2022-03-15
4539,pg2205,49.93,2022-03-16
4540,pg2206,44.86,2022-03-16
4541,pg2207,39.63,2022-03-16
4542,pg2208,38.82,2022-03-16
4543,pg2209,37.87,2022-03-16
4544,pg2210,37.87,2022-03-16
4545,pg2211,35.99,2022-03-16
4546,pg2212,36.08,2022-03-16
4547,pg2301,34.08,2022-03-16
4548,pg2302,34.08,2022-03-16
4549,pg2205,46.67,2022-03-17
4550,pg2206,40.41,2022-03-17
4551,pg2207,38.4,2022-03-17
4552,pg2208,38.4,2022-03-17
4553,pg2209,38.4,2022-03-17
4554,pg2210,35.66,2022-03-17
4555,pg2211,35.66,2022-03-17
4556,pg2212,34.98,2022-03-17
4557,pg2301,34.03,2022-03-17
4558,pg2302,34.03,2022-03-17
4559,pg2205,49.93,2022-03-18
4560,pg2206,31.96,2022-03-18
4561,pg2207,36.5,2022-03-18
4562,pg2208,36.5,2022-03-18
4563,pg2209,35.89,2022-03-18
4564,pg2210,35.89,2022-03-18
4565,pg2211,35.89,2022-03-18
4566,pg2212,33.75,2022-03-18
4567,pg2301,33.75,2022-03-18
4568,pg2302,33.75,2022-03-18
4569,pg2205,53.85,2022-03-21
4570,pg2206,40.34,2022-03-21
4571,pg2207,40.39,2022-03-21
4572,pg2208,36.13,2022-03-21
4573,pg2209,36.13,2022-03-21
4574,pg2210,35.45,2022-03-21
4575,pg2211,35.45,2022-03-21
4576,pg2212,34.54,2022-03-21
4577,pg2301,33.27,2022-03-21
4578,pg2302,34.38,2022-03-21
4579,pg2205,51.16,2022-03-22
4580,pg2206,40.59,2022-03-22
4581,pg2207,40.27,2022-03-22
4582,pg2208,37.8,2022-03-22
4583,pg2209,39,2022-03-22
4584,pg2210,37.1,2022-03-22
4585,pg2211,35.64,2022-03-22
4586,pg2212,33.78,2022-03-22
4587,pg2301,34.34,2022-03-22
4588,pg2302,34.34,2022-03-22
4589,pg2205,52.28,2022-03-23
4590,pg2206,43.38,2022-03-23
4591,pg2207,43.38,2022-03-23
4592,pg2208,38.06,2022-03-23
4593,pg2209,38.72,2022-03-23
4594,pg2210,34.96,2022-03-23
4595,pg2211,34.82,2022-03-23
4596,pg2212,32.76,2022-03-23
4597,pg2301,33.18,2022-03-23
4598,pg2302,33.02,2022-03-23
4599,pg2205,51.86,2022-03-24
4600,pg2206,46.26,2022-03-24
4601,pg2207,40.3,2022-03-24
4602,pg2208,36.67,2022-03-24
4603,pg2209,39.58,2022-03-24
4604,pg2210,38.1,2022-03-24
4605,pg2211,39.54,2022-03-24
4606,pg2212,39.06,2022-03-24
4607,pg2301,39.06,2022-03-24
4608,pg2302,36.03,2022-03-24
4609,pg2205,51.12,2022-03-25
4610,pg2206,40.86,2022-03-25
4611,pg2207,39.58,2022-03-25
4612,pg2208,36.57,2022-03-25
4613,pg2209,38.04,2022-03-25
4614,pg2210,38.04,2022-03-25
4615,pg2211,33.36,2022-03-25
4616,pg2212,33.36,2022-03-25
4617,pg2301,31.68,2022-03-25
4618,pg2302,31.29,2022-03-25
4619,pg2205,51.24,2022-03-28
4620,pg2206,43.38,2022-03-28
4621,pg2207,44.02,2022-03-28
4622,pg2208,36.6,2022-03-28
4623,pg2209,38.38,2022-03-28
4624,pg2210,38.62,2022-03-28
4625,pg2211,35.99,2022-03-28
4626,pg2212,35.99,2022-03-28
4627,pg2301,33.63,2022-03-28
4628,pg2302,33.63,2022-03-28
4629,pg2205,50.25,2022-03-29
4630,pg2206,41.1,2022-03-29
4631,pg2207,41.1,2022-03-29
4632,pg2208,38.12,2022-03-29
4633,pg2209,33.12,2022-03-29
4634,pg2210,33.12,2022-03-29
4635,pg2211,33.12,2022-03-29
4636,pg2212,33.3,2022-03-29
4637,pg2301,33.3,2022-03-29
4638,pg2302,31.77,2022-03-29
4639,pg2205,48.28,2022-03-30
4640,pg2206,38,2022-03-30
4641,pg2207,36.88,2022-03-30
4642,pg2208,35.56,2022-03-30
4643,pg2209,43.72,2022-03-30
4644,pg2210,32.47,2022-03-30
4645,pg2211,32.47,2022-03-30
4646,pg2212,29.1,2022-03-30
4647,pg2301,31.32,2022-03-30
4648,pg2302,31.32,2022-03-30
4649,pg2303,31.32,2022-03-30
4650,pg2205,46.98,2022-03-31
4651,pg2206,41.92,2022-03-31
4652,pg2207,43.6,2022-03-31
4653,pg2208,33.84,2022-03-31
4654,pg2209,35.9,2022-03-31
4655,pg2210,32.99,2022-03-31
4656,pg2211,32.2,2022-03-31
4657,pg2212,32.2,2022-03-31
4658,pg2301,31.75,2022-03-31
4659,pg2302,31.62,2022-03-31
4660,pg2303,31.62,2022-03-31
4661,pg2205,47.75,2022-04-01
4662,pg2206,43.93,2022-04-01
4663,pg2207,39.18,2022-04-01
4664,pg2208,42.9,2022-04-01
4665,pg2209,46.74,2022-04-01
4666,pg2210,31.64,2022-04-01
4667,pg2211,31.64,2022-04-01
4668,pg2212,31.59,2022-04-01
4669,pg2301,31.59,2022-04-01
4670,pg2302,32.8,2022-04-01
4671,pg2303,32.8,2022-04-01
4672,pg2205,51.67,2022-04-06
4673,pg2206,39.29,2022-04-06
4674,pg2207,39.93,2022-04-06
4675,pg2208,37.75,2022-04-06
4676,pg2209,37.75,2022-04-06
4677,pg2210,34.37,2022-04-06
4678,pg2211,34.37,2022-04-06
4679,pg2212,34.37,2022-04-06
4680,pg2301,34.37,2022-04-06
4681,pg2302,34.37,2022-04-06
4682,pg2303,34.37,2022-04-06
4683,pg2205,49.51,2022-04-07
4684,pg2206,40.69,2022-04-07
4685,pg2207,37.49,2022-04-07
4686,pg2208,37.21,2022-04-07
4687,pg2209,37.21,2022-04-07
4688,pg2210,34.1,2022-04-07
4689,pg2211,29.46,2022-04-07
4690,pg2212,29.46,2022-04-07
4691,pg2301,29.99,2022-04-07
4692,pg2302,29.99,2022-04-07
4693,pg2303,29.99,2022-04-07
4694,pg2205,41.68,2022-04-08
4695,pg2206,40.16,2022-04-08
4696,pg2207,37,2022-04-08
4697,pg2208,37,2022-04-08
4698,pg2209,37.33,2022-04-08
4699,pg2210,37.33,2022-04-08
4700,pg2211,32.56,2022-04-08
4701,pg2212,32.56,2022-04-08
4702,pg2301,32.05,2022-04-08
4703,pg2302,31.08,2022-04-08
4704,pg2303,31.08,2022-04-08
4705,pg2205,39.74,2022-04-11
4706,pg2206,39.74,2022-04-11
4707,pg2207,37.04,2022-04-11
4708,pg2208,35.8,2022-04-11
4709,pg2209,35.42,2022-04-11
4710,pg2210,35.42,2022-04-11
4711,pg2211,35.42,2022-04-11
4712,pg2212,31.52,2022-04-11
4713,pg2301,31.52,2022-04-11
4714,pg2302,31.93,2022-04-11
4715,pg2303,31.93,2022-04-11
4716,pg2206,42.16,2022-04-12
4717,pg2207,38.16,2022-04-12
4718,pg2208,36.87,2022-04-12
4719,pg2209,37.11,2022-04-12
4720,pg2210,37.86,2022-04-12
4721,pg2211,36.21,2022-04-12
4722,pg2212,35.79,2022-04-12
4723,pg2301,33.56,2022-04-12
4724,pg2302,33.56,2022-04-12
4725,pg2303,32,2022-04-12
4726,pg2206,43.37,2022-04-13
4727,pg2207,46.47,2022-04-13
4728,pg2208,38.34,2022-04-13
4729,pg2209,37.05,2022-04-13
4730,pg2210,33.82,2022-04-13
4731,pg2211,34.39,2022-04-13
4732,pg2212,34.76,2022-04-13
4733,pg2301,34.76,2022-04-13
4734,pg2302,34.76,2022-04-13
4735,pg2303,34.76,2022-04-13
4736,pg2206,42.46,2022-04-14
4737,pg2207,48.73,2022-04-14
4738,pg2208,48.73,2022-04-14
4739,pg2209,36.92,2022-04-14
4740,pg2210,34.92,2022-04-14
4741,pg2211,34.01,2022-04-14
4742,pg2212,31.7,2022-04-14
4743,pg2301,33.93,2022-04-14
4744,pg2302,33.79,2022-04-14
4745,pg2303,25.08,2022-04-14
4746,pg2206,42.56,2022-04-15
4747,pg2207,40.81,2022-04-15
4748,pg2208,37.97,2022-04-15
4749,pg2209,37.97,2022-04-15
4750,pg2210,32.57,2022-04-15
4751,pg2211,32.57,2022-04-15
4752,pg2212,32.57,2022-04-15
4753,pg2301,32.57,2022-04-15
4754,pg2302,32.57,2022-04-15
4755,pg2303,32.57,2022-04-15
4756,pg2206,43.06,2022-04-18
4757,pg2207,42.92,2022-04-18
4758,pg2208,37.58,2022-04-18
4759,pg2209,45.87,2022-04-18
4760,pg2210,34.67,2022-04-18
4761,pg2211,34.67,2022-04-18
4762,pg2212,32.29,2022-04-18
4763,pg2301,32.29,2022-04-18
4764,pg2302,33.22,2022-04-18
4765,pg2303,30.69,2022-04-18
4766,pg2206,40.97,2022-04-19
4767,pg2207,47.58,2022-04-19
4768,pg2208,36.03,2022-04-19
4769,pg2209,33.7,2022-04-19
4770,pg2210,35.13,2022-04-19
4771,pg2211,33.86,2022-04-19
4772,pg2212,33.86,2022-04-19
4773,pg2301,34.52,2022-04-19
4774,pg2302,34.52,2022-04-19
4775,pg2303,32.21,2022-04-19
4776,pg2206,39.6,2022-04-20
4777,pg2207,36.84,2022-04-20
4778,pg2208,35.33,2022-04-20
4779,pg2209,42.33,2022-04-20
4780,pg2210,42.33,2022-04-20
4781,pg2211,42.33,2022-04-20
4782,pg2212,31.91,2022-04-20
4783,pg2301,31.91,2022-04-20
4784,pg2302,31.91,2022-04-20
4785,pg2303,26.61,2022-04-20
4786,pg2206,38.03,2022-04-21
4787,pg2207,37.11,2022-04-21
4788,pg2208,33.96,2022-04-21
4789,pg2209,35.19,2022-04-21
4790,pg2210,34.86,2022-04-21
4791,pg2211,35.07,2022-04-21
4792,pg2212,35.07,2022-04-21
4793,pg2301,32.14,2022-04-21
4794,pg2302,32.89,2022-04-21
4795,pg2303,30.56,2022-04-21
4796,pg2206,37.03,2022-04-22
4797,pg2207,37.38,2022-04-22
4798,pg2208,33.46,2022-04-22
4799,pg2209,37.94,2022-04-22
4800,pg2210,37.94,2022-04-22
4801,pg2211,37.94,2022-04-22
4802,pg2212,32.35,2022-04-22
4803,pg2301,32.35,2022-04-22
4804,pg2302,32.35,2022-04-22
4805,pg2303,30.9,2022-04-22
