,交易日期  ,合约代码   ,昨结算    ,今开盘    ,最高价    ,最低价    ,今收盘    ,今结算    ,涨跌1     ,涨跌2     ,成交量(手),持仓量    ,增减量    ,成交额(万元),DELTA     ,隐含波动率,行权量,"window.open(""/cn/gyjys/404.htm"", ""_self"");"
342,2021-01-05,ZC105P650,29.6,27.3,29.2,24.6,25.7,26.1,-3.9,-3.5,166       ,766       ,36        ,43.92,-0.3467,30.09,0.0,
343,2021-01-05,ZC105P660,34.5,31.0,32.8,28.0,28.8,30.0,-5.7,-4.5,300       ,"1,010     ",-2        ,91.86,-0.3845,30.02,0.0,
344,2021-01-05,ZC105P670,39.5,36.1,38.9,32.6,33.3,34.8,-6.2,-4.7,108       ,947       ,-7        ,37.4,-0.4233,29.99,0.0,
345,2021-01-05,ZC105P680,45.4,41.4,42.2,38.0,38.5,39.7,-6.9,-5.7,274       ,684       ,99        ,110.18,-0.4623,30.01,0.0,
346,2021-01-05,ZC105P690,51.4,47.1,50.9,42.5,43.9,45.3,-7.5,-6.1,154       ,252       ,40        ,71.62,-0.5006,30.08,0.0,
347,2021-01-05,ZC105P700,58.1,53.1,56.6,48.8,49.0,51.2,-9.1,-6.9,181       ,465       ,30        ,94.58,-0.5386,30.2,0.0,
348,2021-01-05,ZC105P710,64.9,57.7,61.3,55.5,55.5,57.6,-9.4,-7.3,59        ,366       ,-5        ,34.41,-0.5745,30.36,0.0,
349,2021-01-05,ZC105P720,72.3,66.3,67.0,60.5,63.0,64.3,-9.3,-8.0,63        ,204       ,-38       ,40.62,-0.6095,30.55,0.0,
350,2021-01-05,ZC105P730,79.7,71.7,72.3,66.8,72.3,71.4,-7.4,-8.3,65        ,122       ,-29       ,46.8,-0.642,30.78,0.0,
351,2021-01-05,ZC105P740,87.5,75.0,79.7,74.9,79.5,78.9,-8.0,-8.6,44        ,84        ,-5        ,34.08,-0.6725,31.04,0.0,
352,2021-01-05,ZC105P750,95.6,85.0,90.3,82.9,87.0,86.5,-8.6,-9.1,24        ,49        ,0         ,20.07,-0.7016,31.32,0.0,
353,2021-01-05,ZC105P760,103.7,90.4,91.3,90.4,91.3,94.6,-12.4,-9.1,39        ,29        ,-16       ,35.72,-0.7269,31.63,0.0,
354,2021-01-05,ZC105P770,112.2,100.0,100.0,99.5,99.5,102.8,-12.7,-9.4,13        ,16        ,4         ,12.98,-0.7516,31.96,0.0,
355,2021-01-05,ZC105P780,120.8,107.5,107.5,107.5,107.5,111.2,-13.3,-9.6,16        ,16        ,-4        ,17.35,-0.7735,32.31,0.0,
356,2021-01-06,ZC102C510,252.4,0.0,0.0,0.0,0.0,257.4,5.0,5.0,0         ,0         ,-1        ,0.0,1.0,84.31,1.0,
357,2021-01-06,ZC102C520,242.4,0.0,0.0,0.0,0.0,247.4,5.0,5.0,0         ,0         ,-1        ,0.0,1.0,84.31,1.0,
358,2021-01-06,ZC102C530,232.4,0.0,0.0,0.0,0.0,237.4,5.0,5.0,0         ,0         ,-1        ,0.0,1.0,84.31,1.0,
359,2021-01-06,ZC102C540,222.4,0.0,0.0,0.0,0.0,227.4,5.0,5.0,0         ,0         ,-5        ,0.0,1.0,84.31,5.0,
360,2021-01-06,ZC102C550,212.4,0.0,0.0,0.0,0.0,217.4,5.0,5.0,0         ,0         ,-8        ,0.0,1.0,84.31,8.0,
361,2021-01-06,ZC102C560,202.4,0.0,0.0,0.0,0.0,207.4,5.0,5.0,0         ,0         ,-24       ,0.0,1.0,84.31,24.0,
362,2021-01-06,ZC102C570,192.4,0.0,0.0,0.0,0.0,197.4,5.0,5.0,0         ,0         ,-59       ,0.0,1.0,84.31,59.0,
363,2021-01-06,ZC102C580,182.4,0.0,0.0,0.0,0.0,187.4,5.0,5.0,0         ,0         ,-110      ,0.0,1.0,84.31,110.0,
364,2021-01-06,ZC102C590,172.4,0.0,0.0,0.0,0.0,177.4,5.0,5.0,0         ,0         ,-364      ,0.0,1.0,84.31,364.0,
365,2021-01-06,ZC102C600,162.4,0.0,0.0,0.0,0.0,167.4,5.0,5.0,0         ,0         ,-573      ,0.0,1.0,84.31,573.0,
366,2021-01-06,ZC102C610,152.4,0.0,0.0,0.0,0.0,157.4,5.0,5.0,0         ,0         ,-385      ,0.0,1.0,84.31,385.0,
367,2021-01-06,ZC102C620,142.4,0.0,0.0,0.0,0.0,147.4,5.0,5.0,0         ,0         ,-143      ,0.0,1.0,84.31,143.0,
368,2021-01-06,ZC102C630,132.4,0.0,0.0,0.0,0.0,137.4,5.0,5.0,0         ,0         ,-122      ,0.0,1.0,84.31,122.0,
369,2021-01-06,ZC102C640,122.4,130.9,130.9,130.9,130.9,127.4,8.5,5.0,1         ,0         ,-219      ,1.31,1.0,84.31,218.0,
370,2021-01-06,ZC102C650,112.4,113.0,114.6,113.0,114.6,117.4,2.2,5.0,10        ,0         ,-165      ,11.38,1.0,84.31,155.0,
371,2021-01-06,ZC102C660,102.4,112.0,112.0,112.0,112.0,107.4,9.6,5.0,5         ,0         ,-472      ,5.6,1.0,84.31,467.0,
372,2021-01-06,ZC102C670,92.4,97.2,100.0,95.0,100.0,97.4,7.6,5.0,32        ,0         ,-466      ,31.61,1.0,84.31,454.0,
373,2021-01-06,ZC102C680,82.4,86.0,86.0,86.0,86.0,87.4,3.6,5.0,1         ,0         ,-579      ,0.86,1.0,84.31,578.0,
374,2021-01-06,ZC102C690,72.5,77.5,81.1,75.7,80.6,77.4,8.1,4.9,21        ,0         ,-516      ,16.47,1.0,84.31,516.0,
375,2021-01-06,ZC102C700,62.5,66.7,73.0,55.5,71.0,67.4,8.5,4.9,24        ,0         ,-303      ,15.03,0.9998,84.31,309.0,
376,2021-01-06,ZC102C710,52.5,56.3,61.8,51.0,61.7,57.4,9.2,4.9,14        ,0         ,-319      ,8.04,0.9982,84.31,309.0,
377,2021-01-06,ZC102C720,42.7,48.9,52.9,40.0,49.9,47.4,7.2,4.7,151       ,0         ,-389      ,73.26,0.9961,75.83,344.0,
378,2021-01-06,ZC102C730,33.0,44.4,44.4,31.0,40.6,37.4,7.6,4.4,114       ,0         ,-310      ,42.67,0.9909,66.64,267.0,
379,2021-01-06,ZC102C740,23.9,29.0,33.2,19.9,31.5,27.4,7.6,3.5,310       ,0         ,-239      ,86.16,0.9785,56.74,173.0,
380,2021-01-06,ZC102C750,15.9,22.8,24.2,10.2,22.6,17.4,6.7,1.5,"2,137     ",0         ,-596      ,368.12,0.9387,46.63,404.0,
381,2021-01-06,ZC102C760,9.5,14.9,14.9,3.3,9.0,7.4,-0.5,-2.1,"2,394     ",0         ,-805      ,209.06,0.7826,39.12,535.0,
382,2021-01-06,ZC102C770,5.0,9.9,9.9,0.1,0.1,0.0,-4.9,-5.0,"4,499     ",0         ,"-1,183    ",133.19,0.3937,38.25,212.0,
383,2021-01-06,ZC102C780,2.4,4.0,4.0,0.1,0.1,0.0,-2.3,-2.4,"1,854     ",0         ,-707      ,17.01,0.1137,42.06,0.0,
384,2021-01-06,ZC102C790,1.0,1.3,1.3,0.1,0.1,0.0,-0.9,-1.0,716       ,0         ,-452      ,2.67,0.0276,47.16,0.0,
385,2021-01-06,ZC102C800,0.4,0.2,0.3,0.1,0.1,0.0,-0.3,-0.4,483       ,0         ,"-2,339    ",0.66,0.0065,52.32,0.0,
386,2021-01-06,ZC102C810,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,320       ,0         ,"-4,396    ",0.32,0.0015,57.22,0.0,
387,2021-01-06,ZC102C820,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,1         ,0         ,0         ,0.0,0.0004,61.82,0.0,
388,2021-01-06,ZC102P510,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-546      ,0.0,0.0,84.31,0.0,
389,2021-01-06,ZC102P520,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-228      ,0.0,0.0,84.31,0.0,
390,2021-01-06,ZC102P530,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-218      ,0.0,0.0,84.31,0.0,
391,2021-01-06,ZC102P540,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-185      ,0.0,0.0,84.31,0.0,
392,2021-01-06,ZC102P550,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-501      ,0.0,0.0,84.31,0.0,
393,2021-01-06,ZC102P560,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-274      ,0.0,0.0,84.31,0.0,
394,2021-01-06,ZC102P570,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-492      ,0.0,0.0,84.31,0.0,
395,2021-01-06,ZC102P580,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,-868      ,0.0,0.0,84.31,0.0,
396,2021-01-06,ZC102P590,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,"-1,470    ",0.0,0.0,84.31,0.0,
397,2021-01-06,ZC102P600,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,"-2,863    ",0.0,0.0,84.31,0.0,
398,2021-01-06,ZC102P610,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,"-1,060    ",0.0,0.0,84.31,0.0,
399,2021-01-06,ZC102P620,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,"-1,002    ",0.0,0.0,84.31,0.0,
400,2021-01-06,ZC102P630,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,1         ,0         ,-936      ,0.0,0.0,84.31,0.0,
401,2021-01-06,ZC102P640,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0         ,0         ,"-1,309    ",0.0,0.0,84.31,0.0,
402,2021-01-06,ZC102P650,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,5         ,0         ,"-3,870    ",0.01,0.0,84.31,0.0,
403,2021-01-06,ZC102P660,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,1         ,0         ,"-1,496    ",0.0,0.0,84.31,0.0,
404,2021-01-06,ZC102P670,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,9         ,0         ,"-1,646    ",0.01,0.0,84.31,0.0,
405,2021-01-06,ZC102P680,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,15        ,0         ,"-1,773    ",0.02,-0.0,84.31,0.0,
406,2021-01-06,ZC102P690,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,1         ,0         ,"-1,509    ",0.0,-0.0,84.31,0.0,
407,2021-01-06,ZC102P700,0.1,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,6         ,0         ,"-1,441    ",0.01,-0.0003,84.31,0.0,
408,2021-01-06,ZC102P710,0.2,0.1,0.1,0.1,0.1,0.0,-0.1,-0.2,23        ,0         ,"-1,070    ",0.02,-0.0018,84.31,0.0,
409,2021-01-06,ZC102P720,0.3,0.1,0.1,0.1,0.1,0.0,-0.2,-0.3,323       ,0         ,"-1,464    ",0.32,-0.0039,75.83,0.0,
410,2021-01-06,ZC102P730,0.6,0.1,0.2,0.1,0.1,0.0,-0.5,-0.6,222       ,0         ,-764      ,0.23,-0.0091,66.64,0.0,
411,2021-01-06,ZC102P740,1.5,0.3,0.3,0.1,0.1,0.0,-1.4,-1.5,863       ,0         ,-778      ,1.54,-0.0215,56.74,0.0,
412,2021-01-06,ZC102P750,3.5,0.3,1.3,0.1,0.1,0.0,-3.4,-3.5,"1,951     ",0         ,-626      ,9.64,-0.0612,46.63,0.0,
413,2021-01-06,ZC102P760,7.1,2.3,4.0,0.1,0.1,0.0,-7.0,-7.1,"2,312     ",0         ,-642      ,46.79,-0.2174,39.12,0.0,
414,2021-01-06,ZC102P770,12.6,4.9,10.1,0.1,0.1,2.6,-12.5,-10.0,"2,176     ",0         ,-217      ,107.3,-0.6062,38.25,124.0,
415,2021-01-06,ZC102P780,20.0,9.8,20.0,6.5,7.9,12.6,-12.1,-7.4,"1,737     ",0         ,-139      ,213.33,-0.8863,42.06,232.0,
416,2021-01-06,ZC102P790,28.6,21.1,28.9,16.7,18.5,22.6,-10.1,-6.0,232       ,0         ,-63       ,47.17,-0.9724,47.16,113.0,
417,2021-01-06,ZC102P800,38.0,32.0,33.3,29.1,31.2,32.6,-6.8,-5.4,52        ,0         ,-5        ,16.55,-0.9935,52.32,54.0,
418,2021-01-06,ZC102P810,47.7,42.9,42.9,41.2,41.2,42.6,-6.5,-5.1,20        ,0         ,-44       ,8.41,-0.9985,57.22,64.0,
419,2021-01-06,ZC102P820,57.6,0.0,0.0,0.0,0.0,52.6,-5.0,-5.0,0         ,0         ,0         ,0.0,-0.9997,61.82,0.0,
420,2021-01-06,ZC103C500,211.6,0.0,0.0,0.0,0.0,219.2,7.6,7.6,0         ,0         ,0         ,0.0,0.9993,50.15,0.0,
421,2021-01-06,ZC103C510,201.6,0.0,0.0,0.0,0.0,209.2,7.6,7.6,0         ,0         ,0         ,0.0,0.998,48.98,0.0,
422,2021-01-06,ZC103C520,191.6,0.0,0.0,0.0,0.0,199.2,7.6,7.6,0         ,0         ,0         ,0.0,0.9965,47.8,0.0,
423,2021-01-06,ZC103C530,181.7,0.0,0.0,0.0,0.0,189.3,7.6,7.6,0         ,22        ,0         ,0.0,0.9945,46.64,0.0,
424,2021-01-06,ZC103C540,171.7,0.0,0.0,0.0,0.0,179.3,7.6,7.6,0         ,39        ,0         ,0.0,0.9921,45.48,0.0,
425,2021-01-06,ZC103C550,161.8,0.0,0.0,0.0,0.0,169.4,7.6,7.6,0         ,50        ,0         ,0.0,0.9894,44.33,0.0,
426,2021-01-06,ZC103C560,151.9,0.0,0.0,0.0,0.0,159.5,7.6,7.6,0         ,53        ,0         ,0.0,0.9855,43.2,0.0,
427,2021-01-06,ZC103C570,142.1,0.0,0.0,0.0,0.0,149.6,7.5,7.5,0         ,134       ,0         ,0.0,0.9813,42.07,0.0,
428,2021-01-06,ZC103C580,132.3,0.0,0.0,0.0,0.0,139.8,7.5,7.5,0         ,88        ,0         ,0.0,0.9752,40.97,0.0,
429,2021-01-06,ZC103C590,122.6,0.0,0.0,0.0,0.0,130.0,7.4,7.4,0         ,72        ,0         ,0.0,0.9686,39.89,0.0,
430,2021-01-06,ZC103C600,112.9,0.0,0.0,0.0,0.0,120.4,7.5,7.5,0         ,251       ,0         ,0.0,0.9591,38.83,0.0,
431,2021-01-06,ZC103C610,103.5,0.0,0.0,0.0,0.0,110.7,7.2,7.2,0         ,138       ,0         ,0.0,0.9482,37.81,0.0,
432,2021-01-06,ZC103C620,94.1,0.0,0.0,0.0,0.0,101.2,7.1,7.1,0         ,291       ,0         ,0.0,0.9338,36.83,0.0,
433,2021-01-06,ZC103C630,84.9,0.0,0.0,0.0,0.0,91.9,7.0,7.0,0         ,205       ,0         ,0.0,0.9158,35.91,0.0,
434,2021-01-06,ZC103C640,76.0,75.8,80.1,75.8,79.8,82.7,3.8,6.7,4         ,235       ,4         ,3.16,0.8946,35.06,0.0,
435,2021-01-06,ZC103C650,67.5,76.7,76.7,76.7,76.7,73.8,9.2,6.3,1         ,199       ,0         ,0.77,0.8662,34.28,0.0,
436,2021-01-06,ZC103C660,59.2,69.4,69.4,68.6,68.6,65.3,9.4,6.1,3         ,219       ,0         ,2.07,0.8327,33.61,0.0,
437,2021-01-06,ZC103C670,51.5,60.8,61.0,56.0,59.7,57.1,8.2,5.6,51        ,149       ,21        ,30.21,0.7931,33.05,0.0,
438,2021-01-06,ZC103C680,44.4,50.5,53.0,47.0,53.0,49.4,8.6,5.0,24        ,203       ,7         ,11.79,0.7463,32.62,0.0,
439,2021-01-06,ZC103C690,37.9,46.0,46.0,38.0,44.9,42.4,7.0,4.5,46        ,160       ,-17       ,19.21,0.6927,32.34,0.0,
440,2021-01-06,ZC103C700,32.0,40.6,40.6,30.7,38.2,36.0,6.2,4.0,45        ,554       ,8         ,16.01,0.6346,32.23,0.0,
441,2021-01-06,ZC103C710,26.9,35.6,35.6,25.7,32.7,30.3,5.8,3.4,66        ,243       ,36        ,19.59,0.5737,32.28,0.0,
442,2021-01-06,ZC103C720,22.5,30.0,31.1,22.0,26.1,25.3,3.6,2.8,225       ,333       ,70        ,57.2,0.5118,32.5,0.0,
443,2021-01-06,ZC103C730,18.8,25.8,26.0,18.1,22.2,21.2,3.4,2.4,290       ,241       ,1         ,61.14,0.4518,32.87,0.0,
444,2021-01-06,ZC103C740,15.5,19.8,20.6,14.8,18.0,17.8,2.5,2.3,255       ,340       ,20        ,46.04,0.3958,33.38,0.0,
445,2021-01-06,ZC103C750,13.0,18.3,18.5,12.3,15.9,14.9,2.9,1.9,628       ,686       ,138       ,99.02,0.3444,34.02,0.0,
446,2021-01-06,ZC103C760,10.8,14.2,14.3,10.8,12.5,12.5,1.7,1.7,211       ,357       ,-64       ,25.41,0.2986,34.76,0.0,
447,2021-01-06,ZC103C770,9.0,11.8,12.2,8.2,10.7,10.6,1.7,1.6,396       ,617       ,-35       ,40.51,0.2594,35.58,0.0,
448,2021-01-06,ZC103C780,7.6,10.5,11.0,6.7,8.8,8.9,1.2,1.3,"1,323     ","1,188     ",42        ,114.66,0.224,36.45,0.0,
449,2021-01-06,ZC103P500,0.1,0.3,0.3,0.3,0.3,0.1,0.2,0.0,56        ,521       ,-9        ,0.17,-0.0034,50.15,0.0,
450,2021-01-06,ZC103P510,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0         ,271       ,0         ,0.0,-0.0045,48.98,0.0,
451,2021-01-06,ZC103P520,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0         ,318       ,0         ,0.0,-0.0057,47.8,0.0,
452,2021-01-06,ZC103P530,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0         ,264       ,0         ,0.0,-0.0073,46.64,0.0,
453,2021-01-06,ZC103P540,0.3,0.4,0.6,0.4,0.4,0.3,0.1,0.0,35        ,460       ,5         ,0.2,-0.0094,45.48,0.0,
454,2021-01-06,ZC103P550,0.4,0.5,0.5,0.5,0.5,0.4,0.1,0.0,6         ,332       ,0         ,0.03,-0.0119,44.33,0.0,
455,2021-01-06,ZC103P560,0.5,0.1,0.7,0.1,0.7,0.5,0.2,0.0,9         ,250       ,-9        ,0.03,-0.0155,43.2,0.0,
456,2021-01-06,ZC103P570,0.7,1.3,2.0,0.1,0.1,0.6,-0.6,-0.1,11        ,285       ,-2        ,0.1,-0.0193,42.07,0.0,
457,2021-01-06,ZC103P580,0.9,1.1,1.5,0.9,0.9,0.8,0.0,-0.1,21        ,669       ,0         ,0.22,-0.0251,40.97,0.0,
458,2021-01-06,ZC103P590,1.2,1.4,1.5,0.9,0.9,1.0,-0.3,-0.2,44        ,789       ,-30       ,0.54,-0.0315,39.89,0.0,
459,2021-01-06,ZC103P600,1.5,1.9,2.0,1.3,1.4,1.3,-0.1,-0.2,266       ,"1,771     ",-10       ,4.59,-0.0407,38.83,0.0,
460,2021-01-06,ZC103P610,2.0,1.9,2.1,1.4,1.5,1.7,-0.5,-0.3,228       ,460       ,-36       ,4.39,-0.0513,37.81,0.0,
461,2021-01-06,ZC103P620,2.7,2.5,2.6,1.9,1.9,2.2,-0.8,-0.5,207       ,397       ,-49       ,5.09,-0.0655,36.83,0.0,
462,2021-01-06,ZC103P630,3.5,3.0,3.4,2.4,2.4,2.9,-1.1,-0.6,174       ,436       ,-37       ,5.34,-0.0832,35.91,0.0,
463,2021-01-06,ZC103P640,4.6,3.8,4.3,3.1,3.1,3.6,-1.5,-1.0,201       ,563       ,-53       ,7.67,-0.1042,35.06,0.0,
464,2021-01-06,ZC103P650,6.0,4.3,5.6,3.9,3.9,4.8,-2.1,-1.2,245       ,675       ,24        ,12.01,-0.1323,34.28,0.0,
465,2021-01-06,ZC103P660,7.7,6.2,6.7,4.7,4.7,6.2,-3.0,-1.5,206       ,539       ,49        ,12.77,-0.1657,33.61,0.0,
466,2021-01-06,ZC103P670,10.0,7.3,9.0,5.9,5.9,8.0,-4.1,-2.0,468       ,623       ,271       ,32.41,-0.2051,33.05,0.0,
467,2021-01-06,ZC103P680,12.9,9.8,11.7,7.9,8.2,10.3,-4.7,-2.6,762       ,794       ,362       ,69.61,-0.2517,32.62,0.0,
468,2021-01-06,ZC103P690,16.4,12.2,15.0,10.7,10.7,13.2,-5.7,-3.2,475       ,525       ,140       ,60.49,-0.3052,32.34,0.0,
469,2021-01-06,ZC103P700,20.4,15.2,19.5,14.0,14.0,16.8,-6.4,-3.6,213       ,534       ,-8        ,37.32,-0.3632,32.23,0.0,
470,2021-01-06,ZC103P710,25.3,20.4,23.6,18.2,18.2,21.1,-7.1,-4.2,130       ,288       ,41        ,28.26,-0.4241,32.28,0.0,
471,2021-01-06,ZC103P720,30.9,24.0,29.2,23.0,23.2,26.1,-7.7,-4.8,82        ,271       ,39        ,20.94,-0.4859,32.5,0.0,
472,2021-01-06,ZC103P730,37.1,29.3,35.3,28.5,28.5,32.0,-8.6,-5.1,77        ,229       ,27        ,24.12,-0.546,32.87,0.0,
473,2021-01-06,ZC103P740,43.8,39.1,39.3,34.7,34.7,38.5,-9.1,-5.3,86        ,208       ,33        ,31.79,-0.602,33.38,0.0,
474,2021-01-06,ZC103P750,51.3,43.0,48.0,41.8,41.8,45.6,-9.5,-5.7,90        ,138       ,50        ,39.36,-0.6535,34.02,0.0,
475,2021-01-06,ZC103P760,59.1,51.2,51.2,49.4,49.4,53.2,-9.7,-5.9,15        ,83        ,12        ,7.59,-0.6994,34.76,0.0,
476,2021-01-06,ZC103P770,67.3,0.0,0.0,0.0,0.0,61.3,-6.0,-6.0,0         ,10        ,0         ,0.0,-0.7386,35.58,0.0,
477,2021-01-06,ZC103P780,75.9,0.0,0.0,0.0,0.0,69.6,-6.3,-6.3,0         ,4         ,0         ,0.0,-0.7743,36.45,0.0,
478,2021-01-06,ZC105C500,182.4,0.0,0.0,0.0,0.0,184.6,2.2,2.2,0         ,4         ,0         ,0.0,0.9762,34.27,0.0,
479,2021-01-06,ZC105C510,172.8,0.0,0.0,0.0,0.0,174.9,2.1,2.1,0         ,0         ,0         ,0.0,0.9688,33.83,0.0,
480,2021-01-06,ZC105C520,163.3,0.0,0.0,0.0,0.0,165.3,2.0,2.0,0         ,0         ,0         ,0.0,0.9602,33.39,0.0,
481,2021-01-06,ZC105C530,153.8,0.0,0.0,0.0,0.0,155.8,2.0,2.0,0         ,3         ,0         ,0.0,0.9502,32.97,0.0,
482,2021-01-06,ZC105C540,144.5,0.0,0.0,0.0,0.0,146.4,1.9,1.9,0         ,3         ,0         ,0.0,0.9385,32.56,0.0,
483,2021-01-06,ZC105C550,135.3,0.0,0.0,0.0,0.0,137.1,1.8,1.8,0         ,17        ,0         ,0.0,0.9252,32.16,0.0,
484,2021-01-06,ZC105C560,126.2,0.0,0.0,0.0,0.0,128.1,1.9,1.9,0         ,80        ,0         ,0.0,0.9094,31.79,0.0,
485,2021-01-06,ZC105C570,117.5,0.0,0.0,0.0,0.0,119.1,1.6,1.6,0         ,23        ,0         ,0.0,0.892,31.42,0.0,
486,2021-01-06,ZC105C580,108.7,0.0,0.0,0.0,0.0,110.4,1.7,1.7,0         ,53        ,0         ,0.0,0.8715,31.08,0.0,
487,2021-01-06,ZC105C590,100.4,100.0,100.0,100.0,100.0,101.9,-0.4,1.5,1         ,88        ,0         ,1.0,0.8492,30.76,0.0,
488,2021-01-06,ZC105C600,92.2,83.2,93.8,83.2,93.8,93.8,1.6,1.6,11        ,47        ,0         ,10.08,0.8236,30.46,0.0,
489,2021-01-06,ZC105C610,84.5,82.2,82.2,82.2,82.2,85.8,-2.3,1.3,6         ,142       ,6         ,4.93,0.7959,30.19,0.0,
490,2021-01-06,ZC105C620,76.9,71.2,71.2,71.2,71.2,78.3,-5.7,1.4,20        ,153       ,12        ,14.24,0.7651,29.94,0.0,
491,2021-01-06,ZC105C630,70.0,64.2,69.2,64.0,69.2,71.0,-0.8,1.0,28        ,171       ,4         ,18.2,0.7323,29.72,0.0,
492,2021-01-06,ZC105C640,63.2,59.6,62.8,57.9,62.8,64.2,-0.4,1.0,32        ,263       ,27        ,19.11,0.6968,29.53,0.0,
493,2021-01-06,ZC105C650,57.0,60.8,60.8,50.0,56.0,57.7,-1.0,0.7,75        ,410       ,53        ,40.27,0.6597,29.38,0.0,
494,2021-01-06,ZC105C660,51.1,52.3,52.3,45.9,50.2,51.7,-0.9,0.6,111       ,312       ,35        ,54.41,0.621,29.26,0.0,
495,2021-01-06,ZC105C670,45.9,51.0,51.0,40.3,43.9,46.2,-2.0,0.3,122       ,514       ,97        ,53.67,0.5814,29.19,0.0,
496,2021-01-06,ZC105C680,40.9,47.0,47.0,35.8,39.7,41.1,-1.2,0.2,180       ,475       ,56        ,70.66,0.5412,29.15,0.0,
497,2021-01-06,ZC105C690,36.6,42.0,44.9,31.6,35.1,36.5,-1.5,-0.1,164       ,353       ,42        ,56.63,0.5013,29.15,0.0,
498,2021-01-06,ZC105C700,32.5,38.0,38.0,26.5,30.6,32.3,-1.9,-0.2,609       ,756       ,258       ,201.88,0.4619,29.2,0.0,
499,2021-01-06,ZC105C710,29.0,34.0,34.0,23.6,27.8,28.6,-1.2,-0.4,251       ,558       ,62        ,69.12,0.424,29.29,0.0,
500,2021-01-06,ZC105C720,25.8,30.4,30.4,21.4,23.7,25.2,-2.1,-0.6,113       ,611       ,9         ,27.34,0.3875,29.42,0.0,
501,2021-01-06,ZC105C730,23.0,27.1,27.1,18.6,21.5,22.2,-1.5,-0.8,124       ,338       ,43        ,26.61,0.3531,29.59,0.0,
502,2021-01-06,ZC105C740,20.5,24.0,24.7,15.7,18.3,19.7,-2.2,-0.8,477       ,"1,348     ",38        ,88.62,0.3211,29.8,0.0,
503,2021-01-06,ZC105C750,18.2,21.6,21.6,15.2,16.5,17.3,-1.7,-0.9,72        ,341       ,33        ,11.85,0.2907,30.05,0.0,
504,2021-01-06,ZC105C760,16.3,18.1,18.1,11.8,12.6,15.4,-3.7,-0.9,107       ,628       ,-25       ,16.38,0.2642,30.33,0.0,
505,2021-01-06,ZC105C770,14.5,15.5,15.6,10.8,12.6,13.6,-1.9,-0.9,452       ,627       ,264       ,62.09,0.2386,30.64,0.0,
506,2021-01-06,ZC105C780,13.0,15.3,15.3,9.2,10.8,12.2,-2.2,-0.8,782       ,"1,371     ",227       ,94.23,0.2166,30.97,0.0,
507,2021-01-06,ZC105P500,2.0,2.6,2.8,2.3,2.3,1.3,0.3,-0.7,41        ,"1,727     ",31        ,1.05,-0.0264,34.27,0.0,
508,2021-01-06,ZC105P510,2.3,2.4,2.4,2.4,2.4,1.6,0.1,-0.7,1         ,130       ,1         ,0.02,-0.0329,33.83,0.0,
509,2021-01-06,ZC105P520,2.8,0.0,0.0,0.0,0.0,2.0,-0.8,-0.8,0         ,136       ,0         ,0.0,-0.0405,33.39,0.0,
510,2021-01-06,ZC105P530,3.4,0.0,0.0,0.0,0.0,2.5,-0.9,-0.9,0         ,307       ,0         ,0.0,-0.0496,32.97,0.0,
511,2021-01-06,ZC105P540,4.0,4.2,4.2,4.0,4.0,3.1,0.0,-0.9,21        ,292       ,-8        ,0.88,-0.0606,32.56,0.0,
512,2021-01-06,ZC105P550,4.8,5.0,5.3,4.0,4.4,3.8,-0.4,-1.0,135       ,"1,601     ",-28       ,6.08,-0.0731,32.16,0.0,
513,2021-01-06,ZC105P560,5.7,5.7,5.9,5.2,5.2,4.7,-0.5,-1.0,60        ,616       ,-22       ,3.41,-0.0881,31.79,0.0,
