,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
1764,小计,29387,36956,1080,3120.021,0,,2022-08-12
1765,zn2209                        ,31855,28955,-1045,3335.0245,0,0.289765,2022-08-15
1766,zn2210                        ,7691,7151,516,1708.8405,0,0.271775,2022-08-15
1767,zn2211                        ,47,353,32,9.351,0,0.281182,2022-08-15
1768,小计,39593,36459,-497,5053.216,0,,2022-08-15
1769,zn2209                        ,35427,30323,1368,3535.597,0,0.282569,2022-08-16
1770,zn2210                        ,4746,7204,53,939.711,0,0.288222,2022-08-16
1771,zn2211                        ,2351,1227,874,718.82,0,0.254787,2022-08-16
1772,小计,42524,38754,2295,5194.128,0,,2022-08-16
1773,zn2209                        ,51689,31073,750,5885.555,1,0.305025,2022-08-17
1774,zn2210                        ,10960,9387,2183,2331.1995,0,0.297895,2022-08-17
1775,zn2211                        ,1442,1277,50,411.161,0,0.273677,2022-08-17
1776,小计,64091,41737,2983,8627.9155,1,,2022-08-17
1777,zn2209                        ,49109,30873,-200,5654.7385,0,0.287524,2022-08-18
1778,zn2210                        ,10200,10193,806,2368.4455,0,0.295334,2022-08-18
1779,zn2211                        ,1264,1470,193,482.496,0,0.270353,2022-08-18
1780,小计,60573,42536,799,8505.68,0,,2022-08-18
1781,zn2209                        ,34917,31702,829,3340.0285,0,0.27892,2022-08-19
1782,zn2210                        ,5812,10089,-104,1372.774,0,0.283685,2022-08-19
1783,zn2211                        ,527,1577,107,108.3625,0,0.277761,2022-08-19
1784,小计,41256,43368,832,4821.165,0,,2022-08-19
1785,zn2209                        ,44842,31748,46,4435.6785,227,0.335065,2022-08-22
1786,zn2210                        ,5061,10105,16,1214.437,0,0.302289,2022-08-22
1787,zn2211                        ,727,1644,67,254.678,0,0.284028,2022-08-22
1788,小计,50630,43497,129,5904.7935,227,,2022-08-22
1789,zn2209                        ,50106,30450,-1298,4938.9195,136,0.310649,2022-08-23
1790,zn2210                        ,10865,11560,1455,2148.06,0,0.298874,2022-08-23
1791,zn2211                        ,1917,1994,350,593.6255,0,0.275105,2022-08-23
1792,小计,62888,44004,507,7680.605,136,,2022-08-23
1793,zn2209                        ,37303,28830,-1620,3329.0125,96,0.287796,2022-08-24
1794,zn2210                        ,10482,12622,1062,2431.3795,0,0.275167,2022-08-24
1795,zn2211                        ,1909,2202,208,765.7095,0,0.262125,2022-08-24
1796,小计,49694,43654,-350,6526.1015,96,,2022-08-24
1797,zn2209                        ,31742,0,-28830,2971.3525,5793,0.194318,2022-08-25
1798,zn2210                        ,10157,14129,1507,2125.9015,0,0.277986,2022-08-25
1799,zn2211                        ,620,2282,80,167.8465,0,0.27695,2022-08-25
1800,小计,42519,16411,-27243,5265.1005,5793,,2022-08-25
1801,zn2210                        ,12398,16421,2292,1988.0445,0,0.265223,2022-08-26
1802,zn2211                        ,1918,2964,682,530.491,0,0.262125,2022-08-26
1803,小计,14316,19385,2974,2518.5355,0,,2022-08-26
1804,zn2210                        ,20512,17687,1266,3144.36,0,0.273028,2022-08-29
1805,zn2211                        ,1160,3074,110,307.5715,0,0.260082,2022-08-29
1806,小计,21672,20761,1376,3451.9315,0,,2022-08-29
1807,zn2210                        ,13512,18421,734,1924.8035,0,0.274969,2022-08-30
1808,zn2211                        ,799,3186,112,128.3725,0,0.270232,2022-08-30
1809,小计,14311,21607,846,2053.176,0,,2022-08-30
1810,zn2210                        ,13300,18874,453,1393.752,0,0.269448,2022-08-31
1811,zn2211                        ,2047,3679,493,461.96,0,0.269287,2022-08-31
1812,zn2212                        ,6,6,6,0.5585,0,0.310849,2022-08-31
1813,小计,15353,22559,952,1856.2705,0,,2022-08-31
1814,zn2210                        ,26312,21807,2933,3325.099,0,0.275628,2022-09-01
1815,zn2211                        ,3758,4030,351,934.1345,0,0.257359,2022-09-01
1816,zn2212                        ,52,50,44,11.358,0,0.260951,2022-09-01
1817,小计,30122,25887,3328,4270.5915,0,,2022-09-01
1818,zn2210                        ,37823,24705,2898,5358.063,0,0.295612,2022-09-02
1819,zn2211                        ,7012,4561,531,1622.663,0,0.271795,2022-09-02
1820,zn2212                        ,52,76,26,7.274,0,0.285664,2022-09-02
1821,小计,44887,29342,3455,6988.0,0,,2022-09-02
1822,zn2210                        ,44097,23846,-859,6017.354,0,0.293625,2022-09-05
1823,zn2211                        ,8482,5117,556,2009.168,0,0.2717,2022-09-05
1824,zn2212                        ,73,104,28,7.936,0,0.291581,2022-09-05
1825,小计,52652,29067,-275,8034.458,0,,2022-09-05
1826,zn2210                        ,20921,25557,1711,1923.9935,0,0.286994,2022-09-06
1827,zn2211                        ,2455,5159,42,359.2875,0,0.265993,2022-09-06
1828,zn2212                        ,47,135,31,5.463,0,0.272113,2022-09-06
1829,小计,23423,30851,1784,2288.744,0,,2022-09-06
1830,zn2210                        ,31317,27977,2420,3396.214,0,0.30002,2022-09-07
1831,zn2211                        ,6419,5354,195,1334.136,0,0.27098,2022-09-07
1832,zn2212                        ,141,209,74,35.9415,0,0.276179,2022-09-07
1833,小计,37877,33540,2689,4766.2915,0,,2022-09-07
1834,zn2210                        ,32134,28617,640,3303.018,22,0.286705,2022-09-08
1835,zn2211                        ,4479,5398,44,931.977,16,0.268656,2022-09-08
1836,zn2212                        ,11,220,11,5.9305,0,0.272828,2022-09-08
1837,小计,36624,34235,695,4240.9255,38,,2022-09-08
1838,zn2210                        ,49084,29275,658,4546.7445,0,0.26188,2022-09-09
1839,zn2211                        ,4964,5736,338,803.119,0,0.254796,2022-09-09
1840,zn2212                        ,32,237,17,4.681,0,0.260267,2022-09-09
1841,小计,54080,35248,1013,5354.5445,0,,2022-09-09
1842,zn2210                        ,21741,30505,1230,1995.136,0,0.26161,2022-09-13
1843,zn2211                        ,6803,6351,615,1202.1395,0,0.250636,2022-09-13
1844,zn2212                        ,21,253,16,1.4465,0,0.308314,2022-09-13
1845,小计,28565,37109,1861,3198.722,0,,2022-09-13
1846,zn2210                        ,45271,34264,3759,4433.3425,0,0.255999,2022-09-14
1847,zn2211                        ,4898,6312,-39,1179.904,0,0.249658,2022-09-14
1848,zn2212                        ,120,322,69,41.8775,0,0.273957,2022-09-14
1849,小计,50289,40898,3789,5655.124,0,,2022-09-14
1850,zn2210                        ,50046,36199,1935,4370.156,0,0.24112,2022-09-15
1851,zn2211                        ,5153,6554,242,825.218,0,0.240374,2022-09-15
1852,zn2212                        ,136,309,-13,45.434,0,0.265143,2022-09-15
1853,小计,55335,43062,2164,5240.808,0,,2022-09-15
1854,zn2210                        ,42587,36336,137,3430.086,0,0.243907,2022-09-16
1855,zn2211                        ,3804,6785,231,524.8265,0,0.251109,2022-09-16
1856,zn2212                        ,246,471,162,54.962,0,0.283471,2022-09-16
1857,小计,46637,43592,530,4009.8745,0,,2022-09-16
1858,zn2210                        ,50243,37755,1419,3648.6995,55,0.257797,2022-09-19
1859,zn2211                        ,6642,7091,306,1030.4225,0,0.24397,2022-09-19
1860,zn2212                        ,516,681,210,180.8805,0,0.253733,2022-09-19
1861,小计,57401,45527,1935,4860.0025,55,,2022-09-19
1862,zn2210                        ,43360,37474,-281,3045.8705,0,0.243155,2022-09-20
1863,zn2211                        ,5068,7414,323,480.114,0,0.244606,2022-09-20
1864,zn2212                        ,330,772,91,49.235,0,0.255312,2022-09-20
1865,小计,48758,45660,133,3575.2195,0,,2022-09-20
1866,zn2210                        ,53832,38787,1313,3263.085,0,0.231615,2022-09-21
1867,zn2211                        ,7478,7793,379,942.3005,0,0.245231,2022-09-21
1868,zn2212                        ,2418,1756,984,573.7135,0,0.251112,2022-09-21
1869,小计,63728,48336,2676,4779.099,0,,2022-09-21
1870,zn2210                        ,66788,37667,-1120,3915.3815,73,0.236085,2022-09-22
1871,zn2211                        ,13244,9027,1234,2196.2185,0,0.255786,2022-09-22
1872,zn2212                        ,2864,2375,619,726.683,0,0.259233,2022-09-22
1873,zn2301                        ,69,45,45,8.3485,0,0.278351,2022-09-22
1874,小计,82965,49114,778,6846.6315,73,,2022-09-22
1875,zn2210                        ,49290,39063,1396,2639.332,22,0.198923,2022-09-23
1876,zn2211                        ,14230,10131,1104,2054.529,0,0.256647,2022-09-23
1877,zn2212                        ,2862,2753,378,798.245,0,0.258736,2022-09-23
1878,zn2301                        ,9,50,5,1.697,0,0.299497,2022-09-23
1879,小计,66391,51997,2883,5493.803,22,,2022-09-23
1880,zn2210                        ,51028,0,-39063,2623.7685,4160,0.218242,2022-09-26
1881,zn2211                        ,13597,12118,1987,2688.18,0,0.288516,2022-09-26
1882,zn2212                        ,2512,3098,345,662.207,0,0.27278,2022-09-26
1883,zn2301                        ,34,54,4,5.232,0,0.304757,2022-09-26
1884,小计,67171,15270,-36727,5979.3875,4160,,2022-09-26
1885,zn2211                        ,34642,14551,2433,5788.852,0,0.276796,2022-09-27
1886,zn2212                        ,5179,3535,437,1458.031,0,0.270612,2022-09-27
1887,zn2301                        ,48,80,26,5.449,0,0.279643,2022-09-27
1888,小计,39869,18166,2896,7252.332,0,,2022-09-27
1889,zn2211                        ,29356,16639,2088,4233.9045,0,0.294082,2022-09-28
1890,zn2212                        ,2806,3844,309,750.4435,0,0.281253,2022-09-28
1891,zn2301                        ,79,97,17,13.4695,0,0.279728,2022-09-28
1892,小计,32241,20580,2414,4997.8175,0,,2022-09-28
1893,zn2211                        ,21272,17538,899,2733.9745,0,0.292202,2022-09-29
1894,zn2212                        ,962,3699,-145,239.2895,0,0.287655,2022-09-29
1895,zn2301                        ,36,112,15,4.1095,0,0.290901,2022-09-29
1896,小计,22270,21349,769,2977.3735,0,,2022-09-29
1897,zn2211                        ,17248,18011,473,1995.5135,0,0.277209,2022-09-30
1898,zn2212                        ,2024,4001,302,344.923,0,0.284143,2022-09-30
1899,zn2301                        ,48,135,23,5.378,0,0.28134,2022-09-30
1900,小计,19320,22147,798,2345.8145,0,,2022-09-30
1901,zn2211                        ,15596,18514,503,1622.596,0,0.291165,2022-10-10
1902,zn2212                        ,1276,4128,127,292.8235,0,0.286834,2022-10-10
1903,zn2301                        ,31,156,21,4.1,0,0.267926,2022-10-10
1904,小计,16903,22798,651,1919.5195,0,,2022-10-10
1905,zn2211                        ,23464,19919,1405,1976.4405,0,0.288836,2022-10-11
1906,zn2212                        ,3242,4844,716,486.2475,0,0.287448,2022-10-11
1907,zn2301                        ,10,155,-1,0.5155,0,0.289234,2022-10-11
1908,小计,26716,24918,2120,2463.2035,0,,2022-10-11
1909,zn2211                        ,19631,20374,455,1837.0845,0,0.270957,2022-10-12
1910,zn2212                        ,3134,5324,480,545.3775,0,0.276766,2022-10-12
1911,zn2301                        ,44,156,1,7.117,0,0.285675,2022-10-12
1912,小计,22809,25854,936,2389.579,0,,2022-10-12
1913,zn2211                        ,25398,21540,1166,2332.0,0,0.266402,2022-10-13
1914,zn2212                        ,4320,5873,549,780.0535,0,0.273935,2022-10-13
1915,zn2301                        ,39,170,14,2.8825,0,0.299347,2022-10-13
1916,小计,29757,27583,1729,3114.936,0,,2022-10-13
1917,zn2211                        ,31676,22516,976,2782.7505,0,0.247899,2022-10-14
1918,zn2212                        ,4350,5918,45,761.173,0,0.263577,2022-10-14
1919,zn2301                        ,57,189,19,4.4815,0,0.276499,2022-10-14
1920,小计,36083,28623,1040,3548.405,0,,2022-10-14
1921,zn2211                        ,30364,23722,1206,2139.947,0,0.258219,2022-10-17
1922,zn2212                        ,5760,6323,405,1016.4355,0,0.257367,2022-10-17
1923,zn2301                        ,14,201,12,1.952,0,0.259143,2022-10-17
1924,小计,36138,30246,1623,3158.3345,0,,2022-10-17
1925,zn2211                        ,22240,23244,-478,1590.852,0,0.241748,2022-10-18
1926,zn2212                        ,4423,6874,551,678.293,0,0.260282,2022-10-18
1927,zn2301                        ,978,555,354,151.4895,0,0.264439,2022-10-18
1928,小计,27641,30673,427,2420.6345,0,,2022-10-18
1929,zn2211                        ,41370,23821,577,3202.1925,0,0.226064,2022-10-19
1930,zn2212                        ,6631,7612,738,932.953,0,0.248242,2022-10-19
1931,zn2301                        ,3255,1900,1345,749.735,0,0.248496,2022-10-19
1932,zn2302                        ,164,108,108,19.6645,0,0.257439,2022-10-19
1933,小计,51420,33441,2768,4904.545,0,,2022-10-19
1934,zn2211                        ,47834,24898,1077,5110.233,48,0.22514,2022-10-20
1935,zn2212                        ,9983,8774,1162,2120.2085,0,0.244936,2022-10-20
1936,zn2301                        ,1417,2236,336,399.821,0,0.244824,2022-10-20
1937,zn2302                        ,34,128,20,3.407,0,0.254842,2022-10-20
1938,小计,59268,36036,2595,7633.6695,48,,2022-10-20
1939,zn2211                        ,74737,28039,3141,6074.8765,0,0.223981,2022-10-21
1940,zn2212                        ,13400,11060,2286,2193.789,0,0.243007,2022-10-21
1941,zn2301                        ,3491,2700,464,678.673,0,0.243436,2022-10-21
1942,zn2302                        ,203,204,76,25.1325,0,0.246125,2022-10-21
1943,小计,91831,42003,5967,8972.471,0,,2022-10-21
1944,zn2211                        ,60461,27697,-342,3372.764,141,0.27819,2022-10-24
1945,zn2212                        ,8111,11441,381,1308.2885,0,0.248967,2022-10-24
1946,zn2301                        ,1007,2772,72,190.402,0,0.244368,2022-10-24
1947,zn2302                        ,79,250,46,5.052,0,0.255745,2022-10-24
1948,小计,69658,42160,157,4876.5065,141,,2022-10-24
1949,zn2211                        ,43418,0,-27697,1465.3125,3389,0.180334,2022-10-25
1950,zn2212                        ,7260,12270,829,1043.728,0,0.247603,2022-10-25
1951,zn2301                        ,641,2667,-105,141.675,0,0.24473,2022-10-25
1952,zn2302                        ,16,257,7,0.493,0,0.267462,2022-10-25
1953,小计,51335,15194,-26966,2651.2085,3389,,2022-10-25
1954,zn2212                        ,14295,13760,1490,1987.0185,0,0.231766,2022-10-26
1955,zn2301                        ,1592,3019,352,264.2945,0,0.240003,2022-10-26
1956,zn2302                        ,97,295,38,9.766,0,0.261089,2022-10-26
1957,小计,15984,17074,1880,2261.079,0,,2022-10-26
1958,zn2212                        ,21893,15679,1919,2706.41,0,0.225205,2022-10-27
1959,zn2301                        ,2313,3494,475,421.6915,0,0.231601,2022-10-27
1960,zn2302                        ,16,303,8,0.7865,0,0.250276,2022-10-27
1961,小计,24222,19476,2402,3128.888,0,,2022-10-27
1962,zn2212                        ,34407,18364,2685,3992.9495,0,0.234326,2022-10-28
1963,zn2301                        ,3251,3744,250,401.471,0,0.240111,2022-10-28
1964,zn2302                        ,23,322,19,6.4235,0,0.235657,2022-10-28
1965,小计,37681,22430,2954,4400.844,0,,2022-10-28
1966,zn2212                        ,67499,20907,2543,10931.9795,0,0.273405,2022-10-31
1967,zn2301                        ,8892,4528,784,1765.684,0,0.256802,2022-10-31
1968,zn2302                        ,28,333,11,2.0385,0,0.266041,2022-10-31
1969,小计,76419,25768,3338,12699.702,0,,2022-10-31
1970,zn2212                        ,61144,21318,411,9548.777,0,0.302678,2022-11-01
1971,zn2301                        ,6822,4897,369,1490.035,0,0.269785,2022-11-01
1972,zn2302                        ,93,403,70,37.515,0,0.238781,2022-11-01
1973,zn2303                        ,252,166,166,24.527,0,0.250379,2022-11-01
1974,小计,68311,26784,1016,11100.854,0,,2022-11-01
1975,zn2212                        ,42154,22152,834,4574.453,0,0.277954,2022-11-02
1976,zn2301                        ,5371,4979,82,885.778,0,0.261283,2022-11-02
1977,zn2302                        ,226,517,114,103.889,0,0.244764,2022-11-02
1978,zn2303                        ,75,226,60,7.5005,0,0.251886,2022-11-02
1979,小计,47826,27874,1090,5571.6205,0,,2022-11-02
1980,zn2212                        ,32988,23513,1361,3539.0605,0,0.274191,2022-11-03
1981,zn2301                        ,3897,5028,49,641.3495,0,0.252304,2022-11-03
1982,zn2302                        ,57,516,-1,10.059,0,0.244282,2022-11-03
1983,zn2303                        ,54,269,43,9.24,0,0.233805,2022-11-03
1984,小计,36996,29326,1452,4199.709,0,,2022-11-03
1985,zn2212                        ,59256,24772,1259,6340.8495,0,0.277863,2022-11-04
1986,zn2301                        ,5015,5470,442,862.52,0,0.254897,2022-11-04
1987,zn2302                        ,55,553,37,9.702,0,0.241142,2022-11-04
1988,zn2303                        ,17,262,-7,1.172,0,0.227202,2022-11-04
1989,小计,64343,31057,1731,7214.2435,0,,2022-11-04
1990,zn2212                        ,46446,23902,-870,5332.8715,0,0.289136,2022-11-07
1991,zn2301                        ,5075,5018,-452,989.011,0,0.259802,2022-11-07
1992,zn2302                        ,53,589,36,10.6285,0,0.245857,2022-11-07
1993,zn2303                        ,106,338,76,8.4795,0,0.246829,2022-11-07
1994,小计,51680,29847,-1210,6340.9905,0,,2022-11-07
1995,zn2212                        ,45191,24726,824,5008.565,0,0.281989,2022-11-08
1996,zn2301                        ,5040,5278,260,1028.752,0,0.252389,2022-11-08
1997,zn2302                        ,40,607,18,7.9015,0,0.24089,2022-11-08
1998,zn2303                        ,83,392,54,6.7045,0,0.255813,2022-11-08
1999,小计,50354,31003,1156,6051.923,0,,2022-11-08
2000,zn2212                        ,35977,24834,108,3539.556,0,0.274485,2022-11-09
2001,zn2301                        ,7337,5511,233,1349.283,0,0.252121,2022-11-09
2002,zn2302                        ,104,651,44,8.2635,0,0.277304,2022-11-09
2003,zn2303                        ,61,439,47,6.29,0,0.246046,2022-11-09
2004,小计,43479,31435,432,4903.3925,0,,2022-11-09
2005,zn2212                        ,50528,25876,1042,4907.776,0,0.27528,2022-11-10
2006,zn2301                        ,6291,6124,613,995.87,0,0.263315,2022-11-10
2007,zn2302                        ,28,671,20,7.0615,0,0.246378,2022-11-10
2008,zn2303                        ,70,442,3,9.4005,0,0.252751,2022-11-10
2009,小计,56917,33113,1678,5920.108,0,,2022-11-10
2010,zn2212                        ,53525,24353,-1523,5230.103,0,0.281554,2022-11-11
2011,zn2301                        ,5955,6358,234,998.8415,0,0.261234,2022-11-11
2012,zn2302                        ,46,702,31,4.847,0,0.256543,2022-11-11
2013,zn2303                        ,29,465,23,4.2925,0,0.23354,2022-11-11
2014,小计,59555,31878,-1235,6238.084,0,,2022-11-11
2015,zn2212                        ,46955,24037,-316,4245.7185,0,0.303894,2022-11-14
2016,zn2301                        ,6998,6470,112,933.64,0,0.271353,2022-11-14
2017,zn2302                        ,173,754,52,15.0855,0,0.251072,2022-11-14
2018,zn2303                        ,21,479,14,3.9715,0,0.245056,2022-11-14
2019,小计,54147,31740,-138,5198.4155,0,,2022-11-14
2020,zn2212                        ,60265,26166,2129,5165.1855,0,0.295532,2022-11-15
2021,zn2301                        ,9253,7257,787,1790.09,0,0.262179,2022-11-15
2022,zn2302                        ,151,880,126,40.4695,0,0.249394,2022-11-15
2023,zn2303                        ,128,525,46,11.871,0,0.254338,2022-11-15
2024,小计,69797,34828,3088,7007.616,0,,2022-11-15
2025,zn2212                        ,36040,25947,-219,2609.956,0,0.274792,2022-11-16
2026,zn2301                        ,5318,7794,537,723.8735,0,0.263128,2022-11-16
2027,zn2302                        ,1118,1199,319,176.168,0,0.253331,2022-11-16
2028,zn2303                        ,37,551,26,3.3775,0,0.24293,2022-11-16
2029,小计,42513,35491,663,3513.375,0,,2022-11-16
2030,zn2212                        ,38261,25339,-608,2977.7045,0,0.247688,2022-11-17
2031,zn2301                        ,5650,7821,27,731.0045,0,0.25253,2022-11-17
2032,zn2302                        ,895,1339,140,137.235,0,0.240242,2022-11-17
2033,zn2303                        ,32,554,3,5.0315,0,0.208215,2022-11-17
2034,小计,44838,35053,-438,3850.9755,0,,2022-11-17
2035,zn2212                        ,40369,25497,158,2563.883,0,0.2413,2022-11-18
2036,zn2301                        ,3876,8231,410,483.0375,0,0.248719,2022-11-18
2037,zn2302                        ,1225,1887,548,224.5885,0,0.227135,2022-11-18
2038,zn2303                        ,91,580,26,15.273,0,0.240553,2022-11-18
2039,小计,45561,36195,1142,3286.782,0,,2022-11-18
2040,zn2212                        ,57454,26514,1017,4240.257,0,0.28827,2022-11-21
2041,zn2301                        ,10003,8855,624,1559.4385,0,0.247952,2022-11-21
2042,zn2302                        ,1692,2041,154,389.7645,0,0.223331,2022-11-21
2043,zn2303                        ,15,573,-7,1.5825,0,0.259375,2022-11-21
2044,小计,69164,37983,1788,6191.0425,0,,2022-11-21
2045,zn2212                        ,53786,24500,-2014,3753.585,0,0.258975,2022-11-22
2046,zn2301                        ,11188,10333,1478,1640.7345,0,0.245613,2022-11-22
2047,zn2302                        ,1933,2238,197,351.1495,0,0.22808,2022-11-22
2048,zn2303                        ,13,571,-2,2.7195,0,0.22821,2022-11-22
2049,小计,66920,37642,-341,5748.1885,0,,2022-11-22
2050,zn2212                        ,52265,25347,847,2929.804,0,0.251484,2022-11-23
2051,zn2301                        ,7763,11408,1075,1137.5175,0,0.238345,2022-11-23
2052,zn2302                        ,2369,2506,268,396.7795,0,0.223307,2022-11-23
2053,zn2303                        ,66,585,14,7.9625,0,0.245797,2022-11-23
2054,小计,62463,39846,2204,4472.0635,0,,2022-11-23
2055,zn2212                        ,41490,0,-25347,2499.5365,4249,0.177274,2022-11-24
2056,zn2301                        ,9572,13088,1680,1892.077,0,0.226223,2022-11-24
2057,zn2302                        ,472,2559,53,62.21,0,0.224107,2022-11-24
2058,zn2303                        ,46,595,10,5.5055,0,0.23424,2022-11-24
2059,小计,51580,16242,-23604,4459.329,4249,,2022-11-24
2060,zn2301                        ,12674,14804,1716,1335.214,0,0.223119,2022-11-25
2061,zn2302                        ,1392,2796,237,207.9445,0,0.208564,2022-11-25
2062,zn2303                        ,177,724,129,36.3395,0,0.226913,2022-11-25
2063,小计,14243,18324,2082,1579.498,0,,2022-11-25
2064,zn2301                        ,18693,15606,802,2483.581,0,0.234238,2022-11-28
2065,zn2302                        ,6225,3101,305,1163.4545,0,0.223022,2022-11-28
2066,zn2303                        ,25,726,2,6.047,0,0.236677,2022-11-28
2067,小计,24943,19433,1109,3653.0825,0,,2022-11-28
2068,zn2301                        ,19377,17268,1662,2259.005,0,0.229463,2022-11-29
2069,zn2302                        ,1572,3163,62,171.689,0,0.230961,2022-11-29
2070,zn2303                        ,61,743,17,11.532,0,0.229128,2022-11-29
2071,小计,21010,21174,1741,2442.226,0,,2022-11-29
2072,zn2301                        ,13820,17875,607,1505.5225,0,0.217833,2022-11-30
2073,zn2302                        ,4217,3294,131,812.8325,0,0.210268,2022-11-30
2074,zn2303                        ,9,749,6,1.498,0,0.219244,2022-11-30
2075,小计,18046,21918,744,2319.853,0,,2022-11-30
2076,zn2301                        ,26925,19617,1742,3043.855,0,0.221193,2022-12-01
2077,zn2302                        ,2234,3621,327,231.29,0,0.220328,2022-12-01
2078,zn2303                        ,29,763,14,4.804,0,0.233115,2022-12-01
2079,小计,29188,24001,2083,3279.949,0,,2022-12-01
2080,zn2301                        ,22192,20167,550,2482.9785,0,0.211817,2022-12-02
2081,zn2302                        ,3217,4069,448,439.3525,0,0.211208,2022-12-02
2082,zn2303                        ,46,793,30,5.938,0,0.234595,2022-12-02
2083,小计,25455,25029,1028,2928.269,0,,2022-12-02
2084,zn2301                        ,24044,20887,720,2577.4725,0,0.212886,2022-12-05
2085,zn2302                        ,2039,4398,329,270.2195,0,0.209763,2022-12-05
2086,zn2303                        ,20,800,7,1.98,0,0.258548,2022-12-05
2087,小计,26103,26085,1056,2849.672,0,,2022-12-05
2088,zn2301                        ,22145,22118,1231,1997.184,0,0.210995,2022-12-06
2089,zn2302                        ,1824,4297,-101,157.3885,0,0.211957,2022-12-06
2090,zn2303                        ,42,816,16,7.559,0,0.228205,2022-12-06
2091,小计,24011,27231,1146,2162.1315,0,,2022-12-06
2092,zn2301                        ,39638,24354,2236,4283.657,0,0.216398,2022-12-07
2093,zn2302                        ,6394,5181,884,928.8725,0,0.208856,2022-12-07
2094,zn2303                        ,35,827,11,3.365,0,0.240922,2022-12-07
2095,小计,46067,30362,3131,5215.8945,0,,2022-12-07
2096,zn2301                        ,31462,25027,673,3105.296,0,0.216392,2022-12-08
2097,zn2302                        ,2796,5409,228,308.2175,0,0.21562,2022-12-08
2098,zn2303                        ,20,832,5,2.5065,0,0.228921,2022-12-08
2099,小计,34278,31268,906,3416.02,0,,2022-12-08
2100,zn2301                        ,32420,25049,22,3173.8715,0,0.214136,2022-12-09
2101,zn2302                        ,1576,5540,131,155.4345,0,0.213263,2022-12-09
2102,zn2303                        ,24,850,18,6.723,0,0.230052,2022-12-09
2103,小计,34020,31439,171,3336.029,0,,2022-12-09
2104,zn2301                        ,46953,27291,2242,4394.39,0,0.232617,2022-12-12
2105,zn2302                        ,4835,6200,660,691.182,0,0.209614,2022-12-12
2106,zn2303                        ,30,842,-8,7.3015,0,0.227649,2022-12-12
2107,小计,51818,34333,2894,5092.8735,0,,2022-12-12
2108,zn2301                        ,47786,30911,3620,5138.9,5,0.245073,2022-12-13
2109,zn2302                        ,4424,6727,527,656.3875,0,0.211422,2022-12-13
2110,zn2303                        ,42,860,18,8.3265,0,0.23639,2022-12-13
2111,小计,52252,38498,4165,5803.614,5,,2022-12-13
2112,zn2301                        ,38267,30437,-474,3921.817,0,0.238423,2022-12-14
2113,zn2302                        ,3612,6916,189,619.992,0,0.20904,2022-12-14
2114,zn2303                        ,38,892,32,5.418,0,0.234121,2022-12-14
2115,小计,41917,38245,-253,4547.227,0,,2022-12-14
2116,zn2301                        ,30724,27921,-2516,2772.028,24,0.220952,2022-12-15
2117,zn2302                        ,3117,6961,45,432.6265,0,0.201572,2022-12-15
2118,zn2303                        ,111,906,14,17.8465,0,0.219078,2022-12-15
2119,小计,33952,35788,-2457,3222.501,24,,2022-12-15
2120,zn2301                        ,37619,27807,-114,3954.834,0,0.212391,2022-12-16
2121,zn2302                        ,3814,7175,214,489.707,0,0.196302,2022-12-16
2122,zn2303                        ,958,1463,557,175.061,0,0.212751,2022-12-16
2123,小计,42391,36445,657,4619.602,0,,2022-12-16
2124,zn2301                        ,40632,28098,291,3734.931,60,0.21945,2022-12-19
2125,zn2302                        ,5300,7196,21,601.804,0,0.221601,2022-12-19
2126,zn2303                        ,723,1643,180,121.405,0,0.221027,2022-12-19
2127,小计,46655,36937,492,4458.14,60,,2022-12-19
2128,zn2301                        ,61685,28900,802,6469.7175,52,0.196256,2022-12-20
2129,zn2302                        ,7812,7609,413,856.38,0,0.21842,2022-12-20
2130,zn2303                        ,562,1803,160,62.351,0,0.215015,2022-12-20
2131,小计,70059,38312,1375,7388.4485,52,,2022-12-20
2132,zn2301                        ,36674,29038,138,2254.509,2,0.189284,2022-12-21
2133,zn2302                        ,5910,7714,105,710.6055,0,0.211182,2022-12-21
2134,zn2303                        ,1286,1986,183,173.7875,0,0.206572,2022-12-21
2135,小计,43870,38738,426,3138.902,2,,2022-12-21
2136,zn2301                        ,34627,26822,-2216,2158.031,900,0.176267,2022-12-22
2137,zn2302                        ,4301,7903,189,526.3585,12,0.205658,2022-12-22
2138,zn2303                        ,883,1996,10,92.251,0,0.20362,2022-12-22
2139,小计,39811,36721,-2017,2776.6405,912,,2022-12-22
2140,zn2301                        ,36751,25970,-852,2422.8355,7,0.146478,2022-12-23
2141,zn2302                        ,11959,9016,1113,1717.2335,0,0.20421,2022-12-23
2142,zn2303                        ,1875,2221,225,377.137,0,0.201204,2022-12-23
2143,小计,50585,37207,486,4517.206,7,,2022-12-23
2144,zn2301                        ,33511,0,-25970,2396.2115,4432,0.1534,2022-12-26
2145,zn2302                        ,10102,11051,2035,1497.309,0,0.20384,2022-12-26
2146,zn2303                        ,1061,2472,251,143.167,0,0.201365,2022-12-26
2147,小计,44674,13523,-23684,4036.6875,4432,,2022-12-26
2148,zn2302                        ,12686,12554,1503,4938.031,0,0.268905,2022-12-27
2149,zn2303                        ,929,2456,-16,96.8425,0,0.208636,2022-12-27
2150,小计,13615,15010,1487,5034.8735,0,,2022-12-27
2151,zn2302                        ,11680,13288,734,1588.8355,0,0.192197,2022-12-28
