,交易日期  ,合约代码   ,昨结算    ,今开盘    ,最高价    ,最低价    ,今收盘    ,今结算    ,涨跌1     ,涨跌2     ,成交量(手),持仓量    ,增减量    ,成交额(万元),DELTA     ,隐含波动率,行权量,"window.open(""/cn/gyjys/404.htm"", ""_self"");"
790,2021-01-05,MA107C2425,133.0,0.0,0.0,0.0,0.0,132.5,-0.5,-0.5,0         ,9         ,0         ,0.0,0.4709,26.42,0                              ,
791,2021-01-05,MA107C2450,124.5,0.0,0.0,0.0,0.0,123.5,-1.0,-1.0,0         ,15        ,0         ,0.0,0.4478,26.7,0                              ,
792,2021-01-05,MA107C2475,117.5,0.0,0.0,0.0,0.0,116.5,-1.0,-1.0,0         ,9         ,0         ,0.0,0.4264,26.99,0                              ,
793,2021-01-05,MA107C2500,110.5,0.0,0.0,0.0,0.0,109.5,-1.0,-1.0,0         ,3         ,0         ,0.0,0.4056,27.29,0                              ,
794,2021-01-05,MA107C2550,97.0,0.0,0.0,0.0,0.0,96.5,-0.5,-0.5,0         ,6         ,0         ,0.0,0.3662,27.91,0                              ,
795,2021-01-05,MA107C2600,86.5,0.0,0.0,0.0,0.0,86.5,0.0,0.0,0         ,9         ,0         ,0.0,0.3318,28.54,0                              ,
796,2021-01-05,MA107C2650,76.0,0.0,0.0,0.0,0.0,76.5,0.5,0.5,0         ,6         ,0         ,0.0,0.2994,29.18,0                              ,
797,2021-01-05,MA107C2700,68.5,0.0,0.0,0.0,0.0,69.0,0.5,0.5,0         ,27        ,0         ,0.0,0.2723,29.83,0                              ,
798,2021-01-05,MA107C2750,60.5,0.0,0.0,0.0,0.0,62.0,1.5,1.5,0         ,31        ,0         ,0.0,0.2466,30.46,0                              ,
799,2021-01-05,MA107C2800,54.5,0.0,0.0,0.0,0.0,56.0,1.5,1.5,0         ,27        ,0         ,0.0,0.2244,31.1,0                              ,
800,2021-01-05,MA107C2850,49.0,0.0,0.0,0.0,0.0,50.5,1.5,1.5,0         ,39        ,0         ,0.0,0.2048,31.72,0                              ,
801,2021-01-05,MA107P1975,20.5,0.0,0.0,0.0,0.0,26.5,6.0,6.0,0         ,33        ,0         ,0.0,-0.1223,26.48,0                              ,
802,2021-01-05,MA107P2000,24.5,28.0,28.0,28.0,28.0,29.0,3.5,4.5,3         ,20        ,-3        ,0.08,-0.1343,26.09,0                              ,
803,2021-01-05,MA107P2025,28.0,32.0,32.0,32.0,32.0,32.5,4.0,4.5,6         ,20        ,-3        ,0.19,-0.1491,25.75,0                              ,
804,2021-01-05,MA107P2050,33.5,37.0,37.0,37.0,37.0,36.5,3.5,3.0,3         ,18        ,-3        ,0.11,-0.165,25.46,0                              ,
805,2021-01-05,MA107P2075,38.5,42.0,42.0,42.0,42.0,41.0,3.5,2.5,3         ,28        ,-3        ,0.13,-0.1816,25.22,0                              ,
806,2021-01-05,MA107P2100,45.0,47.0,47.5,1.0,47.5,46.5,2.5,1.5,5         ,32        ,0         ,0.19,-0.2009,25.04,0                              ,
807,2021-01-05,MA107P2125,51.5,0.0,0.0,0.0,0.0,52.5,1.0,1.0,0         ,30        ,0         ,0.0,-0.2215,24.9,0                              ,
808,2021-01-05,MA107P2150,59.0,0.0,0.0,0.0,0.0,58.5,-0.5,-0.5,0         ,25        ,0         ,0.0,-0.2427,24.82,0                              ,
809,2021-01-05,MA107P2175,68.0,0.0,0.0,0.0,0.0,66.5,-1.5,-1.5,0         ,11        ,0         ,0.0,-0.2664,24.79,0                              ,
810,2021-01-05,MA107P2200,77.0,0.0,0.0,0.0,0.0,75.0,-2.0,-2.0,0         ,18        ,0         ,0.0,-0.2906,24.8,0                              ,
811,2021-01-05,MA107P2225,87.0,0.0,0.0,0.0,0.0,84.0,-3.0,-3.0,0         ,16        ,0         ,0.0,-0.3152,24.86,0                              ,
812,2021-01-05,MA107P2250,98.0,0.0,0.0,0.0,0.0,94.5,-3.5,-3.5,0         ,3         ,0         ,0.0,-0.3413,24.95,0                              ,
813,2021-01-05,MA107P2275,109.5,0.0,0.0,0.0,0.0,105.5,-4.0,-4.0,0         ,9         ,0         ,0.0,-0.3672,25.09,0                              ,
814,2021-01-05,MA107P2300,122.0,0.0,0.0,0.0,0.0,117.5,-4.5,-4.5,0         ,9         ,0         ,0.0,-0.3932,25.25,0                              ,
815,2021-01-05,MA107P2325,135.5,0.0,0.0,0.0,0.0,130.5,-5.0,-5.0,0         ,6         ,0         ,0.0,-0.4192,25.44,0                              ,
816,2021-01-05,MA107P2350,149.0,0.0,0.0,0.0,0.0,144.0,-5.0,-5.0,0         ,12        ,0         ,0.0,-0.4449,25.66,0                              ,
817,2021-01-05,MA107P2375,164.0,0.0,0.0,0.0,0.0,158.0,-6.0,-6.0,0         ,6         ,0         ,0.0,-0.47,25.89,0                              ,
818,2021-01-05,MA107P2400,179.5,0.0,0.0,0.0,0.0,174.0,-5.5,-5.5,0         ,6         ,0         ,0.0,-0.4943,26.15,0                              ,
819,2021-01-05,MA107P2425,195.5,0.0,0.0,0.0,0.0,189.5,-6.0,-6.0,0         ,6         ,0         ,0.0,-0.5182,26.42,0                              ,
820,2021-01-05,MA107P2450,211.5,0.0,0.0,0.0,0.0,205.5,-6.0,-6.0,0         ,9         ,0         ,0.0,-0.5414,26.7,0                              ,
821,2021-01-05,MA107P2475,229.0,0.0,0.0,0.0,0.0,223.5,-5.5,-5.5,0         ,3         ,0         ,0.0,-0.5629,26.99,0                              ,
822,2021-01-05,MA107P2500,247.0,0.0,0.0,0.0,0.0,241.0,-6.0,-6.0,0         ,3         ,0         ,0.0,-0.5838,27.29,0                              ,
823,2021-01-05,MA107P2550,283.0,0.0,0.0,0.0,0.0,277.5,-5.5,-5.5,0         ,3         ,0         ,0.0,-0.6237,27.91,0                              ,
824,2021-01-05,MA107P2600,322.0,0.0,0.0,0.0,0.0,317.0,-5.0,-5.0,0         ,3         ,0         ,0.0,-0.6586,28.54,0                              ,
825,2021-01-05,MA107P2650,361.0,0.0,0.0,0.0,0.0,356.5,-4.5,-4.5,0         ,6         ,0         ,0.0,-0.6916,29.18,0                              ,
826,2021-01-05,MA107P2700,403.0,0.0,0.0,0.0,0.0,398.5,-4.5,-4.5,0         ,0         ,0         ,0.0,-0.7192,29.83,0                              ,
827,2021-01-05,MA107P2750,444.5,0.0,0.0,0.0,0.0,441.0,-3.5,-3.5,0         ,0         ,0         ,0.0,-0.7457,30.46,0                              ,
828,2021-01-05,MA107P2800,488.0,0.0,0.0,0.0,0.0,484.5,-3.5,-3.5,0         ,0         ,0         ,0.0,-0.7685,31.1,0                              ,
829,2021-01-05,MA107P2850,532.0,0.0,0.0,0.0,0.0,529.0,-3.0,-3.0,0         ,3         ,0         ,0.0,-0.7889,31.72,0                              ,
830,2021-01-05,MA108C1900,467.5,0.0,0.0,0.0,0.0,501.5,34.0,34.0,0         ,3         ,0         ,0.0,0.8834,28.73,0                              ,
831,2021-01-05,MA108C1925,445.5,0.0,0.0,0.0,0.0,478.0,32.5,32.5,0         ,6         ,0         ,0.0,0.8757,27.93,0                              ,
832,2021-01-05,MA108C1950,424.0,0.0,0.0,0.0,0.0,454.5,30.5,30.5,0         ,10        ,0         ,0.0,0.8673,27.2,0                              ,
833,2021-01-05,MA108C1975,403.0,0.0,0.0,0.0,0.0,432.0,29.0,29.0,0         ,10        ,0         ,0.0,0.8576,26.55,0                              ,
834,2021-01-05,MA108C2000,382.5,0.0,0.0,0.0,0.0,410.0,27.5,27.5,0         ,3         ,0         ,0.0,0.8454,25.98,0                              ,
835,2021-01-05,MA108C2025,363.0,0.0,0.0,0.0,0.0,388.5,25.5,25.5,0         ,4         ,0         ,0.0,0.832,25.51,0                              ,
836,2021-01-05,MA108C2050,344.0,0.0,0.0,0.0,0.0,367.0,23.0,23.0,0         ,7         ,0         ,0.0,0.8176,25.12,0                              ,
837,2021-01-05,MA108C2075,325.5,0.0,0.0,0.0,0.0,346.5,21.0,21.0,0         ,7         ,0         ,0.0,0.8014,24.82,0                              ,
838,2021-01-05,MA108C2100,308.0,0.0,0.0,0.0,0.0,327.5,19.5,19.5,0         ,3         ,0         ,0.0,0.7827,24.6,0                              ,
839,2021-01-05,MA108C2125,290.5,0.0,0.0,0.0,0.0,308.5,18.0,18.0,0         ,3         ,0         ,0.0,0.7633,24.46,0                              ,
840,2021-01-05,MA108C2150,275.0,0.0,0.0,0.0,0.0,290.5,15.5,15.5,0         ,9         ,0         ,0.0,0.7429,24.38,0                              ,
841,2021-01-05,MA108C2175,259.5,0.0,0.0,0.0,0.0,274.0,14.5,14.5,0         ,4         ,0         ,0.0,0.7203,24.37,0                              ,
842,2021-01-05,MA108C2200,244.5,0.0,0.0,0.0,0.0,258.0,13.5,13.5,0         ,4         ,0         ,0.0,0.6975,24.41,0                              ,
843,2021-01-05,MA108C2225,231.0,0.0,0.0,0.0,0.0,242.5,11.5,11.5,0         ,7         ,0         ,0.0,0.6743,24.49,0                              ,
844,2021-01-05,MA108C2250,218.0,0.0,0.0,0.0,0.0,229.0,11.0,11.0,0         ,16        ,0         ,0.0,0.65,24.61,0                              ,
845,2021-01-05,MA108C2275,205.0,0.0,0.0,0.0,0.0,215.5,10.5,10.5,0         ,18        ,0         ,0.0,0.6259,24.77,0                              ,
846,2021-01-05,MA108C2300,194.0,0.0,0.0,0.0,0.0,202.5,8.5,8.5,0         ,12        ,0         ,0.0,0.6021,24.94,0                              ,
847,2021-01-05,MA108C2325,183.0,0.0,0.0,0.0,0.0,191.0,8.0,8.0,0         ,12        ,0         ,0.0,0.5781,25.14,0                              ,
848,2021-01-05,MA108C2350,172.0,0.0,0.0,0.0,0.0,180.0,8.0,8.0,0         ,3         ,0         ,0.0,0.5545,25.36,0                              ,
849,2021-01-05,MA108C2375,162.5,0.0,0.0,0.0,0.0,169.0,6.5,6.5,0         ,3         ,0         ,0.0,0.5315,25.59,0                              ,
850,2021-01-05,MA108C2400,154.0,0.0,0.0,0.0,0.0,160.0,6.0,6.0,0         ,6         ,0         ,0.0,0.5092,25.84,0                              ,
851,2021-01-05,MA108C2425,145.5,0.0,0.0,0.0,0.0,151.5,6.0,6.0,0         ,9         ,0         ,0.0,0.4874,26.09,0                              ,
852,2021-01-05,MA108C2450,136.5,0.0,0.0,0.0,0.0,142.5,6.0,6.0,0         ,9         ,0         ,0.0,0.4662,26.35,0                              ,
853,2021-01-05,MA108C2475,130.0,0.0,0.0,0.0,0.0,134.5,4.5,4.5,0         ,9         ,0         ,0.0,0.4457,26.61,0                              ,
854,2021-01-05,MA108C2500,123.0,0.0,0.0,0.0,0.0,127.5,4.5,4.5,0         ,15        ,0         ,0.0,0.4265,26.88,0                              ,
855,2021-01-05,MA108C2550,109.5,0.0,0.0,0.0,0.0,114.0,4.5,4.5,0         ,3         ,0         ,0.0,0.3895,27.43,0                              ,
856,2021-01-05,MA108C2600,99.0,0.0,0.0,0.0,0.0,102.5,3.5,3.5,0         ,6         ,0         ,0.0,0.356,27.97,0                              ,
857,2021-01-05,MA108C2650,89.0,0.0,0.0,0.0,0.0,92.0,3.0,3.0,0         ,9         ,0         ,0.0,0.3253,28.52,0                              ,
858,2021-01-05,MA108C2700,80.5,0.0,0.0,0.0,0.0,83.0,2.5,2.5,0         ,18        ,0         ,0.0,0.2969,29.06,0                              ,
859,2021-01-05,MA108C2750,73.0,0.0,0.0,0.0,0.0,75.5,2.5,2.5,0         ,21        ,0         ,0.0,0.2723,29.59,0                              ,
860,2021-01-05,MA108C2800,65.5,0.0,0.0,0.0,0.0,68.0,2.5,2.5,0         ,24        ,0         ,0.0,0.2487,30.11,0                              ,
861,2021-01-05,MA108C2850,60.0,0.0,0.0,0.0,0.0,61.5,1.5,1.5,0         ,31        ,0         ,0.0,0.2281,30.63,0                              ,
862,2021-01-05,MA108P1900,14.0,0.0,0.0,0.0,0.0,28.5,14.5,14.5,0         ,24        ,0         ,0.0,-0.1112,28.73,0                              ,
863,2021-01-05,MA108P1925,17.0,0.0,0.0,0.0,0.0,30.0,13.0,13.0,0         ,24        ,0         ,0.0,-0.1183,27.93,0                              ,
864,2021-01-05,MA108P1950,20.5,0.0,0.0,0.0,0.0,31.5,11.0,11.0,0         ,27        ,0         ,0.0,-0.1263,27.2,0                              ,
865,2021-01-05,MA108P1975,24.5,0.0,0.0,0.0,0.0,33.5,9.0,9.0,0         ,22        ,0         ,0.0,-0.1355,26.55,0                              ,
866,2021-01-05,MA108P2000,28.5,0.0,0.0,0.0,0.0,36.0,7.5,7.5,0         ,38        ,0         ,0.0,-0.1471,25.98,0                              ,
867,2021-01-05,MA108P2025,34.0,0.0,0.0,0.0,0.0,39.5,5.5,5.5,0         ,32        ,0         ,0.0,-0.1598,25.51,0                              ,
868,2021-01-05,MA108P2050,39.5,42.0,42.0,42.0,42.0,43.0,2.5,3.5,4         ,32        ,-1        ,0.17,-0.1737,25.12,0                              ,
869,2021-01-05,MA108P2075,46.0,48.0,48.0,48.0,48.0,47.5,2.0,1.5,6         ,30        ,-3        ,0.29,-0.1893,24.82,0                              ,
870,2021-01-05,MA108P2100,53.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0         ,30        ,0         ,0.0,-0.2073,24.6,0                              ,
871,2021-01-05,MA108P2125,60.5,0.0,0.0,0.0,0.0,59.0,-1.5,-1.5,0         ,25        ,0         ,0.0,-0.2262,24.46,0                              ,
872,2021-01-05,MA108P2150,69.5,0.0,0.0,0.0,0.0,65.5,-4.0,-4.0,0         ,21        ,0         ,0.0,-0.2461,24.38,0                              ,
873,2021-01-05,MA108P2175,79.0,0.0,0.0,0.0,0.0,73.5,-5.5,-5.5,0         ,12        ,0         ,0.0,-0.2682,24.37,0                              ,
874,2021-01-05,MA108P2200,88.5,0.0,0.0,0.0,0.0,82.5,-6.0,-6.0,0         ,15        ,0         ,0.0,-0.2906,24.41,0                              ,
875,2021-01-05,MA108P2225,100.0,0.0,0.0,0.0,0.0,91.5,-8.5,-8.5,0         ,6         ,0         ,0.0,-0.3135,24.49,0                              ,
876,2021-01-05,MA108P2250,111.5,0.0,0.0,0.0,0.0,102.5,-9.0,-9.0,0         ,12        ,0         ,0.0,-0.3374,24.61,0                              ,
877,2021-01-05,MA108P2275,123.0,0.0,0.0,0.0,0.0,113.5,-9.5,-9.5,0         ,12        ,0         ,0.0,-0.3613,24.77,0                              ,
878,2021-01-05,MA108P2300,136.5,0.0,0.0,0.0,0.0,125.5,-11.0,-11.0,0         ,15        ,0         ,0.0,-0.385,24.94,0                              ,
879,2021-01-05,MA108P2325,150.5,0.0,0.0,0.0,0.0,139.0,-11.5,-11.5,0         ,9         ,0         ,0.0,-0.4088,25.14,0                              ,
880,2021-01-05,MA108P2350,164.5,0.0,0.0,0.0,0.0,152.5,-12.0,-12.0,0         ,6         ,0         ,0.0,-0.4323,25.36,0                              ,
881,2021-01-05,MA108P2375,179.5,0.0,0.0,0.0,0.0,166.5,-13.0,-13.0,0         ,6         ,0         ,0.0,-0.4554,25.59,0                              ,
882,2021-01-05,MA108P2400,195.5,0.0,0.0,0.0,0.0,182.0,-13.5,-13.5,0         ,3         ,0         ,0.0,-0.4776,25.84,0                              ,
883,2021-01-05,MA108P2425,211.5,0.0,0.0,0.0,0.0,197.5,-14.0,-14.0,0         ,6         ,0         ,0.0,-0.4994,26.09,0                              ,
884,2021-01-05,MA108P2450,227.5,0.0,0.0,0.0,0.0,213.5,-14.0,-14.0,0         ,3         ,0         ,0.0,-0.5208,26.35,0                              ,
885,2021-01-05,MA108P2475,245.0,0.0,0.0,0.0,0.0,230.0,-15.0,-15.0,0         ,6         ,0         ,0.0,-0.5415,26.61,0                              ,
886,2021-01-05,MA108P2500,263.0,0.0,0.0,0.0,0.0,248.0,-15.0,-15.0,0         ,6         ,0         ,0.0,-0.5607,26.88,0                              ,
887,2021-01-05,MA108P2550,299.0,0.0,0.0,0.0,0.0,283.5,-15.5,-15.5,0         ,3         ,0         ,0.0,-0.5982,27.43,0                              ,
888,2021-01-05,MA108P2600,338.0,0.0,0.0,0.0,0.0,321.5,-16.5,-16.5,0         ,0         ,0         ,0.0,-0.6322,27.97,0                              ,
889,2021-01-05,MA108P2650,377.0,0.0,0.0,0.0,0.0,361.0,-16.0,-16.0,0         ,0         ,0         ,0.0,-0.6635,28.52,0                              ,
890,2021-01-05,MA108P2700,418.0,0.0,0.0,0.0,0.0,401.0,-17.0,-17.0,0         ,0         ,0         ,0.0,-0.6926,29.06,0                              ,
891,2021-01-05,MA108P2750,460.0,0.0,0.0,0.0,0.0,442.5,-17.5,-17.5,0         ,0         ,0         ,0.0,-0.7178,29.59,0                              ,
892,2021-01-05,MA108P2800,502.0,0.0,0.0,0.0,0.0,485.0,-17.0,-17.0,0         ,3         ,0         ,0.0,-0.7423,30.11,0                              ,
893,2021-01-05,MA108P2850,546.5,0.0,0.0,0.0,0.0,528.0,-18.5,-18.5,0         ,0         ,0         ,0.0,-0.7637,30.63,0                              ,
894,2021-01-05,MA109C2150,263.5,0.0,0.0,0.0,0.0,272.5,9.0,9.0,0         ,0         ,0         ,0.0,0.7037,24.0,0                              ,
895,2021-01-05,MA109C2175,249.0,0.0,0.0,0.0,0.0,257.0,8.0,8.0,0         ,0         ,0         ,0.0,0.6816,24.11,0                              ,
896,2021-01-05,MA109C2200,236.5,0.0,0.0,0.0,0.0,243.5,7.0,7.0,0         ,8         ,0         ,0.0,0.6582,24.26,0                              ,
897,2021-01-05,MA109C2225,223.5,0.0,0.0,0.0,0.0,230.5,7.0,7.0,0         ,20        ,0         ,0.0,0.6351,24.44,0                              ,
898,2021-01-05,MA109C2250,211.5,0.0,0.0,0.0,0.0,217.5,6.0,6.0,0         ,30        ,0         ,0.0,0.6123,24.64,0                              ,
899,2021-01-05,MA109C2275,201.0,0.0,0.0,0.0,0.0,206.0,5.0,5.0,0         ,33        ,0         ,0.0,0.5895,24.85,0                              ,
900,2021-01-05,MA109C2300,190.0,0.0,0.0,0.0,0.0,195.0,5.0,5.0,0         ,88        ,0         ,0.0,0.567,25.08,0                              ,
901,2021-01-05,MA109C2325,179.5,180.5,180.5,180.5,180.5,184.5,1.0,5.0,3         ,55        ,-3        ,0.54,0.545,25.31,0                              ,
902,2021-01-05,MA109C2350,170.5,0.0,0.0,0.0,0.0,174.0,3.5,3.5,0         ,53        ,0         ,0.0,0.5235,25.54,0                              ,
903,2021-01-05,MA109C2375,162.0,0.0,0.0,0.0,0.0,165.5,3.5,3.5,0         ,56        ,0         ,0.0,0.5027,25.78,0                              ,
904,2021-01-05,MA109C2400,153.5,0.0,0.0,0.0,0.0,157.0,3.5,3.5,0         ,90        ,0         ,0.0,0.4824,26.03,0                              ,
905,2021-01-05,MA109C2425,145.0,0.0,0.0,0.0,0.0,148.0,3.0,3.0,0         ,73        ,0         ,0.0,0.4625,26.27,0                              ,
906,2021-01-05,MA109C2450,138.5,143.0,143.5,139.0,139.0,140.5,0.5,2.0,26        ,68        ,-16       ,3.69,0.4435,26.51,0                              ,
907,2021-01-05,MA109C2475,131.5,0.0,0.0,0.0,0.0,133.5,2.0,2.0,0         ,98        ,0         ,0.0,0.4255,26.75,0                              ,
908,2021-01-05,MA109C2500,125.0,0.0,0.0,0.0,0.0,127.0,2.0,2.0,0         ,73        ,0         ,0.0,0.4078,26.99,0                              ,
909,2021-01-05,MA109C2550,113.0,118.0,118.0,111.5,111.5,113.5,-1.5,0.5,4         ,77        ,-2        ,0.45,0.3738,27.47,0                              ,
910,2021-01-05,MA109C2600,103.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0         ,90        ,0         ,0.0,0.3439,27.94,0                              ,
911,2021-01-05,MA109C2650,93.0,0.0,0.0,0.0,0.0,92.5,-0.5,-0.5,0         ,64        ,0         ,0.0,0.315,28.39,0                              ,
912,2021-01-05,MA109C2700,85.0,0.0,0.0,0.0,0.0,84.0,-1.0,-1.0,0         ,87        ,0         ,0.0,0.2895,28.84,0                              ,
913,2021-01-05,MA109C2750,78.0,0.0,0.0,0.0,0.0,76.5,-1.5,-1.5,0         ,129       ,0         ,0.0,0.266,29.28,0                              ,
914,2021-01-05,MA109C2800,71.0,66.0,66.0,66.0,66.0,68.5,-5.0,-2.5,10        ,153       ,-10       ,0.66,0.2433,29.7,0                              ,
915,2021-01-05,MA109P2150,86.0,85.0,87.5,84.5,84.5,83.5,-1.5,-2.5,21        ,90        ,0         ,1.8,-0.2827,24.0,0                              ,
916,2021-01-05,MA109P2175,96.5,0.0,0.0,0.0,0.0,92.5,-4.0,-4.0,0         ,117       ,0         ,0.0,-0.3045,24.11,0                              ,
917,2021-01-05,MA109P2200,108.5,0.0,0.0,0.0,0.0,103.5,-5.0,-5.0,0         ,84        ,0         ,0.0,-0.3274,24.26,0                              ,
918,2021-01-05,MA109P2225,120.0,0.0,0.0,0.0,0.0,115.0,-5.0,-5.0,0         ,77        ,0         ,0.0,-0.3503,24.44,0                              ,
919,2021-01-05,MA109P2250,132.5,0.0,0.0,0.0,0.0,126.5,-6.0,-6.0,0         ,67        ,0         ,0.0,-0.3729,24.64,0                              ,
920,2021-01-05,MA109P2275,146.5,0.0,0.0,0.0,0.0,140.0,-6.5,-6.5,0         ,36        ,0         ,0.0,-0.3955,24.85,0                              ,
921,2021-01-05,MA109P2300,160.5,0.0,0.0,0.0,0.0,153.5,-7.0,-7.0,0         ,66        ,0         ,0.0,-0.4179,25.08,0                              ,
922,2021-01-05,MA109P2325,174.5,0.0,0.0,0.0,0.0,167.5,-7.0,-7.0,0         ,61        ,0         ,0.0,-0.4399,25.31,0                              ,
923,2021-01-05,MA109P2350,190.5,0.0,0.0,0.0,0.0,182.0,-8.5,-8.5,0         ,64        ,0         ,0.0,-0.4614,25.54,0                              ,
924,2021-01-05,MA109P2375,206.5,0.0,0.0,0.0,0.0,198.0,-8.5,-8.5,0         ,67        ,0         ,0.0,-0.4821,25.78,0                              ,
925,2021-01-05,MA109P2400,222.5,0.0,0.0,0.0,0.0,214.0,-8.5,-8.5,0         ,45        ,0         ,0.0,-0.5025,26.03,0                              ,
926,2021-01-05,MA109P2425,238.5,0.0,0.0,0.0,0.0,230.0,-8.5,-8.5,0         ,38        ,0         ,0.0,-0.5226,26.27,0                              ,
927,2021-01-05,MA109P2450,256.5,243.5,243.5,243.5,243.5,247.0,-13.0,-9.5,1         ,34        ,1         ,0.24,-0.5417,26.51,0                              ,
928,2021-01-05,MA109P2475,274.5,0.0,0.0,0.0,0.0,264.5,-10.0,-10.0,0         ,29        ,0         ,0.0,-0.5599,26.75,0                              ,
929,2021-01-05,MA109P2500,292.5,0.0,0.0,0.0,0.0,282.5,-10.0,-10.0,0         ,32        ,0         ,0.0,-0.5778,26.99,0                              ,
930,2021-01-05,MA109P2550,329.5,0.0,0.0,0.0,0.0,318.5,-11.0,-11.0,0         ,18        ,0         ,0.0,-0.6124,27.47,0                              ,
931,2021-01-05,MA109P2600,369.0,0.0,0.0,0.0,0.0,357.5,-11.5,-11.5,0         ,30        ,0         ,0.0,-0.6429,27.94,0                              ,
932,2021-01-05,MA109P2650,408.5,0.0,0.0,0.0,0.0,396.0,-12.5,-12.5,0         ,0         ,0         ,0.0,-0.6725,28.39,0                              ,
933,2021-01-05,MA109P2700,450.0,0.0,0.0,0.0,0.0,437.0,-13.0,-13.0,0         ,0         ,0         ,0.0,-0.6989,28.84,0                              ,
934,2021-01-05,MA109P2750,492.0,0.0,0.0,0.0,0.0,478.5,-13.5,-13.5,0         ,4         ,0         ,0.0,-0.7231,29.28,0                              ,
935,2021-01-05,MA109P2800,534.5,0.0,0.0,0.0,0.0,520.5,-14.0,-14.0,0         ,8         ,0         ,0.0,-0.7469,29.7,0                              ,
936,2021-01-06,MA102C1825,660.0,646.0,646.0,641.0,641.0,670.0,-19.0,10.0,2         ,0         ,0         ,1.29,1.0,100.0,2                              ,
937,2021-01-06,MA102C1850,635.0,0.0,0.0,0.0,0.0,645.0,10.0,10.0,0         ,0         ,0         ,0.0,1.0,100.0,0                              ,
938,2021-01-06,MA102C1875,610.0,0.0,0.0,0.0,0.0,620.0,10.0,10.0,0         ,0         ,-10       ,0.0,1.0,100.0,10                             ,
939,2021-01-06,MA102C1900,585.0,0.0,0.0,0.0,0.0,595.0,10.0,10.0,0         ,0         ,-33       ,0.0,1.0,100.0,33                             ,
940,2021-01-06,MA102C1925,560.0,0.0,0.0,0.0,0.0,570.0,10.0,10.0,0         ,0         ,-68       ,0.0,1.0,100.0,68                             ,
941,2021-01-06,MA102C1950,535.0,0.0,0.0,0.0,0.0,545.0,10.0,10.0,0         ,0         ,-42       ,0.0,1.0,100.0,42                             ,
942,2021-01-06,MA102C1975,510.0,0.0,0.0,0.0,0.0,520.0,10.0,10.0,0         ,0         ,-52       ,0.0,1.0,100.0,52                             ,
943,2021-01-06,MA102C2000,485.0,0.0,0.0,0.0,0.0,495.0,10.0,10.0,0         ,0         ,-117      ,0.0,1.0,100.0,117                            ,
944,2021-01-06,MA102C2025,460.0,483.5,499.5,483.5,493.0,470.0,33.0,10.0,27        ,0         ,-142      ,13.36,1.0,100.0,120                            ,
945,2021-01-06,MA102C2050,435.0,0.0,0.0,0.0,0.0,445.0,10.0,10.0,0         ,0         ,-149      ,0.0,1.0,100.0,149                            ,
946,2021-01-06,MA102C2075,410.0,0.0,0.0,0.0,0.0,420.0,10.0,10.0,0         ,0         ,-55       ,0.0,1.0,100.0,55                             ,
947,2021-01-06,MA102C2100,385.0,0.0,0.0,0.0,0.0,395.0,10.0,10.0,0         ,0         ,-187      ,0.0,1.0,100.0,187                            ,
948,2021-01-06,MA102C2125,360.0,0.0,0.0,0.0,0.0,370.0,10.0,10.0,0         ,0         ,-269      ,0.0,1.0,100.0,269                            ,
949,2021-01-06,MA102C2150,335.0,0.0,0.0,0.0,0.0,345.0,10.0,10.0,0         ,0         ,-226      ,0.0,1.0,100.0,226                            ,
950,2021-01-06,MA102C2175,310.0,346.0,346.0,346.0,346.0,320.0,36.0,10.0,17        ,0         ,-186      ,5.88,1.0,100.0,170                            ,
951,2021-01-06,MA102C2200,285.0,0.0,0.0,0.0,0.0,295.0,10.0,10.0,0         ,0         ,-176      ,0.0,1.0,100.0,176                            ,
952,2021-01-06,MA102C2225,260.0,0.0,0.0,0.0,0.0,270.0,10.0,10.0,0         ,0         ,-242      ,0.0,0.9999,100.0,242                            ,
953,2021-01-06,MA102C2250,235.0,100.0,231.0,100.0,231.0,245.0,-4.0,10.0,4         ,0         ,-213      ,0.67,0.9995,100.0,213                            ,
954,2021-01-06,MA102C2275,210.5,0.0,0.0,0.0,0.0,220.0,9.5,9.5,0         ,0         ,-460      ,0.0,0.9982,100.0,460                            ,
955,2021-01-06,MA102C2300,185.5,0.0,0.0,0.0,0.0,195.0,9.5,9.5,0         ,0         ,-53       ,0.0,0.997,93.61,53                             ,
956,2021-01-06,MA102C2325,161.0,187.0,192.0,187.0,192.0,170.0,31.0,9.0,3         ,0         ,-157      ,0.57,0.9956,85.25,157                            ,
957,2021-01-06,MA102C2350,136.0,169.0,177.0,101.0,101.0,145.0,-35.0,9.0,117       ,0         ,-167      ,17.0,0.9934,76.24,173                            ,
958,2021-01-06,MA102C2375,112.0,136.0,145.0,76.5,81.0,120.0,-31.0,8.0,710       ,0         ,-291      ,80.8,0.9902,66.47,351                            ,
959,2021-01-06,MA102C2400,88.0,111.0,121.0,48.0,60.0,95.0,-28.0,7.0,553       ,0         ,-272      ,48.31,0.9855,55.99,266                            ,
960,2021-01-06,MA102C2425,65.5,86.0,97.0,28.0,30.5,70.0,-35.0,4.5,489       ,0         ,-451      ,32.66,0.9752,45.54,460                            ,
961,2021-01-06,MA102C2450,44.5,64.0,74.0,3.0,14.0,45.0,-30.5,0.5,"1,634     ",0         ,-696      ,54.16,0.9356,37.57,560                            ,
