,合约系列,隐含波动率(%),date
5028,i2203,56.71,2021-11-17
5029,i2204,52.34,2021-11-17
5030,i2205,48.34,2021-11-17
5031,i2206,42.9,2021-11-17
5032,i2207,42.12,2021-11-17
5033,i2208,41.71,2021-11-17
5034,i2209,44.86,2021-11-17
5035,i2210,44.86,2021-11-17
5036,i2211,44.86,2021-11-17
5037,i2201,52.37,2021-11-18
5038,i2202,45.92,2021-11-18
5039,i2203,53.2,2021-11-18
5040,i2204,53.2,2021-11-18
5041,i2205,47.79,2021-11-18
5042,i2206,47.79,2021-11-18
5043,i2207,40.94,2021-11-18
5044,i2208,40.87,2021-11-18
5045,i2209,44.9,2021-11-18
5046,i2210,38.7,2021-11-18
5047,i2211,40.56,2021-11-18
5048,i2201,45.82,2021-11-19
5049,i2202,44.91,2021-11-19
5050,i2203,40.79,2021-11-19
5051,i2204,38.5,2021-11-19
5052,i2205,45.79,2021-11-19
5053,i2206,47.04,2021-11-19
5054,i2207,42.04,2021-11-19
5055,i2208,42.69,2021-11-19
5056,i2209,40.76,2021-11-19
5057,i2210,40.04,2021-11-19
5058,i2211,40.26,2021-11-19
5059,i2201,53.23,2021-11-22
5060,i2202,45.97,2021-11-22
5061,i2203,49.86,2021-11-22
5062,i2204,54.44,2021-11-22
5063,i2205,48.23,2021-11-22
5064,i2206,48.23,2021-11-22
5065,i2207,53.03,2021-11-22
5066,i2208,53.03,2021-11-22
5067,i2209,44.21,2021-11-22
5068,i2210,44.21,2021-11-22
5069,i2211,44.21,2021-11-22
5070,i2201,58.36,2021-11-23
5071,i2202,50.12,2021-11-23
5072,i2203,47.31,2021-11-23
5073,i2204,55.4,2021-11-23
5074,i2205,49.1,2021-11-23
5075,i2206,49.42,2021-11-23
5076,i2207,48.59,2021-11-23
5077,i2208,43.89,2021-11-23
5078,i2209,45.11,2021-11-23
5079,i2210,58.45,2021-11-23
5080,i2211,58.45,2021-11-23
5081,i2201,62.53,2021-11-24
5082,i2202,50.45,2021-11-24
5083,i2203,46.17,2021-11-24
5084,i2204,51.21,2021-11-24
5085,i2205,48.95,2021-11-24
5086,i2206,48.95,2021-11-24
5087,i2207,43.39,2021-11-24
5088,i2208,43.39,2021-11-24
5089,i2209,44.11,2021-11-24
5090,i2210,42.74,2021-11-24
5091,i2211,42.74,2021-11-24
5092,i2201,66.39,2021-11-25
5093,i2202,53.8,2021-11-25
5094,i2203,52.75,2021-11-25
5095,i2204,52.87,2021-11-25
5096,i2205,48.58,2021-11-25
5097,i2206,48.58,2021-11-25
5098,i2207,45.37,2021-11-25
5099,i2208,45.37,2021-11-25
5100,i2209,40.25,2021-11-25
5101,i2210,43.05,2021-11-25
5102,i2211,43.05,2021-11-25
5103,i2201,64.66,2021-11-26
5104,i2202,54.3,2021-11-26
5105,i2203,46.88,2021-11-26
5106,i2204,50.94,2021-11-26
5107,i2205,48.58,2021-11-26
5108,i2206,48.58,2021-11-26
5109,i2207,48.58,2021-11-26
5110,i2208,43.58,2021-11-26
5111,i2209,43.58,2021-11-26
5112,i2210,43.58,2021-11-26
5113,i2211,41.85,2021-11-26
5114,i2201,74,2021-11-29
5115,i2202,57.44,2021-11-29
5116,i2203,57.44,2021-11-29
5117,i2204,52.83,2021-11-29
5118,i2205,51.2,2021-11-29
5119,i2206,48.48,2021-11-29
5120,i2207,48.48,2021-11-29
5121,i2208,46.1,2021-11-29
5122,i2209,46.1,2021-11-29
5123,i2210,46.1,2021-11-29
5124,i2211,46.1,2021-11-29
5125,i2201,71.44,2021-11-30
5126,i2202,53.35,2021-11-30
5127,i2203,55.99,2021-11-30
5128,i2204,55.99,2021-11-30
5129,i2205,51.06,2021-11-30
5130,i2206,51.06,2021-11-30
5131,i2207,51.06,2021-11-30
5132,i2208,45.2,2021-11-30
5133,i2209,45.2,2021-11-30
5134,i2210,45.2,2021-11-30
5135,i2211,44.23,2021-11-30
5136,i2201,68.38,2021-12-01
5137,i2202,51.47,2021-12-01
5138,i2203,44.1,2021-12-01
5139,i2204,57.7,2021-12-01
5140,i2205,48.81,2021-12-01
5141,i2206,46.21,2021-12-01
5142,i2207,46.21,2021-12-01
5143,i2208,44.04,2021-12-01
5144,i2209,44.04,2021-12-01
5145,i2210,48.97,2021-12-01
5146,i2211,48.97,2021-12-01
5147,i2201,62.79,2021-12-02
5148,i2202,52.68,2021-12-02
5149,i2203,55.3,2021-12-02
5150,i2204,53.13,2021-12-02
5151,i2205,47.66,2021-12-02
5152,i2206,45.23,2021-12-02
5153,i2207,45.23,2021-12-02
5154,i2208,46.22,2021-12-02
5155,i2209,46.22,2021-12-02
5156,i2210,46.22,2021-12-02
5157,i2211,46.22,2021-12-02
5158,i2201,61.54,2021-12-03
5159,i2202,52.25,2021-12-03
5160,i2203,54.34,2021-12-03
5161,i2204,55.53,2021-12-03
5162,i2205,49.6,2021-12-03
5163,i2206,49.6,2021-12-03
5164,i2207,49.6,2021-12-03
5165,i2208,39.83,2021-12-03
5166,i2209,39.83,2021-12-03
5167,i2210,39.83,2021-12-03
5168,i2211,39.83,2021-12-03
5169,i2201,84.84,2021-12-06
5170,i2202,53.11,2021-12-06
5171,i2203,53.55,2021-12-06
5172,i2204,54.27,2021-12-06
5173,i2205,49.26,2021-12-06
5174,i2206,49.26,2021-12-06
5175,i2207,49.26,2021-12-06
5176,i2208,43.85,2021-12-06
5177,i2209,43.85,2021-12-06
5178,i2210,43.85,2021-12-06
5179,i2211,42.68,2021-12-06
5180,i2201,52.5,2021-12-07
5181,i2202,52.5,2021-12-07
5182,i2203,55,2021-12-07
5183,i2204,55,2021-12-07
5184,i2205,48.88,2021-12-07
5185,i2206,48.88,2021-12-07
5186,i2207,46.32,2021-12-07
5187,i2208,46.95,2021-12-07
5188,i2209,44.78,2021-12-07
5189,i2210,33.49,2021-12-07
5190,i2211,39.89,2021-12-07
5191,i2202,51.93,2021-12-08
5192,i2203,52.33,2021-12-08
5193,i2204,51.24,2021-12-08
5194,i2205,46.98,2021-12-08
5195,i2206,46.98,2021-12-08
5196,i2207,43.45,2021-12-08
5197,i2208,43.45,2021-12-08
5198,i2209,43.36,2021-12-08
5199,i2210,43.36,2021-12-08
5200,i2211,43.36,2021-12-08
5201,i2202,50.02,2021-12-09
5202,i2203,49.91,2021-12-09
5203,i2204,52.81,2021-12-09
5204,i2205,46.68,2021-12-09
5205,i2206,46.68,2021-12-09
5206,i2207,46.68,2021-12-09
5207,i2208,42.56,2021-12-09
5208,i2209,42.56,2021-12-09
5209,i2210,42.56,2021-12-09
5210,i2211,42.56,2021-12-09
5211,i2202,49.68,2021-12-10
5212,i2203,49.68,2021-12-10
5213,i2204,47.11,2021-12-10
5214,i2205,47.11,2021-12-10
5215,i2206,47.11,2021-12-10
5216,i2207,42.59,2021-12-10
5217,i2208,42.59,2021-12-10
5218,i2209,43.28,2021-12-10
5219,i2210,42.92,2021-12-10
5220,i2211,40.92,2021-12-10
5221,i2202,51.65,2021-12-13
5222,i2203,52.58,2021-12-13
5223,i2204,54.2,2021-12-13
5224,i2205,47.74,2021-12-13
5225,i2206,40.58,2021-12-13
5226,i2207,35.32,2021-12-13
5227,i2208,35.92,2021-12-13
5228,i2209,44.52,2021-12-13
5229,i2210,44.52,2021-12-13
5230,i2211,37.71,2021-12-13
5231,i2202,51.59,2021-12-14
5232,i2203,50.51,2021-12-14
5233,i2204,50.51,2021-12-14
5234,i2205,47.55,2021-12-14
5235,i2206,48.1,2021-12-14
5236,i2207,47.11,2021-12-14
5237,i2208,47.11,2021-12-14
5238,i2209,43.52,2021-12-14
5239,i2210,43.52,2021-12-14
5240,i2211,42.92,2021-12-14
5241,i2202,50.76,2021-12-15
5242,i2203,50.42,2021-12-15
5243,i2204,52.48,2021-12-15
5244,i2205,47.45,2021-12-15
5245,i2206,47.45,2021-12-15
5246,i2207,47.45,2021-12-15
5247,i2208,43.03,2021-12-15
5248,i2209,43.03,2021-12-15
5249,i2210,43.03,2021-12-15
5250,i2211,43.03,2021-12-15
5251,i2202,50.79,2021-12-16
5252,i2203,51.49,2021-12-16
5253,i2204,52.46,2021-12-16
5254,i2205,47.22,2021-12-16
5255,i2206,47.22,2021-12-16
5256,i2207,47.22,2021-12-16
5257,i2208,43.7,2021-12-16
5258,i2209,43.7,2021-12-16
5259,i2210,43.7,2021-12-16
5260,i2211,43.7,2021-12-16
5261,i2212,43.7,2021-12-16
5262,i2202,49.72,2021-12-17
5263,i2203,50.26,2021-12-17
5264,i2204,53.04,2021-12-17
5265,i2205,47.46,2021-12-17
5266,i2206,48.67,2021-12-17
5267,i2207,43.5,2021-12-17
5268,i2208,43.5,2021-12-17
5269,i2209,43.61,2021-12-17
5270,i2210,44.92,2021-12-17
5271,i2211,43.8,2021-12-17
5272,i2212,42.14,2021-12-17
5273,i2202,50.85,2021-12-20
5274,i2203,49.93,2021-12-20
5275,i2204,53.79,2021-12-20
5276,i2205,48.17,2021-12-20
5277,i2206,50.45,2021-12-20
5278,i2207,48.34,2021-12-20
5279,i2208,47.03,2021-12-20
5280,i2209,43.76,2021-12-20
5281,i2210,43.7,2021-12-20
5282,i2211,43.7,2021-12-20
5283,i2212,43.7,2021-12-20
5284,i2202,52.2,2021-12-21
5285,i2203,49.21,2021-12-21
5286,i2204,55.3,2021-12-21
5287,i2205,48.1,2021-12-21
5288,i2206,50.54,2021-12-21
5289,i2207,47.74,2021-12-21
5290,i2208,47.74,2021-12-21
5291,i2209,43.57,2021-12-21
5292,i2210,42.99,2021-12-21
5293,i2211,44.52,2021-12-21
5294,i2212,43.87,2021-12-21
5295,i2202,51.21,2021-12-22
5296,i2203,50.24,2021-12-22
5297,i2204,54.83,2021-12-22
5298,i2205,47.66,2021-12-22
5299,i2206,51.04,2021-12-22
5300,i2207,51.04,2021-12-22
5301,i2208,47.79,2021-12-22
5302,i2209,44.3,2021-12-22
5303,i2210,44.3,2021-12-22
5304,i2211,44.3,2021-12-22
5305,i2212,44.3,2021-12-22
5306,i2202,49.26,2021-12-23
5307,i2203,49,2021-12-23
5308,i2204,53.09,2021-12-23
5309,i2205,47.68,2021-12-23
5310,i2206,49.83,2021-12-23
5311,i2207,47.89,2021-12-23
5312,i2208,47.89,2021-12-23
5313,i2209,43.21,2021-12-23
5314,i2210,43.21,2021-12-23
5315,i2211,43.21,2021-12-23
5316,i2212,43.21,2021-12-23
5317,i2202,46.82,2021-12-24
5318,i2203,44.68,2021-12-24
5319,i2204,49.88,2021-12-24
5320,i2205,47.06,2021-12-24
5321,i2206,47.74,2021-12-24
5322,i2207,47.74,2021-12-24
5323,i2208,47.51,2021-12-24
5324,i2209,42.44,2021-12-24
5325,i2210,42.75,2021-12-24
5326,i2211,42.75,2021-12-24
5327,i2212,41.7,2021-12-24
5328,i2202,49.45,2021-12-27
5329,i2203,51.96,2021-12-27
5330,i2204,45.4,2021-12-27
5331,i2205,47.04,2021-12-27
5332,i2206,49.28,2021-12-27
5333,i2207,49.28,2021-12-27
5334,i2208,45.95,2021-12-27
5335,i2209,43.32,2021-12-27
5336,i2210,43.7,2021-12-27
5337,i2211,43.7,2021-12-27
5338,i2212,43.49,2021-12-27
5339,i2202,48.87,2021-12-28
5340,i2203,51.24,2021-12-28
5341,i2204,51.24,2021-12-28
5342,i2205,47.5,2021-12-28
5343,i2206,46.96,2021-12-28
5344,i2207,45.97,2021-12-28
5345,i2208,46.09,2021-12-28
5346,i2209,43.74,2021-12-28
5347,i2210,43.99,2021-12-28
5348,i2211,42.53,2021-12-28
5349,i2212,42.53,2021-12-28
5350,i2202,47.39,2021-12-29
5351,i2203,50.32,2021-12-29
5352,i2204,43.07,2021-12-29
5353,i2205,47.42,2021-12-29
5354,i2206,46.04,2021-12-29
5355,i2207,47.99,2021-12-29
5356,i2208,44.85,2021-12-29
5357,i2209,44.33,2021-12-29
5358,i2210,44.33,2021-12-29
5359,i2211,44.33,2021-12-29
5360,i2212,44.33,2021-12-29
5361,i2202,44.72,2021-12-30
5362,i2203,44.56,2021-12-30
5363,i2204,47.06,2021-12-30
5364,i2205,47.52,2021-12-30
5365,i2206,49.77,2021-12-30
5366,i2207,48.13,2021-12-30
5367,i2208,46.88,2021-12-30
5368,i2209,43.72,2021-12-30
5369,i2210,43.72,2021-12-30
5370,i2211,43.8,2021-12-30
5371,i2212,43.8,2021-12-30
5372,i2202,43.39,2021-12-31
5373,i2203,43.47,2021-12-31
5374,i2204,46.73,2021-12-31
5375,i2205,46.81,2021-12-31
5376,i2206,47.94,2021-12-31
5377,i2207,47.95,2021-12-31
5378,i2208,46.01,2021-12-31
5379,i2209,43.84,2021-12-31
5380,i2210,44.11,2021-12-31
5381,i2211,43.67,2021-12-31
5382,i2212,43.67,2021-12-31
5383,i2202,52.3,2022-01-04
5384,i2203,46.04,2022-01-04
5385,i2204,46.04,2022-01-04
5386,i2205,47.12,2022-01-04
5387,i2206,47.12,2022-01-04
5388,i2207,46.15,2022-01-04
5389,i2208,46.15,2022-01-04
5390,i2209,43.59,2022-01-04
5391,i2210,43.59,2022-01-04
5392,i2211,43.59,2022-01-04
5393,i2212,43.59,2022-01-04
5394,i2202,48.17,2022-01-05
5395,i2203,45.23,2022-01-05
5396,i2204,47.58,2022-01-05
5397,i2205,45.93,2022-01-05
5398,i2206,47.17,2022-01-05
5399,i2207,47.62,2022-01-05
5400,i2208,46.1,2022-01-05
5401,i2209,42.73,2022-01-05
5402,i2210,42.73,2022-01-05
5403,i2211,42.73,2022-01-05
5404,i2212,42.73,2022-01-05
5405,i2202,45.25,2022-01-06
5406,i2203,44.01,2022-01-06
5407,i2204,45.9,2022-01-06
5408,i2205,44.37,2022-01-06
5409,i2206,45.11,2022-01-06
5410,i2207,46.15,2022-01-06
5411,i2208,46.15,2022-01-06
5412,i2209,41.7,2022-01-06
5413,i2210,43.55,2022-01-06
5414,i2211,42.49,2022-01-06
5415,i2212,42.86,2022-01-06
5416,i2202,38.23,2022-01-07
5417,i2203,39.82,2022-01-07
5418,i2204,48.47,2022-01-07
5419,i2205,44.51,2022-01-07
5420,i2206,48.79,2022-01-07
5421,i2207,48.79,2022-01-07
5422,i2208,41.76,2022-01-07
5423,i2209,41.76,2022-01-07
5424,i2210,42.61,2022-01-07
5425,i2211,43.3,2022-01-07
5426,i2212,38.57,2022-01-07
5427,i2202,43.99,2022-01-10
5428,i2203,43.99,2022-01-10
5429,i2204,46.74,2022-01-10
5430,i2205,45.04,2022-01-10
5431,i2206,46.31,2022-01-10
5432,i2207,45,2022-01-10
5433,i2208,44.27,2022-01-10
5434,i2209,42.72,2022-01-10
5435,i2210,43.61,2022-01-10
5436,i2211,43.61,2022-01-10
5437,i2212,38.65,2022-01-10
5438,i2203,40.12,2022-01-11
5439,i2204,47.09,2022-01-11
5440,i2205,44.26,2022-01-11
5441,i2206,50.25,2022-01-11
5442,i2207,43.72,2022-01-11
5443,i2208,46.26,2022-01-11
5444,i2209,42.07,2022-01-11
5445,i2210,42.07,2022-01-11
5446,i2211,41.72,2022-01-11
5447,i2212,39.18,2022-01-11
5448,i2203,38.84,2022-01-12
5449,i2204,44.04,2022-01-12
5450,i2205,43.97,2022-01-12
5451,i2206,47.73,2022-01-12
5452,i2207,45.53,2022-01-12
5453,i2208,46.54,2022-01-12
5454,i2209,41.58,2022-01-12
5455,i2210,47.05,2022-01-12
5456,i2211,36.63,2022-01-12
5457,i2212,39.95,2022-01-12
5458,i2203,38.96,2022-01-13
5459,i2204,52.51,2022-01-13
5460,i2205,43.14,2022-01-13
5461,i2206,47.1,2022-01-13
5462,i2207,40.13,2022-01-13
5463,i2208,44.39,2022-01-13
5464,i2209,40.32,2022-01-13
5465,i2210,40.32,2022-01-13
5466,i2211,40.44,2022-01-13
5467,i2212,39.95,2022-01-13
5468,i2203,37.45,2022-01-14
5469,i2204,46.96,2022-01-14
5470,i2205,42.81,2022-01-14
5471,i2206,43.48,2022-01-14
5472,i2207,40.13,2022-01-14
5473,i2208,40.13,2022-01-14
5474,i2209,40.05,2022-01-14
5475,i2210,42.18,2022-01-14
5476,i2211,42.18,2022-01-14
5477,i2212,42.18,2022-01-14
5478,i2203,39.47,2022-01-17
5479,i2204,39.47,2022-01-17
5480,i2205,42.9,2022-01-17
5481,i2206,43.16,2022-01-17
5482,i2207,42.82,2022-01-17
5483,i2208,43.93,2022-01-17
5484,i2209,40.49,2022-01-17
5485,i2210,40.86,2022-01-17
5486,i2211,41.7,2022-01-17
5487,i2212,39.52,2022-01-17
5488,i2203,39,2022-01-18
5489,i2204,36.56,2022-01-18
5490,i2205,43.61,2022-01-18
5491,i2206,43.65,2022-01-18
5492,i2207,42.98,2022-01-18
5493,i2208,42.98,2022-01-18
5494,i2209,41.31,2022-01-18
5495,i2210,41.31,2022-01-18
5496,i2211,39.86,2022-01-18
5497,i2212,39.86,2022-01-18
5498,i2203,39.48,2022-01-19
5499,i2204,46.01,2022-01-19
5500,i2205,43.34,2022-01-19
5501,i2206,44.25,2022-01-19
5502,i2207,44.25,2022-01-19
5503,i2208,46.43,2022-01-19
5504,i2209,41.16,2022-01-19
5505,i2210,41.16,2022-01-19
5506,i2211,41.16,2022-01-19
5507,i2212,37.46,2022-01-19
5508,i2301,37.46,2022-01-19
5509,i2203,39.63,2022-01-20
5510,i2204,39.63,2022-01-20
5511,i2205,42.69,2022-01-20
5512,i2206,46.35,2022-01-20
5513,i2207,46.35,2022-01-20
5514,i2208,44.41,2022-01-20
5515,i2209,39.67,2022-01-20
5516,i2210,40.73,2022-01-20
5517,i2211,40.73,2022-01-20
5518,i2212,39.02,2022-01-20
5519,i2301,37.68,2022-01-20
5520,i2203,40.11,2022-01-21
5521,i2204,41.41,2022-01-21
5522,i2205,42.92,2022-01-21
5523,i2206,45.34,2022-01-21
5524,i2207,41.06,2022-01-21
5525,i2208,46.2,2022-01-21
5526,i2209,39.64,2022-01-21
5527,i2210,38.88,2022-01-21
5528,i2211,39.13,2022-01-21
5529,i2212,38.91,2022-01-21
5530,i2301,37.51,2022-01-21
5531,i2203,41.61,2022-01-24
5532,i2204,38.75,2022-01-24
5533,i2205,45.96,2022-01-24
5534,i2206,48.26,2022-01-24
5535,i2207,41.83,2022-01-24
5536,i2208,45.56,2022-01-24
5537,i2209,40.74,2022-01-24
5538,i2210,40.82,2022-01-24
5539,i2211,40.82,2022-01-24
5540,i2212,38.21,2022-01-24
5541,i2301,37.67,2022-01-24
5542,i2203,41.61,2022-01-25
5543,i2204,40.79,2022-01-25
5544,i2205,46.25,2022-01-25
5545,i2206,48.91,2022-01-25
5546,i2207,48.03,2022-01-25
5547,i2208,46.22,2022-01-25
5548,i2209,41.41,2022-01-25
5549,i2210,40.88,2022-01-25
5550,i2211,40.37,2022-01-25
5551,i2212,40.68,2022-01-25
5552,i2301,39.09,2022-01-25
5553,i2203,40.33,2022-01-26
5554,i2204,51.13,2022-01-26
5555,i2205,45.87,2022-01-26
5556,i2206,45.87,2022-01-26
5557,i2207,47.48,2022-01-26
5558,i2208,48.61,2022-01-26
5559,i2209,41.08,2022-01-26
5560,i2210,41.91,2022-01-26
5561,i2211,41.91,2022-01-26
5562,i2212,38.81,2022-01-26
5563,i2301,38.81,2022-01-26
5564,i2203,38.52,2022-01-27
5565,i2204,39.15,2022-01-27
5566,i2205,45.27,2022-01-27
5567,i2206,48.32,2022-01-27
5568,i2207,48.7,2022-01-27
5569,i2208,46.67,2022-01-27
5570,i2209,41.59,2022-01-27
5571,i2210,41.08,2022-01-27
5572,i2211,40.85,2022-01-27
5573,i2212,40.85,2022-01-27
5574,i2301,39.33,2022-01-27
5575,i2203,39.89,2022-01-28
5576,i2204,46,2022-01-28
5577,i2205,45.95,2022-01-28
5578,i2206,45.95,2022-01-28
5579,i2207,48.62,2022-01-28
5580,i2208,51.82,2022-01-28
5581,i2209,41.16,2022-01-28
5582,i2210,42.3,2022-01-28
5583,i2211,41.02,2022-01-28
5584,i2212,41.02,2022-01-28
5585,i2301,37.69,2022-01-28
5586,i2203,59.22,2022-02-07
5587,i2204,43.1,2022-02-07
5588,i2205,49.12,2022-02-07
5589,i2206,49.17,2022-02-07
5590,i2207,50.12,2022-02-07
5591,i2208,51.6,2022-02-07
5592,i2209,41.82,2022-02-07
5593,i2210,41.09,2022-02-07
5594,i2211,38.98,2022-02-07
5595,i2212,39.98,2022-02-07
5596,i2301,38.77,2022-02-07
5597,i2203,57.01,2022-02-08
5598,i2204,40.44,2022-02-08
5599,i2205,50.62,2022-02-08
5600,i2206,46.09,2022-02-08
5601,i2207,45.7,2022-02-08
5602,i2208,51.22,2022-02-08
5603,i2209,42.09,2022-02-08
5604,i2210,28.77,2022-02-08
5605,i2211,40.68,2022-02-08
5606,i2212,41.27,2022-02-08
5607,i2301,38.94,2022-02-08
5608,i2203,60.11,2022-02-09
5609,i2204,45.87,2022-02-09
5610,i2205,48.51,2022-02-09
5611,i2206,48.51,2022-02-09
5612,i2207,45.31,2022-02-09
5613,i2208,51.13,2022-02-09
5614,i2209,42.27,2022-02-09
5615,i2210,42.27,2022-02-09
5616,i2211,38.64,2022-02-09
5617,i2212,37.91,2022-02-09
5618,i2301,36.67,2022-02-09
5619,i2203,63.02,2022-02-10
5620,i2204,51.97,2022-02-10
5621,i2205,48.14,2022-02-10
5622,i2206,42.33,2022-02-10
5623,i2207,45.08,2022-02-10
5624,i2208,45.08,2022-02-10
5625,i2209,42.54,2022-02-10
5626,i2210,42.54,2022-02-10
5627,i2211,42.31,2022-02-10
5628,i2212,38.45,2022-02-10
5629,i2301,36.34,2022-02-10
5630,i2203,45.6,2022-02-11
5631,i2204,45.6,2022-02-11
5632,i2205,49.53,2022-02-11
5633,i2206,47.93,2022-02-11
5634,i2207,46.74,2022-02-11
5635,i2208,47.19,2022-02-11
5636,i2209,44,2022-02-11
5637,i2210,39.9,2022-02-11
5638,i2211,42.65,2022-02-11
5639,i2212,42.65,2022-02-11
5640,i2301,40.39,2022-02-11
5641,i2204,49.55,2022-02-14
5642,i2205,50.53,2022-02-14
5643,i2206,48.01,2022-02-14
5644,i2207,46.44,2022-02-14
5645,i2208,48.45,2022-02-14
5646,i2209,43.73,2022-02-14
5647,i2210,43.12,2022-02-14
5648,i2211,46.56,2022-02-14
5649,i2212,43.35,2022-02-14
5650,i2301,40.18,2022-02-14
5651,i2204,52.79,2022-02-15
5652,i2205,51.68,2022-02-15
5653,i2206,51.68,2022-02-15
5654,i2207,58.68,2022-02-15
5655,i2208,58.68,2022-02-15
5656,i2209,45.56,2022-02-15
5657,i2210,47.16,2022-02-15
5658,i2211,45.7,2022-02-15
5659,i2212,41.35,2022-02-15
5660,i2301,40.16,2022-02-15
5661,i2204,52.47,2022-02-16
5662,i2205,51.02,2022-02-16
5663,i2206,49.07,2022-02-16
5664,i2207,49.09,2022-02-16
5665,i2208,43.24,2022-02-16
5666,i2209,44.23,2022-02-16
5667,i2210,42.49,2022-02-16
5668,i2211,40.07,2022-02-16
5669,i2212,40.07,2022-02-16
5670,i2301,39.72,2022-02-16
5671,i2204,53.85,2022-02-17
5672,i2205,51.81,2022-02-17
5673,i2206,47.56,2022-02-17
5674,i2207,47.32,2022-02-17
5675,i2208,49.06,2022-02-17
5676,i2209,44.17,2022-02-17
5677,i2210,44.17,2022-02-17
5678,i2211,44.17,2022-02-17
5679,i2212,41.49,2022-02-17
5680,i2301,41.49,2022-02-17
5681,i2204,52.62,2022-02-18
5682,i2205,52.73,2022-02-18
5683,i2206,51.03,2022-02-18
5684,i2207,48.37,2022-02-18
5685,i2208,47.55,2022-02-18
5686,i2209,44.01,2022-02-18
5687,i2210,42.2,2022-02-18
5688,i2211,42.32,2022-02-18
5689,i2212,42.32,2022-02-18
5690,i2301,39.76,2022-02-18
5691,i2204,55.44,2022-02-21
5692,i2205,52.27,2022-02-21
5693,i2206,50.68,2022-02-21
5694,i2207,46.04,2022-02-21
5695,i2208,47.94,2022-02-21
5696,i2209,43.48,2022-02-21
5697,i2210,43.48,2022-02-21
5698,i2211,43.48,2022-02-21
5699,i2212,39.19,2022-02-21
5700,i2301,39.19,2022-02-21
5701,i2204,53.63,2022-02-22
5702,i2205,51.32,2022-02-22
5703,i2206,47.89,2022-02-22
5704,i2207,49.42,2022-02-22
5705,i2208,49.42,2022-02-22
5706,i2209,43.78,2022-02-22
5707,i2210,43.78,2022-02-22
5708,i2211,43.78,2022-02-22
5709,i2212,36.17,2022-02-22
5710,i2301,36.17,2022-02-22
5711,i2302,36.17,2022-02-22
5712,i2204,54.17,2022-02-23
5713,i2205,51.68,2022-02-23
5714,i2206,49.03,2022-02-23
5715,i2207,46.02,2022-02-23
5716,i2208,46.02,2022-02-23
5717,i2209,44.36,2022-02-23
5718,i2210,44.75,2022-02-23
5719,i2211,38.22,2022-02-23
5720,i2212,42.97,2022-02-23
5721,i2301,42.97,2022-02-23
5722,i2302,37.95,2022-02-23
5723,i2204,54.92,2022-02-24
5724,i2205,52.2,2022-02-24
5725,i2206,46.09,2022-02-24
5726,i2207,49.03,2022-02-24
5727,i2208,51.4,2022-02-24
5728,i2209,44.87,2022-02-24
5729,i2210,44.87,2022-02-24
5730,i2211,38.62,2022-02-24
5731,i2212,38.62,2022-02-24
5732,i2301,39.53,2022-02-24
5733,i2302,39.53,2022-02-24
5734,i2204,55.49,2022-02-25
5735,i2205,53.07,2022-02-25
5736,i2206,51.97,2022-02-25
5737,i2207,48.12,2022-02-25
5738,i2208,44.22,2022-02-25
5739,i2209,44.94,2022-02-25
5740,i2210,44.94,2022-02-25
5741,i2211,45.62,2022-02-25
5742,i2212,45.62,2022-02-25
5743,i2301,39.96,2022-02-25
5744,i2302,38.01,2022-02-25
5745,i2204,58.77,2022-02-28
5746,i2205,53.38,2022-02-28
5747,i2206,39.4,2022-02-28
5748,i2207,49.27,2022-02-28
5749,i2208,47.95,2022-02-28
5750,i2209,45.72,2022-02-28
5751,i2210,45.72,2022-02-28
5752,i2211,44.09,2022-02-28
5753,i2212,43.88,2022-02-28
5754,i2301,39.08,2022-02-28
5755,i2302,40.2,2022-02-28
5756,i2204,55.46,2022-03-01
5757,i2205,53.35,2022-03-01
5758,i2206,53.35,2022-03-01
5759,i2207,48.01,2022-03-01
5760,i2208,48.01,2022-03-01
5761,i2209,45.66,2022-03-01
5762,i2210,41.02,2022-03-01
5763,i2211,41.02,2022-03-01
5764,i2212,40.79,2022-03-01
5765,i2301,40.79,2022-03-01
5766,i2302,40.7,2022-03-01
5767,i2204,58.5,2022-03-02
5768,i2205,54.32,2022-03-02
5769,i2206,50.13,2022-03-02
5770,i2207,53.58,2022-03-02
5771,i2208,53.58,2022-03-02
5772,i2209,45.82,2022-03-02
5773,i2210,45.82,2022-03-02
5774,i2211,45.82,2022-03-02
5775,i2212,43.85,2022-03-02
5776,i2301,43.85,2022-03-02
5777,i2302,40.5,2022-03-02
5778,i2204,64.18,2022-03-03
5779,i2205,57.38,2022-03-03
5780,i2206,50.3,2022-03-03
5781,i2207,47.42,2022-03-03
5782,i2208,47.42,2022-03-03
5783,i2209,46.37,2022-03-03
5784,i2210,46.37,2022-03-03
5785,i2211,45.8,2022-03-03
5786,i2212,43.45,2022-03-03
5787,i2301,41.6,2022-03-03
5788,i2302,40.96,2022-03-03
5789,i2204,67.18,2022-03-04
5790,i2205,61.92,2022-03-04
5791,i2206,53.41,2022-03-04
5792,i2207,52.5,2022-03-04
5793,i2208,52.5,2022-03-04
5794,i2209,49.22,2022-03-04
5795,i2210,49.22,2022-03-04
5796,i2211,49.22,2022-03-04
5797,i2212,42.06,2022-03-04
5798,i2301,42.06,2022-03-04
5799,i2302,42.72,2022-03-04
5800,i2204,66.71,2022-03-07
5801,i2205,66.71,2022-03-07
5802,i2206,57.82,2022-03-07
5803,i2207,55.66,2022-03-07
5804,i2208,55.66,2022-03-07
