,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
807,sc2209                        ,29025,16892,1349,69157.195,0,0.56526,2022-07-15
808,sc2210                        ,2578,3799,577,7630.09,0,0.582069,2022-07-15
809,小计,31603,20691,1926,76787.285,0,,2022-07-15
810,sc2209                        ,22650,18770,1878,46811.995,0,0.590585,2022-07-18
811,sc2210                        ,2662,4463,664,7471.55,0,0.609494,2022-07-18
812,小计,25312,23233,2542,54283.545,0,,2022-07-18
813,sc2209                        ,19164,20066,1296,38896.035,0,0.564514,2022-07-19
814,sc2210                        ,2127,4921,458,5444.12,0,0.614706,2022-07-19
815,小计,21291,24987,1754,44340.155,0,,2022-07-19
816,sc2209                        ,16764,20769,703,28092.415,0,0.564554,2022-07-20
817,sc2210                        ,1699,5305,384,4264.525,0,0.589409,2022-07-20
818,小计,18463,26074,1087,32356.94,0,,2022-07-20
819,sc2209                        ,13632,21567,798,20164.765,0,0.550219,2022-07-21
820,sc2210                        ,2214,5755,450,5304.795,0,0.589197,2022-07-21
821,小计,15846,27322,1248,25469.56,0,,2022-07-21
822,sc2209                        ,15974,21156,-411,23366.58,0,0.528285,2022-07-22
823,sc2210                        ,2474,5791,36,6324.1,0,0.562855,2022-07-22
824,小计,18448,26947,-375,29690.68,0,,2022-07-22
825,sc2209                        ,13777,21516,360,15888.055,0,0.517715,2022-07-25
826,sc2210                        ,2584,6069,278,5282.23,0,0.539297,2022-07-25
827,小计,16361,27585,638,21170.285,0,,2022-07-25
828,sc2209                        ,18094,22747,1231,22018.41,0,0.521847,2022-07-26
829,sc2210                        ,2816,6755,686,5072.255,0,0.543183,2022-07-26
830,小计,20910,29502,1917,27090.665,0,,2022-07-26
831,sc2209                        ,19681,22537,-210,26076.71,2,0.500087,2022-07-27
832,sc2210                        ,2382,6943,188,4354.605,0,0.539808,2022-07-27
833,小计,22063,29480,-22,30431.315,2,,2022-07-27
834,sc2209                        ,20215,22739,202,20454.765,1,0.517336,2022-07-28
835,sc2210                        ,2130,7234,291,4162.215,0,0.51742,2022-07-28
836,sc2211                        ,494,212,212,1452.89,0,0.487833,2022-07-28
837,小计,22839,30185,705,26069.87,1,,2022-07-28
838,sc2209                        ,16229,23333,594,21477.885,0,0.479219,2022-07-29
839,sc2210                        ,3329,7782,548,5102.38,0,0.520295,2022-07-29
840,sc2211                        ,533,347,135,1638.63,0,0.478599,2022-07-29
841,小计,20091,31462,1277,28218.895,0,,2022-07-29
842,sc2209                        ,20701,24106,773,24674.875,0,0.514058,2022-08-01
843,sc2210                        ,3234,8471,689,4771.985,0,0.54496,2022-08-01
844,sc2211                        ,268,495,148,561.57,0,0.518738,2022-08-01
845,小计,24203,33072,1610,30008.43,0,,2022-08-01
846,sc2209                        ,26825,21311,-2795,41908.605,0,0.53259,2022-08-02
847,sc2210                        ,5461,9144,673,9353.335,0,0.553223,2022-08-02
848,sc2211                        ,740,680,185,1933.025,0,0.511173,2022-08-02
849,小计,33026,31135,-1937,53194.965,0,,2022-08-02
850,sc2209                        ,14467,21687,376,13592.625,0,0.527227,2022-08-03
851,sc2210                        ,2406,9427,283,3810.475,0,0.552655,2022-08-03
852,sc2211                        ,372,763,83,914.96,0,0.500542,2022-08-03
853,小计,17245,31877,742,18318.06,0,,2022-08-03
854,sc2209                        ,23819,23317,1630,20982.885,0,0.486437,2022-08-04
855,sc2210                        ,4688,9902,475,8581.835,0,0.517541,2022-08-04
856,sc2211                        ,458,906,143,1191.185,0,0.489481,2022-08-04
857,小计,28965,34125,2248,30755.905,0,,2022-08-04
858,sc2209                        ,27383,23622,305,24786.765,0,0.485035,2022-08-05
859,sc2210                        ,4775,10917,1015,8375.995,0,0.505407,2022-08-05
860,sc2211                        ,494,1014,108,1468.57,0,0.481486,2022-08-05
861,小计,32652,35553,1428,34631.33,0,,2022-08-05
862,sc2209                        ,35949,25375,1753,23173.255,0,0.498761,2022-08-08
863,sc2210                        ,4589,11430,513,6696.68,0,0.495345,2022-08-08
864,sc2211                        ,476,1109,95,1107.185,0,0.460564,2022-08-08
865,小计,41014,37914,2361,30977.12,0,,2022-08-08
866,sc2209                        ,38462,24772,-603,23985.49,0,0.421448,2022-08-09
867,sc2210                        ,3995,11911,481,4970.94,0,0.460091,2022-08-09
868,sc2211                        ,399,1156,47,967.69,0,0.442051,2022-08-09
869,小计,42856,37839,-75,29924.12,0,,2022-08-09
870,sc2209                        ,32977,24366,-406,22161.48,43,0.38173,2022-08-10
871,sc2210                        ,5607,13499,1588,7350.73,0,0.427371,2022-08-10
872,sc2211                        ,440,1245,89,1015.2,0,0.420203,2022-08-10
873,小计,39024,39110,1271,30527.41,43,,2022-08-10
874,sc2209                        ,47074,20882,-3484,28762.105,118,0.368147,2022-08-11
875,sc2210                        ,11308,16033,2534,15258.885,0,0.400281,2022-08-11
876,sc2211                        ,976,1449,204,2129.265,0,0.394828,2022-08-11
877,小计,59358,38364,-746,46150.255,118,,2022-08-11
878,sc2209                        ,36435,19745,-1137,19713.345,93,0.323288,2022-08-12
879,sc2210                        ,9158,17837,1804,10500.145,0,0.39287,2022-08-12
880,sc2211                        ,1570,1817,368,3123.495,0,0.377829,2022-08-12
881,小计,47163,39399,1035,33336.985,93,,2022-08-12
882,sc2209                        ,33181,0,-19745,14504.755,2047,0.419747,2022-08-15
883,sc2210                        ,6774,18953,1116,7323.965,0,0.393079,2022-08-15
884,sc2211                        ,849,2081,264,1504.815,0,0.392492,2022-08-15
885,小计,40804,21034,-18365,23333.535,2047,,2022-08-15
886,sc2210                        ,15343,19386,433,14905.74,0,0.395774,2022-08-16
887,sc2211                        ,1290,2119,38,2243.245,0,0.389788,2022-08-16
888,小计,16633,21505,471,17148.985,0,,2022-08-16
889,sc2210                        ,20013,20421,1035,20306.075,0,0.420862,2022-08-17
890,sc2211                        ,1104,2435,316,2305.305,1,0.397529,2022-08-17
891,小计,21117,22856,1351,22611.38,1,,2022-08-17
892,sc2210                        ,22129,21918,1497,23107.815,4,0.42141,2022-08-18
893,sc2211                        ,900,2544,109,1672.75,2,0.393996,2022-08-18
894,小计,23029,24462,1606,24780.565,6,,2022-08-18
895,sc2210                        ,28272,23345,1427,26748.97,0,0.42706,2022-08-19
896,sc2211                        ,1542,2964,420,2609.855,0,0.407737,2022-08-19
897,小计,29814,26309,1847,29358.825,0,,2022-08-19
898,sc2210                        ,26033,24375,1030,23082.6,0,0.445812,2022-08-22
899,sc2211                        ,2341,3228,264,4473.61,0,0.394009,2022-08-22
900,小计,28374,27603,1294,27556.21,0,,2022-08-22
901,sc2210                        ,33386,23969,-406,29272.535,0,0.436453,2022-08-23
902,sc2211                        ,1795,3555,327,3087.72,0,0.406761,2022-08-23
903,小计,35181,27524,-79,32360.255,0,,2022-08-23
904,sc2210                        ,32696,24355,386,29218.35,8,0.434122,2022-08-24
905,sc2211                        ,2476,4023,468,5106.86,0,0.402779,2022-08-24
906,小计,35172,28378,854,34325.21,8,,2022-08-24
907,sc2210                        ,41591,24612,257,41848.505,39,0.429592,2022-08-25
908,sc2211                        ,3021,4619,596,5827.115,0,0.404532,2022-08-25
909,小计,44612,29231,853,47675.62,39,,2022-08-25
910,sc2210                        ,29309,25497,885,27967.925,46,0.429374,2022-08-26
911,sc2211                        ,1982,5211,592,4554.51,0,0.401484,2022-08-26
912,sc2212                        ,242,165,165,432.985,0,0.394379,2022-08-26
913,小计,31533,30873,1642,32955.42,46,,2022-08-26
914,sc2210                        ,33249,25043,-454,27568.895,17,0.422391,2022-08-29
915,sc2211                        ,4240,5744,533,7591.205,0,0.398963,2022-08-29
916,sc2212                        ,573,413,248,1062.81,0,0.379762,2022-08-29
917,小计,38062,31200,327,36222.91,17,,2022-08-29
918,sc2210                        ,35171,25022,-21,25345.62,0,0.415496,2022-08-30
919,sc2211                        ,4972,6510,766,9313.205,0,0.396569,2022-08-30
920,sc2212                        ,285,525,112,515.295,0,0.387125,2022-08-30
921,小计,40428,32057,857,35174.12,0,,2022-08-30
922,sc2210                        ,38569,24015,-1007,30063.94,0,0.369453,2022-08-31
923,sc2211                        ,5297,6685,175,9364.97,0,0.389225,2022-08-31
924,sc2212                        ,540,665,140,1713.83,0,0.398811,2022-08-31
925,小计,44406,31365,-692,41142.74,0,,2022-08-31
926,sc2210                        ,36579,22437,-1578,25824.685,20,0.36388,2022-09-01
927,sc2211                        ,6041,7480,795,11003.595,0,0.386893,2022-09-01
928,sc2212                        ,935,963,298,2494.33,0,0.391631,2022-09-01
929,小计,43555,30880,-485,39322.61,20,,2022-09-01
930,sc2210                        ,28846,21132,-1305,19520.95,73,0.366881,2022-09-02
931,sc2211                        ,4540,8110,630,7853.015,0,0.41191,2022-09-02
932,sc2212                        ,460,1047,84,1532.595,1,0.402188,2022-09-02
933,小计,33846,30289,-591,28906.56,74,,2022-09-02
934,sc2210                        ,28599,20238,-894,19435.585,12,0.423028,2022-09-05
935,sc2211                        ,5666,9452,1342,9279.79,0,0.402028,2022-09-05
936,sc2212                        ,298,1053,6,1039.375,0,0.402543,2022-09-05
937,小计,34563,30743,454,29754.75,12,,2022-09-05
938,sc2210                        ,29449,0,-20238,13295.28,2346,0.272546,2022-09-06
939,sc2211                        ,7634,11479,2027,12303.545,0,0.382509,2022-09-06
940,sc2212                        ,1581,1467,414,4129.835,0,0.382434,2022-09-06
941,小计,38664,12946,-17797,29728.66,2346,,2022-09-06
942,sc2211                        ,14315,13271,1792,18537.135,0,0.389207,2022-09-07
943,sc2212                        ,1705,1683,216,3373.655,0,0.399531,2022-09-07
944,小计,16020,14954,2008,21910.79,0,,2022-09-07
945,sc2211                        ,24803,15144,1873,29952.09,0,0.399053,2022-09-08
946,sc2212                        ,1908,1881,198,3415.415,0,0.401591,2022-09-08
947,小计,26711,17025,2071,33367.505,0,,2022-09-08
948,sc2211                        ,15719,15236,92,17515.585,0,0.39194,2022-09-09
949,sc2212                        ,690,1983,102,1329.04,0,0.401992,2022-09-09
950,小计,16409,17219,194,18844.625,0,,2022-09-09
951,sc2211                        ,11582,15409,173,11824.09,0,0.381994,2022-09-13
952,sc2212                        ,1286,2129,146,2300.27,0,0.381818,2022-09-13
953,小计,12868,17538,319,14124.36,0,,2022-09-13
954,sc2211                        ,16293,16150,741,16536.185,0,0.377456,2022-09-14
955,sc2212                        ,773,2197,68,1505.335,0,0.379121,2022-09-14
956,小计,17066,18347,809,18041.52,0,,2022-09-14
957,sc2211                        ,26805,17127,977,26143.785,0,0.381687,2022-09-15
958,sc2212                        ,2409,2671,474,4298.07,0,0.379987,2022-09-15
959,小计,29214,19798,1451,30441.855,0,,2022-09-15
960,sc2211                        ,17515,17610,483,17238.06,0,0.377734,2022-09-16
961,sc2212                        ,1326,2766,95,2822.295,0,0.374301,2022-09-16
962,小计,18841,20376,578,20060.355,0,,2022-09-16
963,sc2211                        ,27814,18861,1251,24516.345,0,0.398579,2022-09-19
964,sc2212                        ,1246,2904,138,2034.585,0,0.382861,2022-09-19
965,小计,29060,21765,1389,26550.93,0,,2022-09-19
966,sc2211                        ,21717,19450,589,18030.59,0,0.405589,2022-09-20
967,sc2212                        ,1107,3116,212,1985.025,0,0.382631,2022-09-20
968,小计,22824,22566,801,20015.615,0,,2022-09-20
969,sc2211                        ,32923,19746,296,26432.28,0,0.40084,2022-09-21
970,sc2212                        ,1639,3383,267,2857.32,0,0.382425,2022-09-21
971,小计,34562,23129,563,29289.6,0,,2022-09-21
972,sc2211                        ,24975,19992,246,22632.72,0,0.408642,2022-09-22
973,sc2212                        ,1463,3397,14,2647.71,0,0.386816,2022-09-22
974,小计,26438,23389,260,25280.43,0,,2022-09-22
975,sc2211                        ,24896,20567,575,20987.705,0,0.398001,2022-09-23
976,sc2212                        ,1455,3517,120,2208.47,0,0.389441,2022-09-23
977,小计,26351,24084,695,23196.175,0,,2022-09-23
978,sc2211                        ,35680,21332,765,36129.12,0,0.455283,2022-09-26
979,sc2212                        ,3846,3782,265,6459.165,0,0.415658,2022-09-26
980,小计,39526,25114,1030,42588.285,0,,2022-09-26
981,sc2211                        ,29582,22393,1061,25899.675,0,0.486394,2022-09-27
982,sc2212                        ,2451,4223,441,3318.035,0,0.432738,2022-09-27
983,小计,32033,26616,1502,29217.71,0,,2022-09-27
984,sc2211                        ,24670,21916,-477,21127.99,0,0.485401,2022-09-28
985,sc2212                        ,2172,4599,376,3611.69,0,0.453149,2022-09-28
986,小计,26842,26515,-101,24739.68,0,,2022-09-28
987,sc2211                        ,30872,20516,-1400,25682.165,0,0.455653,2022-09-29
988,sc2212                        ,2556,4803,204,3767.58,0,0.457868,2022-09-29
989,小计,33428,25319,-1196,29449.745,0,,2022-09-29
990,sc2211                        ,25219,19715,-801,16962.75,0,0.416765,2022-09-30
991,sc2212                        ,3529,5611,808,4519.415,0,0.448732,2022-09-30
992,小计,28748,25326,7,21482.165,0,,2022-09-30
993,sc2211                        ,22262,16810,-2905,21185.625,234,0.446838,2022-10-10
994,sc2212                        ,5865,6592,981,9618.5,0,0.445515,2022-10-10
995,小计,28127,23402,-1924,30804.125,234,,2022-10-10
996,sc2211                        ,23485,16906,96,14548.135,55,0.442643,2022-10-11
997,sc2212                        ,6355,8141,1549,8731.765,0,0.445115,2022-10-11
998,小计,29840,25047,1645,23279.9,55,,2022-10-11
999,sc2211                        ,28157,16055,-851,15742.27,0,0.360122,2022-10-12
1000,sc2212                        ,6694,9295,1154,9468.815,0,0.409147,2022-10-12
1001,小计,34851,25350,303,25211.085,0,,2022-10-12
1002,sc2211                        ,29375,0,-16055,10474.435,1695,0.282725,2022-10-13
1003,sc2212                        ,5566,10426,1131,6859.605,0,0.38898,2022-10-13
1004,小计,34941,10426,-14924,17334.04,1695,,2022-10-13
1005,sc2212                        ,13067,12043,1617,17008.4,0,0.38088,2022-10-14
1006,sc2301                        ,885,631,631,1539.56,0,0.392935,2022-10-14
1007,小计,13952,12674,2248,18547.96,0,,2022-10-14
1008,sc2212                        ,16993,12843,800,20894.08,0,0.379123,2022-10-17
1009,sc2301                        ,942,1029,398,1353.96,0,0.379981,2022-10-17
1010,小计,17935,13872,1198,22248.04,0,,2022-10-17
1011,sc2212                        ,11489,13515,672,12884.935,0,0.370159,2022-10-18
1012,sc2301                        ,369,1145,116,655.82,0,0.379771,2022-10-18
1013,小计,11858,14660,788,13540.755,0,,2022-10-18
1014,sc2212                        ,21220,14671,1156,23386.22,0,0.368057,2022-10-19
1015,sc2301                        ,803,1401,256,1263.51,0,0.379951,2022-10-19
1016,小计,22023,16072,1412,24649.73,0,,2022-10-19
1017,sc2212                        ,16195,14755,84,16320.345,0,0.359788,2022-10-20
1018,sc2301                        ,1321,1806,405,2855.615,0,0.375965,2022-10-20
1019,小计,17516,16561,489,19175.96,0,,2022-10-20
1020,sc2212                        ,16264,15136,381,16707.35,0,0.358344,2022-10-21
1021,sc2301                        ,866,1986,180,1097.61,0,0.372844,2022-10-21
1022,小计,17130,17122,561,17804.96,0,,2022-10-21
1023,sc2212                        ,18511,15709,573,18410.99,0,0.367566,2022-10-24
1024,sc2301                        ,748,2133,147,1039.205,0,0.373953,2022-10-24
1025,小计,19259,17842,720,19450.195,0,,2022-10-24
1026,sc2212                        ,17624,16431,722,15384.28,0,0.371221,2022-10-25
1027,sc2301                        ,909,2314,181,966.915,0,0.376865,2022-10-25
1028,小计,18533,18745,903,16351.195,0,,2022-10-25
1029,sc2212                        ,16475,17020,589,14353.715,0,0.361792,2022-10-26
1030,sc2301                        ,650,2372,58,619.455,0,0.367026,2022-10-26
1031,小计,17125,19392,647,14973.17,0,,2022-10-26
1032,sc2212                        ,23368,17958,938,20370.94,0,0.354803,2022-10-27
1033,sc2301                        ,2954,2832,460,3791.67,0,0.362621,2022-10-27
1034,小计,26322,20790,1398,24162.61,0,,2022-10-27
1035,sc2212                        ,19439,18373,415,15263.605,0,0.354842,2022-10-28
1036,sc2301                        ,2119,3150,318,2222.525,0,0.362067,2022-10-28
1037,小计,21558,21523,733,17486.13,0,,2022-10-28
1038,sc2212                        ,25801,18010,-363,19298.325,0,0.38678,2022-10-31
1039,sc2301                        ,2523,3355,205,2932.77,0,0.37697,2022-10-31
1040,小计,28324,21365,-158,22231.095,0,,2022-10-31
1041,sc2212                        ,24075,18450,440,16144.88,0,0.379594,2022-11-01
1042,sc2301                        ,2430,3470,115,2942.56,0,0.375605,2022-11-01
1043,小计,26505,21920,555,19087.44,0,,2022-11-01
1044,sc2212                        ,21595,19033,583,14769.19,0,0.368243,2022-11-02
1045,sc2301                        ,3158,3769,299,3610.405,0,0.36608,2022-11-02
1046,小计,24753,22802,882,18379.595,0,,2022-11-02
1047,sc2212                        ,23391,19076,43,16797.74,0,0.350844,2022-11-03
1048,sc2301                        ,3546,4471,702,3400.71,0,0.36061,2022-11-03
1049,小计,26937,23547,745,20198.45,0,,2022-11-03
1050,sc2212                        ,25368,19778,702,17990.665,0,0.343369,2022-11-04
1051,sc2301                        ,4878,4700,229,5330.68,0,0.357622,2022-11-04
1052,小计,30246,24478,931,23321.345,0,,2022-11-04
1053,sc2212                        ,24287,20431,653,13452.11,0,0.401169,2022-11-07
1054,sc2301                        ,3444,5338,638,3772.54,0,0.385595,2022-11-07
1055,小计,27731,25769,1291,17224.65,0,,2022-11-07
1056,sc2212                        ,26625,21876,1445,12314.665,19,0.365443,2022-11-08
1057,sc2301                        ,3327,5963,625,3631.665,0,0.374682,2022-11-08
1058,小计,29952,27839,2070,15946.33,19,,2022-11-08
1059,sc2212                        ,35879,21938,62,17649.795,1,0.304335,2022-11-09
1060,sc2301                        ,6313,6445,482,6967.315,0,0.360307,2022-11-09
1061,小计,42192,28383,544,24617.11,1,,2022-11-09
1062,sc2212                        ,41646,21103,-835,18621.5,72,0.295376,2022-11-10
1063,sc2301                        ,7035,6935,490,7448.805,0,0.349186,2022-11-10
1064,小计,48681,28038,-345,26070.305,72,,2022-11-10
1065,sc2212                        ,44555,20622,-481,19537.32,7,0.268704,2022-11-11
1066,sc2301                        ,8494,8398,1463,9827.615,0,0.334587,2022-11-11
1067,小计,53049,29020,982,29364.935,7,,2022-11-11
1068,sc2212                        ,41843,0,-20622,12894.37,1860,0.285376,2022-11-14
1069,sc2301                        ,10411,10251,1853,10486.535,0,0.345926,2022-11-14
1070,小计,52254,10251,-18769,23380.905,1860,,2022-11-14
1071,sc2301                        ,22156,12186,1935,19535.62,0,0.350315,2022-11-15
1072,sc2302                        ,995,678,678,951.045,0,0.347845,2022-11-15
1073,小计,23151,12864,2613,20486.665,0,,2022-11-15
1074,sc2301                        ,23121,13900,1714,19925.615,0,0.350675,2022-11-16
1075,sc2302                        ,1027,1166,488,1065.595,0,0.349948,2022-11-16
1076,小计,24148,15066,2202,20991.21,0,,2022-11-16
1077,sc2301                        ,29380,15465,1565,22817.345,0,0.358077,2022-11-17
1078,sc2302                        ,2401,2004,838,2217.975,0,0.348708,2022-11-17
1079,小计,31781,17469,2403,25035.32,0,,2022-11-17
1080,sc2301                        ,26651,16856,1391,19731.615,0,0.370028,2022-11-18
1081,sc2302                        ,1558,2588,584,1317.885,0,0.353019,2022-11-18
1082,小计,28209,19444,1975,21049.5,0,,2022-11-18
1083,sc2301                        ,38297,20054,3198,35802.555,0,0.44193,2022-11-21
1084,sc2302                        ,5406,3351,763,6724.415,0,0.385923,2022-11-21
1085,小计,43703,23405,3961,42526.97,0,,2022-11-21
1086,sc2301                        ,38543,22443,2389,32373.755,0,0.462712,2022-11-22
1087,sc2302                        ,6243,4405,1054,8285.05,0,0.410037,2022-11-22
1088,小计,44786,26848,3443,40658.805,0,,2022-11-22
1089,sc2301                        ,24913,22491,48,17165.13,1,0.419601,2022-11-23
1090,sc2302                        ,2162,4549,144,2008.47,0,0.400882,2022-11-23
1091,小计,27075,27040,192,19173.6,1,,2022-11-23
1092,sc2301                        ,38477,25110,2619,29411.305,11,0.456509,2022-11-24
1093,sc2302                        ,4284,5391,842,4674.955,0,0.42057,2022-11-24
1094,小计,42761,30501,3461,34086.26,11,,2022-11-24
1095,sc2301                        ,28822,25773,663,18306.88,38,0.455523,2022-11-25
1096,sc2302                        ,2521,6007,616,2491.485,0,0.429474,2022-11-25
1097,小计,31343,31780,1279,20798.365,38,,2022-11-25
1098,sc2301                        ,40910,26841,1068,27548.865,452,0.504816,2022-11-28
1099,sc2302                        ,7279,7750,1743,7344.3,0,0.465049,2022-11-28
1100,小计,48189,34591,2811,34893.165,452,,2022-11-28
1101,sc2301                        ,55443,26520,-321,40605.22,54,0.484018,2022-11-29
1102,sc2302                        ,5930,8034,284,5455.205,0,0.449803,2022-11-29
1103,小计,61373,34554,-37,46060.425,54,,2022-11-29
1104,sc2301                        ,41518,28893,2373,23455.835,84,0.457256,2022-11-30
1105,sc2302                        ,4386,8644,610,4060.45,0,0.4445,2022-11-30
1106,小计,45904,37537,2983,27516.285,84,,2022-11-30
1107,sc2301                        ,41813,27709,-1184,25218.645,34,0.385241,2022-12-01
1108,sc2302                        ,4903,9125,481,4485.56,0,0.427154,2022-12-01
1109,小计,46716,36834,-703,29704.205,34,,2022-12-01
1110,sc2301                        ,38565,25720,-1989,19901.53,70,0.322708,2022-12-02
1111,sc2302                        ,7635,10294,1169,6346.405,0,0.409407,2022-12-02
1112,sc2303                        ,706,396,396,1375.505,0,0.372708,2022-12-02
1113,小计,46906,36410,-424,27623.44,70,,2022-12-02
1114,sc2301                        ,53038,23194,-2526,21159.96,363,0.448982,2022-12-05
1115,sc2302                        ,11671,12231,1937,9692.495,0,0.435273,2022-12-05
1116,sc2303                        ,321,587,191,554.71,0,0.383919,2022-12-05
1117,小计,65030,36012,-398,31407.165,363,,2022-12-05
1118,sc2301                        ,65752,0,-23194,36303.46,3483,0.453553,2022-12-06
1119,sc2302                        ,23360,16893,4662,29991.645,0,0.434304,2022-12-06
1120,sc2303                        ,1624,1512,925,2209.485,0,0.385454,2022-12-06
1121,小计,90736,18405,-17607,68504.59,3483,,2022-12-06
1122,sc2302                        ,45274,23419,6526,47468.625,1,0.465986,2022-12-07
1123,sc2303                        ,3394,2782,1270,4938.675,0,0.398456,2022-12-07
1124,小计,48668,26201,7796,52407.3,1,,2022-12-07
1125,sc2302                        ,44418,28569,5150,40740.425,0,0.475371,2022-12-08
1126,sc2303                        ,3809,3923,1141,4331.21,0,0.403594,2022-12-08
1127,小计,48227,32492,6291,45071.635,0,,2022-12-08
1128,sc2302                        ,54420,32961,4392,48817.97,1,0.48614,2022-12-09
1129,sc2303                        ,2780,4433,510,3017.36,0,0.406404,2022-12-09
1130,小计,57200,37394,4902,51835.33,1,,2022-12-09
1131,sc2302                        ,46638,36023,3062,43839.16,2,0.509629,2022-12-12
1132,sc2303                        ,2744,5002,569,2540.36,0,0.420316,2022-12-12
1133,小计,49382,41025,3631,46379.52,2,,2022-12-12
1134,sc2302                        ,45959,35720,-303,37149.34,1,0.495339,2022-12-13
1135,sc2303                        ,2853,5324,322,2800.205,0,0.4183,2022-12-13
1136,小计,48812,41044,19,39949.545,1,,2022-12-13
1137,sc2302                        ,38940,36522,802,31166.335,0,0.465647,2022-12-14
1138,sc2303                        ,1039,5380,56,1522.26,0,0.402096,2022-12-14
1139,小计,39979,41902,858,32688.595,0,,2022-12-14
1140,sc2302                        ,45950,34886,-1636,29518.93,0,0.433398,2022-12-15
1141,sc2303                        ,2546,5368,-12,2912.745,0,0.385554,2022-12-15
1142,小计,48496,40254,-1648,32431.675,0,,2022-12-15
1143,sc2302                        ,40151,34705,-181,25557.73,1,0.413333,2022-12-16
1144,sc2303                        ,1852,5765,397,2437.275,0,0.376318,2022-12-16
1145,小计,42003,40470,216,27995.005,1,,2022-12-16
1146,sc2302                        ,58324,35147,442,35564.175,45,0.435805,2022-12-19
1147,sc2303                        ,2686,6164,399,3226.035,0,0.380583,2022-12-19
1148,小计,61010,41311,841,38790.21,45,,2022-12-19
1149,sc2302                        ,38715,35201,54,27792.79,3,0.403882,2022-12-20
1150,sc2303                        ,1956,6277,113,2399.29,0,0.36926,2022-12-20
1151,小计,40671,41478,167,30192.08,3,,2022-12-20
1152,sc2302                        ,36039,35983,782,24567.945,21,0.372357,2022-12-21
1153,sc2303                        ,1630,6527,250,1628.84,0,0.3606,2022-12-21
1154,小计,37669,42510,1032,26196.785,21,,2022-12-21
1155,sc2302                        ,31694,34322,-1661,17654.035,107,0.359248,2022-12-22
1156,sc2303                        ,2591,6725,198,2066.365,0,0.353205,2022-12-22
1157,小计,34285,41047,-1463,19720.4,107,,2022-12-22
1158,sc2302                        ,31427,33422,-900,13405.75,12,0.326691,2022-12-23
1159,sc2303                        ,3543,6930,205,2743.635,0,0.351138,2022-12-23
1160,小计,34970,40352,-695,16149.385,12,,2022-12-23
1161,sc2302                        ,41519,30761,-2661,21287.15,1122,0.391968,2022-12-26
1162,sc2303                        ,3907,7146,216,3342.4,0,0.350232,2022-12-26
1163,小计,45426,37907,-2445,24629.55,1122,,2022-12-26
1164,sc2302                        ,29093,30280,-481,9573.335,30,0.344873,2022-12-27
1165,sc2303                        ,3275,7430,284,3281.78,0,0.349611,2022-12-27
1166,小计,32368,37710,-197,12855.115,30,,2022-12-27
1167,sc2302                        ,40357,0,-30280,12527.67,3366,0.28315,2022-12-28
1168,sc2303                        ,4475,8304,874,4580.77,0,0.342458,2022-12-28
1169,小计,44832,8304,-29406,17108.44,3366,,2022-12-28
1170,sc2303                        ,12842,9265,961,13412.845,0,0.346105,2022-12-29
1171,sc2304                        ,1157,537,537,1353.58,0,0.353029,2022-12-29
1172,小计,13999,9802,1498,14766.425,0,,2022-12-29
1173,sc2303                        ,15732,10064,799,15329.865,0,0.346682,2022-12-30
1174,sc2304                        ,445,710,173,426.555,0,0.351721,2022-12-30
1175,小计,16177,10774,972,15756.42,0,,2022-12-30
1176,sc2303                        ,11300,10459,395,10908.28,50,0.343714,2023-01-03
1177,sc2304                        ,901,1132,422,1643.345,0,0.346229,2023-01-03
1178,小计,12201,11591,817,12551.625,50,,2023-01-03
1179,sc2303                        ,25496,12747,2288,22947.1,0,0.355517,2023-01-04
1180,sc2304                        ,3020,1645,513,4722.475,0,0.361241,2023-01-04
1181,小计,28516,14392,2801,27669.575,0,,2023-01-04
1182,sc2303                        ,29816,15758,3011,28791.145,0,0.378801,2023-01-05
1183,sc2304                        ,1299,1956,311,1952.675,0,0.363839,2023-01-05
1184,小计,31115,17714,3322,30743.82,0,,2023-01-05
1185,sc2303                        ,27186,16634,876,24908.45,0,0.370601,2023-01-06
1186,sc2304                        ,2745,2412,456,3970.11,0,0.361299,2023-01-06
1187,小计,29931,19046,1332,28878.56,0,,2023-01-06
1188,sc2303                        ,29062,18133,1499,25416.265,0,0.369676,2023-01-09
1189,sc2304                        ,1634,2504,92,2119.38,0,0.362815,2023-01-09
1190,小计,30696,20637,1591,27535.645,0,,2023-01-09
1191,sc2303                        ,27767,19525,1392,22577.605,3,0.363121,2023-01-10
1192,sc2304                        ,1622,2779,275,2087.28,0,0.359582,2023-01-10
1193,小计,29389,22304,1667,24664.885,3,,2023-01-10
1194,sc2303                        ,29277,21111,1586,22083.615,0,0.355746,2023-01-11
1195,sc2304                        ,2127,3008,229,2020.06,0,0.350991,2023-01-11
1196,小计,31404,24119,1815,24103.675,0,,2023-01-11
1197,sc2303                        ,32249,20133,-978,22621.02,0,0.348222,2023-01-12
1198,sc2304                        ,2260,3297,289,2807.52,0,0.346549,2023-01-12
1199,小计,34509,23430,-689,25428.54,0,,2023-01-12
1200,sc2303                        ,27016,20445,312,18355.385,0,0.339782,2023-01-13
1201,sc2304                        ,2337,3385,88,2334.535,0,0.342878,2023-01-13
1202,sc2305                        ,207,122,122,254.57,0,0.343909,2023-01-13
1203,小计,29560,23952,522,20944.49,0,,2023-01-13
